time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	localFwdY	localLatX	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	dirR1	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
57.343	0.469741	0.812148	-2.21612	0.514446	0.597655	-2.18007	0.779472	0.119457	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.58627	2.30135	-0.715079	stair	0	ground	0	-1	99
57.363	-0.009841	-0.453197	-3.35646	0.0346894	-0.664352	-3.30381	-0.533053	0.398021	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.67215	2.21955	-0.547397	stair	0	ground	0	-1	99
57.383	-0.422639	-0.744109	-3.66749	-0.376218	-0.950487	-3.59677	-0.99482	0.235157	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.76838	2.15968	-0.391301	stair	0	ground	0	-1	99
57.403	-0.733794	-0.153184	-2.98601	-0.683936	-0.357764	-2.90072	-0.69221	-0.341482	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.825	2.09029	-0.265293	stair	0	ground	0	-1	99
57.423	-0.952638	0.508993	-2.41862	-0.898266	0.302891	-2.32165	-0.292419	-0.90173	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.84983	2.03317	-0.183343	stair	0	ground	0	-1	99
57.443	-1.11471	1.09245	-1.91707	-1.05504	0.881912	-1.81101	0.0697242	-1.37332	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.84789	2.00027	-0.15238	stair	0	ground	0	-1	99
57.463	-1.01885	1.77102	-1.12688	-0.954376	1.55269	-1.01571	0.661733	-1.69817	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.80628	1.99138	-0.185103	stair	0	ground	0	-1	99
57.483	-0.926739	1.76321	0.004139	-0.857958	1.53715	0.114729	0.701128	-1.61472	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.7217	1.97983	-0.25813	stair	0	ground	0	-1	99
57.503	-0.694207	1.15749	1.14195	-0.622299	0.926775	1.24627	0.354027	-1.05869	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.69793	1.93666	-0.238726	stair	0	ground	0	-1	99
57.523	-0.581381	0.417808	1.8914	-0.506926	0.186154	1.98575	-0.16717	-0.513499	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.71232	1.86682	-0.154503	stair	0	ground	0	-1	99
57.543	-0.796206	-0.123913	1.80942	-0.718142	-0.353789	1.89425	-0.724373	-0.34085	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.72142	1.81351	-0.0920934	stair	0	ground	0	-1	99
57.563	-0.859528	-0.040528	1.89475	-0.777557	-0.269052	1.96968	-0.697847	-0.435881	0.462137	0.835625	0.90907	1.0481	0.2	1.27882	4.20887	1.85185	2.36819	2.15522	2.65002	0.930845	0.571161	0.184954	1.73383	1.76398	-0.0301441	stair	0	ground	0	-1	99
57.595	-0.705933	0.097382	2.4426	-0.620842	-0.130486	2.50494	-0.492003	-0.400505	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.77239	1.7075	0.06489	ground	0	ground	1	100	100
57.603	-0.953751	0.292744	1.75493	-0.864317	0.0645516	1.80818	-0.493045	-0.712823	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.77418	1.66546	0.108718	ground	0	ground	0	-1	100
57.624	-0.949113	0.852966	-0.144853	-0.85538	0.62165	-0.0911375	-0.053242	-1.05607	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.69002	1.63506	0.0549687	ground	0	ground	0	-1	100
57.644	0.046892	1.38467	-0.985177	0.139922	1.14759	-0.926804	0.980604	-0.612331	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.65186	1.61111	0.0407562	ground	0	ground	0	-1	100
57.664	1.7785	0.951259	1.56889	1.86217	0.710605	1.61912	1.72836	0.992691	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.65023	1.63021	0.020017	ground	0	ground	0	-1	100
57.684	3.42274	-0.899135	4.29435	3.48888	-1.13409	4.32286	1.39389	3.39345	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.78386	1.73213	0.0517306	ground	0	ground	0	-1	100
57.704	3.44676	-3.36819	5.38295	3.49534	-3.58513	5.3844	-0.375642	4.99294	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.96389	1.89587	0.0680118	ground	0	ground	0	-1	100
57.724	2.43047	-4.59004	3.61153	2.46665	-4.78295	3.59493	-1.80587	5.0695	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	2.04544	2.07016	-0.0247194	ground	0	ground	0	-1	100
57.744	1.67952	-3.86271	0.744823	1.70712	-4.03533	0.724573	-1.73919	4.02161	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.97939	2.18573	-0.206333	ground	0	ground	0	-1	100
57.764	0.823445	-1.81889	-1.16209	0.846791	-1.98156	-1.17643	-0.869097	1.97188	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.93925	2.18419	-0.244941	ground	0	ground	0	-1	100
57.784	-0.188764	0.40605	-2.90202	-0.16459	0.242164	-2.90178	0.0706989	-0.28414	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.98737	2.08962	-0.102245	ground	0	ground	0	-1	100
57.804	-2.01787	2.51723	-3.69986	-1.98373	2.34158	-3.68112	0.543645	-3.02037	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	2.07206	2.13858	-0.0665221	ground	0	ground	0	-1	100
57.824	-2.02144	2.81584	-2.62827	-1.97736	2.62698	-2.59648	0.834125	-3.18045	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	2.09828	2.19605	-0.0977723	ground	0	ground	0	-1	100
57.844	-0.38288	1.36421	-1.71481	-0.337107	1.16948	-1.6746	0.719269	-0.981818	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	2.0771	2.14711	-0.0700083	ground	0	ground	0	-1	100
57.864	0.488043	0.15438	-1.09085	0.531146	-0.0401483	-1.04539	0.293898	0.444244	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	2.02551	2.06638	-0.0408716	ground	0	ground	0	-1	100
57.884	0.321763	-0.809436	-1.37817	0.363042	-0.998944	-1.32605	-0.55839	0.904373	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.99054	2.01621	-0.0256691	ground	0	ground	0	-1	100
57.904	-0.0843	-1.20317	-1.82352	-0.0428058	-1.38571	-1.76254	-1.10704	0.834566	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.97914	1.98472	-0.0055775	ground	0	ground	0	-1	100
57.924	0.116758	-1.165	-1.87765	0.157461	-1.34081	-1.80759	-0.937465	0.971451	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.97056	1.95298	0.0175796	ground	0	ground	0	-1	100
57.944	0.465372	-0.907298	-0.953226	0.503545	-1.07769	-0.878749	-0.510603	1.07436	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.91597	1.91481	0.00116175	ground	0	ground	0	-1	100
57.965	0.624837	-0.650704	-0.125702	0.659695	-0.81699	-0.0509684	-0.206949	1.02949	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.82272	1.87157	-0.048852	ground	0	ground	0	-1	100
57.984	0.683611	-0.118336	0.19591	0.714876	-0.283199	0.26929	0.239333	0.730732	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.74505	1.81644	-0.0713912	ground	0	ground	0	-1	100
58.003	0.483923	0.465043	-0.07366	0.512612	0.298679	-0.000278221	0.557098	0.204016	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.65781	1.75528	-0.0974717	ground	0	ground	0	-1	100
58.024	0.145232	0.916106	-0.577503	0.173052	0.745993	-0.501601	0.685308	-0.341769	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.6	1.70581	-0.105808	ground	0	ground	0	-1	100
58.045	-0.40793	1.11303	-0.689967	-0.37821	0.938203	-0.610994	0.483602	-0.88848	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.55055	1.6711	-0.120546	ground	0	ground	0	-1	100
58.064	-0.812967	1.09659	-0.704353	-0.779331	0.917157	-0.622253	0.211675	-1.18479	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.50413	1.64772	-0.143584	ground	0	ground	0	-1	100
58.084	-0.823083	1.05828	-0.13368	-0.785499	0.874454	-0.0513225	0.171378	-1.16289	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.43149	1.6241	-0.192611	ground	0	ground	0	-1	100
58.104	-0.625985	1.16196	0.369655	-0.585459	0.973241	0.449752	0.371244	-1.07338	0.454592	1.20112	0.907533	1.00887	0.4	1.27666	6.57221	1.78253	2.27569	3.0979	2.60675	0.909417	0.43441	0.129711	1.38241	1.59969	-0.217281	ground	0	ground	0	-1	100
58.135	-0.327504	1.85872	1.24807	-0.285543	1.66165	1.32152	1.08118	-1.2937	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.37936	1.604	-0.224641	ground	0	ground	1	101	101
58.144	-0.560209	2.02142	2.23408	-0.515657	1.81523	2.296	1.03611	-1.57716	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.42519	1.61816	-0.192961	ground	0	ground	0	-1	101
58.164	-0.912518	1.29084	1.58379	-0.863626	1.07922	1.63748	0.222687	-1.36418	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.43581	1.60636	-0.170551	ground	0	ground	0	-1	101
58.184	-1.05286	1.02506	-0.23095	-0.998954	0.809377	-0.176373	-0.0961255	-1.28209	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.37284	1.59033	-0.217489	ground	0	ground	0	-1	101
58.205	-0.519244	0.293919	-1.09923	-0.463006	0.0778445	-1.03944	-0.276333	-0.379571	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.35617	1.53429	-0.178118	ground	0	ground	0	-1	101
58.225	0.984676	-1.2253	0.891954	1.03571	-1.43416	0.946995	-0.212783	1.7562	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.33571	1.54602	-0.210315	ground	0	ground	0	-1	101
58.245	2.91076	-3.09651	3.50186	2.94699	-3.28885	3.53911	0.126389	4.41422	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.44588	1.68952	-0.243645	ground	0	ground	0	-1	101
58.264	4.28567	-4.26843	5.13449	4.30028	-4.43847	5.14589	0.576978	6.15301	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.63088	1.91405	-0.283168	ground	0	ground	0	-1	101
58.284	3.97322	-4.51847	4.6368	3.9679	-4.66507	4.62496	0.352434	6.11416	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.78058	2.12456	-0.343977	ground	0	ground	0	-1	101
58.304	2.59195	-3.81259	2.01812	2.57369	-3.93939	1.99625	-0.280508	4.69723	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.79137	2.25361	-0.462246	ground	0	ground	0	-1	101
58.325	1.63216	-2.07115	-0.374534	1.60583	-2.18696	-0.394426	-0.0295038	2.71304	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.72152	2.27659	-0.555072	ground	0	ground	0	-1	101
58.345	1.247	0.01788	-2.24344	1.21457	-0.097439	-2.25202	0.902225	0.818941	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.74804	2.22369	-0.475641	ground	0	ground	0	-1	101
58.365	0.277764	2.13787	-3.17308	0.244107	2.01243	-3.16575	1.45275	-1.41386	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.81893	2.21386	-0.394931	ground	0	ground	0	-1	101
58.385	0.238048	2.72935	-2.53059	0.203369	2.5909	-2.51064	1.80141	-1.87324	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.85352	2.23311	-0.379596	ground	0	ground	0	-1	101
58.404	0.58897	1.87361	-2.10348	0.55152	1.72648	-2.07311	1.52297	-0.982583	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.8645	2.21208	-0.347582	ground	0	ground	0	-1	101
58.424	0.420526	0.393883	-1.98156	0.38116	0.245522	-1.94144	0.450707	0.0492701	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.86834	2.12414	-0.255801	ground	0	ground	0	-1	101
58.445	-0.224705	-0.483487	-1.30886	-0.26275	-0.628689	-1.26239	-0.593975	0.333887	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.83804	2.05201	-0.213961	ground	0	ground	0	-1	101
58.466	-0.750191	-0.554377	-1.11425	-0.784295	-0.696081	-1.06244	-1.04559	0.0799367	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.79926	2.00184	-0.202573	ground	0	ground	0	-1	101
58.485	-1.42001	-0.776529	-1.95651	-1.44684	-0.913642	-1.89518	-1.70719	-0.116494	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.80406	1.9873	-0.183243	ground	0	ground	0	-1	101
58.504	-2.19904	-0.64994	-2.79705	-2.21475	-0.783117	-2.72204	-2.2568	-0.652107	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.84996	2.00539	-0.155435	ground	0	ground	0	-1	101
58.525	-2.70326	-0.217761	-2.69416	-2.70537	-0.349184	-2.60606	-2.41657	-1.26537	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.88776	2.04152	-0.153751	ground	0	ground	0	-1	101
58.545	-2.3481	0.282563	-1.80406	-2.33846	0.150385	-1.70738	-1.83391	-1.45868	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.87875	2.0566	-0.177859	ground	0	ground	0	-1	101
58.565	-1.31125	0.309207	-0.616565	-1.2951	0.176143	-0.517283	-0.962849	-0.883871	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.81067	2.01912	-0.208453	ground	0	ground	0	-1	101
58.587	-0.489008	-0.149287	-0.078398	-0.470494	-0.280939	0.0207797	-0.546653	-0.0382253	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.72118	1.94557	-0.224391	ground	0	ground	0	-1	101
58.605	-0.394579	-0.943504	0.228586	-0.374185	-1.06978	0.326125	-0.91919	0.662973	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.65142	1.90496	-0.253532	ground	0	ground	0	-1	101
58.624	-0.582722	-1.2484	0.361298	-0.559516	-1.3678	0.456543	-1.24387	0.797952	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.59168	1.8836	-0.291919	ground	0	ground	0	-1	101
58.645	-0.202245	-1.41427	1.08526	-0.178144	-1.526	1.1746	-1.03432	1.13605	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.57083	1.86624	-0.295411	ground	0	ground	0	-1	101
58.664	0.303604	-0.948518	1.93415	0.326067	-1.05495	2.01338	-0.362942	1.04284	0.399728	0.781777	0.785326	1.07703	0.2	1.07901	4.78405	1.91939	2.07104	1.9686	2.14883	0.910665	0.472723	0.138543	1.59295	1.82814	-0.235182	ground	0	ground	0	-1	101
58.698	0.567855	-0.075937	2.07106	0.587366	-0.181458	2.13954	0.352384	0.503738	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.62028	1.76747	-0.147183	ground	0	ground	1	102	102
58.704	-0.348221	0.323067	1.19913	-0.327066	0.216458	1.26126	-0.117676	-0.374137	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.60233	1.6987	-0.0963715	ground	0	ground	0	-1	102
58.724	-1.21274	0.778904	-0.321046	-1.18563	0.668934	-0.257616	-0.460531	-1.28105	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.5351	1.68183	-0.146738	ground	0	ground	0	-1	102
58.744	-0.759724	1.6407	-1.40537	-0.728948	1.52308	-1.33523	0.474285	-1.62055	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.5251	1.68217	-0.157066	ground	0	ground	0	-1	102
58.766	1.13313	0.983328	1.23975	1.15809	0.861375	1.30334	1.43383	0.16515	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.51401	1.67023	-0.156211	ground	0	ground	0	-1	102
58.785	2.62182	-1.15937	3.93228	2.63354	-1.27491	3.97589	1.0265	2.73994	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.63711	1.73301	-0.0959012	ground	0	ground	0	-1	102
58.805	2.64875	-3.55294	4.62066	2.64717	-3.65014	4.64095	-0.601682	4.46867	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.7873	1.87181	-0.0845088	ground	0	ground	0	-1	102
58.825	1.81875	-5.12134	3.04445	1.80809	-5.19245	3.04941	-2.25378	5.0151	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.85041	2.05313	-0.202725	ground	0	ground	0	-1	102
58.845	1.35152	-5.07441	0.498074	1.33415	-5.1198	0.500525	-2.56375	4.62811	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.78291	2.21501	-0.432101	ground	0	ground	0	-1	102
58.866	0.701574	-3.46797	-1.49702	0.680783	-3.49579	-1.48709	-1.96818	2.9682	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.76812	2.28234	-0.514214	ground	0	ground	0	-1	102
58.885	0.178366	-1.64588	-2.86985	0.156787	-1.66533	-2.84563	-1.11827	1.24394	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.822	2.25185	-0.429857	ground	0	ground	0	-1	102
58.905	-1.49615	0.419464	-4.34633	-1.51014	0.398016	-4.3005	-0.671981	-1.40974	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.94592	2.21735	-0.271425	ground	0	ground	0	-1	102
58.926	-3.7834	2.12897	-4.10079	-3.7784	2.09699	-4.03468	-0.564193	-4.28432	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	2.05036	2.32254	-0.272184	ground	0	ground	0	-1	102
58.946	-3.60192	2.37659	-2.55168	-3.57894	2.33288	-2.47314	-0.102235	-4.27091	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	2.0715	2.42002	-0.348525	ground	0	ground	0	-1	102
58.966	-1.59391	1.60019	-1.33951	-1.56308	1.5487	-1.25467	0.471613	-2.14925	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	2.03066	2.40904	-0.378384	ground	0	ground	0	-1	102
58.986	-0.741724	0.128118	0.01338	-0.707334	0.0762438	0.09773	-0.305324	-0.642582	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.93401	2.32416	-0.39015	ground	0	ground	0	-1	102
59.007	-0.572534	-1.70172	0.539648	-0.535453	-1.74483	0.620878	-1.7697	0.446417	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.86835	2.29921	-0.430856	ground	0	ground	0	-1	102
59.027	-0.19068	-2.90059	0.667526	-0.152831	-2.92898	0.745012	-2.58041	1.39418	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.81219	2.3309	-0.51871	ground	0	ground	0	-1	102
59.047	0.370954	-3.70578	0.48284	0.406759	-3.71549	0.557525	-2.94596	2.30036	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.74945	2.40124	-0.651783	ground	0	ground	0	-1	102
59.067	0.675916	-3.7818	0.34238	0.708162	-3.77256	0.414979	-2.82844	2.59493	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.68273	2.4731	-0.790368	ground	0	ground	0	-1	102
59.087	0.473671	-3.49699	0.58237	0.503388	-3.47031	0.651694	-2.68468	2.25587	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.63118	2.52477	-0.893596	ground	0	ground	0	-1	102
59.107	0.219534	-2.67223	0.93002	0.248004	-2.63232	0.994348	-2.11741	1.58341	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.59934	2.53073	-0.931398	ground	0	ground	0	-1	102
59.127	0.279616	-1.48674	0.699737	0.306546	-1.4396	0.760244	-1.08599	0.993491	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.55738	2.47779	-0.92041	ground	0	ground	0	-1	102
59.147	0.163965	-0.721446	0.094114	0.18994	-0.670933	0.153848	-0.489493	0.496614	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.48721	2.38877	-0.901562	ground	0	ground	0	-1	102
59.167	-0.198636	-0.569172	-0.313816	-0.171797	-0.516066	-0.252811	-0.535715	0.0940611	0.231905	0.46113	0.934929	0.969115	0.2	1.27534	6.04871	1.72117	2.19507	1.09558	1.14863	0.913124	0.443064	0.116985	1.42549	2.29652	-0.871039	ground	0	ground	0	-1	102
