time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
37.087	-1.83152	-1.24676	0.341143	-1.93487	-1.20478	0.46104	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.67988	1.09216	0.587718	ground	0	ground	0	-1	58
37.107	-1.31815	-0.259833	-1.98293	-1.41439	-0.216765	-1.85372	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.68857	1.1091	0.579473	ground	0	ground	0	-1	58
37.126	-1.17765	0.370889	-2.9862	-1.26752	0.411887	-2.8427	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.74628	1.12028	0.625996	ground	0	ground	0	-1	58
37.145	-1.46431	0.351784	-2.55644	-1.54641	0.390818	-2.40088	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.77901	1.14402	0.634988	ground	0	ground	0	-1	58
37.164	-1.34455	-0.151484	-1.64177	-1.41952	-0.111888	-1.47878	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.764	1.15801	0.605982	ground	0	ground	0	-1	58
37.184	-0.745714	-0.532403	-1.09271	-0.81658	-0.490343	-0.92507	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.72205	1.14774	0.574312	ground	0	ground	0	-1	58
37.203	-0.49892	-0.495042	-1.06642	-0.566937	-0.450717	-0.894283	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.68066	1.12656	0.554097	ground	0	ground	0	-1	58
37.222	-0.515954	-0.35884	-1.34027	-0.581051	-0.312942	-1.1623	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.65474	1.10323	0.551508	ground	0	ground	0	-1	58
37.241	-0.596514	-0.178125	-1.49983	-0.658303	-0.131566	-1.31525	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.63777	1.08164	0.556129	ground	0	ground	0	-1	58
37.261	-0.462295	0.130077	-1.80252	-0.521464	0.175753	-1.60984	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.63637	1.05507	0.581301	ground	0	ground	0	-1	58
37.281	-0.020069	0.46424	-2.01991	-0.0788415	0.507366	-1.8181	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.64546	1.02799	0.617468	ground	0	ground	0	-1	58
37.299	0.40278	0.916662	-2.20577	0.342287	0.954989	-1.99394	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.66288	1.02732	0.635568	ground	0	ground	0	-1	58
37.318	0.689082	1.08915	-1.9605	0.625446	1.12184	-1.73993	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.66673	1.04017	0.626565	ground	0	ground	0	-1	58
37.337	0.595097	1.05275	-1.68549	0.528804	1.08001	-1.45759	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.65628	1.04829	0.607991	ground	0	ground	0	-1	58
37.357	0.471738	0.832501	-1.25648	0.403418	0.855465	-1.02344	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.62464	1.04316	0.581472	ground	0	ground	0	-1	58
37.376	0.159952	0.670869	-0.809881	0.0911738	0.690363	-0.573955	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.5721	1.02582	0.546278	ground	0	ground	0	-1	58
37.395	0.278315	0.734559	-0.576805	0.208489	0.750283	-0.339175	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.51046	1.01347	0.496988	ground	0	ground	0	-1	58
37.414	0.303912	0.638626	-0.007083	0.232916	0.651078	0.229395	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.4464	0.997369	0.449034	ground	0	ground	0	-1	58
37.433	0.251452	0.673407	0.385686	0.179553	0.68243	0.619053	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.40503	0.982783	0.422252	ground	0	ground	0	-1	58
37.452	-0.013167	0.698039	0.395787	-0.0846403	0.703527	0.626008	0.000690137	0.0484166	0.250239	1.04133	0	1.09084	1.66497	1.85529	2.02383	0.324857	0.172517	0.709482	0.05184	1.36608	0.969074	0.39701	ground	0	ground	0	-1	58
37.472	-0.127797	0.722228	0.409135	-0.198274	0.724077	0.636159	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.32959	0.958157	0.37143	ground	0	ground	1	59	59
37.491	-0.143741	0.479302	0.939761	-0.213147	0.478746	1.16095	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.32116	0.936452	0.384704	ground	0	ground	0	-1	59
37.511	-0.090146	0.185639	1.71819	-0.158754	0.184157	1.92968	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.35158	0.901786	0.449796	ground	0	ground	0	-1	59
37.53	0.00757	0.137686	1.97375	-0.0607329	0.135523	2.17432	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.39272	0.864122	0.528597	ground	0	ground	0	-1	59
37.549	0.191003	0.025707	1.4936	0.122087	0.0234264	1.6857	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.40737	0.827132	0.580236	ground	0	ground	0	-1	59
37.569	0.351925	-0.670392	2.1473	0.281594	-0.669309	2.3277	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.45338	0.822082	0.631303	ground	0	ground	0	-1	59
37.587	0.253804	-1.85969	3.52879	0.182555	-1.84931	3.69064	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.56525	0.873893	0.691354	ground	0	ground	0	-1	59
37.606	0.133008	-2.52104	3.8857	0.0614504	-2.49811	4.02732	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.68835	0.955142	0.733209	ground	0	ground	0	-1	59
37.626	0.294168	-2.53957	3.07393	0.221497	-2.50405	3.19947	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.76391	1.03308	0.730831	ground	0	ground	0	-1	59
37.645	0.220146	-2.18229	1.61578	0.146738	-2.13604	1.73262	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.76234	1.08848	0.673866	ground	0	ground	0	-1	59
37.664	-0.074806	-1.93156	0.1836	-0.147473	-1.87589	0.298929	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.68917	1.12814	0.561036	ground	0	ground	0	-1	59
37.683	-0.191144	-1.72812	-1.05038	-0.262492	-1.66409	-0.930372	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.65123	1.15596	0.495269	ground	0	ground	0	-1	59
37.703	0.028511	-1.34844	-1.86853	-0.0426227	-1.27798	-1.73979	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.65566	1.1621	0.493561	ground	0	ground	0	-1	59
37.722	0.33012	-1.21838	-1.81929	0.257691	-1.14218	-1.68209	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.65698	1.16254	0.494442	ground	0	ground	0	-1	59
37.741	0.604392	-1.13546	-1.32781	0.529304	-1.05397	-1.18466	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.63336	1.16338	0.469983	ground	0	ground	0	-1	59
37.761	0.869538	-0.826725	-1.18409	0.790477	-0.741506	-1.03573	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.60348	1.1594	0.444078	ground	0	ground	0	-1	59
37.781	1.10437	-0.453803	-1.43077	1.02018	-0.366741	-1.276	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.58711	1.15564	0.431469	ground	0	ground	0	-1	59
37.799	0.874926	-0.188615	-1.39687	0.786785	-0.101045	-1.23589	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.56955	1.13752	0.432028	ground	0	ground	0	-1	59
37.817	0.391655	0.13997	-1.49708	0.301996	0.226402	-1.32942	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.55754	1.09952	0.458026	ground	0	ground	0	-1	59
37.837	0.220785	0.539824	-1.69938	0.130471	0.623125	-1.52406	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.55587	1.07637	0.479496	ground	0	ground	0	-1	59
37.857	0.259624	0.909788	-1.77925	0.168463	0.988123	-1.59592	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.55787	1.07267	0.485198	ground	0	ground	0	-1	59
37.875	0.283227	1.14208	-1.74693	0.191106	1.21431	-1.55577	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.55776	1.0805	0.477263	ground	0	ground	0	-1	59
37.895	0.217208	1.19911	-1.56526	0.124462	1.26498	-1.36723	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.54824	1.09003	0.458207	ground	0	ground	0	-1	59
37.914	0.088727	1.11206	-1.48002	-0.00399937	1.17205	-1.27558	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.53461	1.09413	0.440473	ground	0	ground	0	-1	59
37.933	-0.215001	0.90084	-1.25225	-0.306189	0.956023	-1.04257	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.51	1.08962	0.420385	ground	0	ground	0	-1	59
37.953	-0.513395	0.739982	-0.914693	-0.60156	0.791189	-0.701492	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.46958	1.08483	0.384745	ground	0	ground	0	-1	59
37.971	-0.332707	0.603819	-0.578068	-0.418767	0.651751	-0.363042	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.41425	1.06933	0.344925	ground	0	ground	0	-1	59
37.991	-0.490578	0.631299	-0.069521	-0.573755	0.675835	0.144777	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.35078	1.06019	0.290591	ground	0	ground	0	-1	59
38.011	-0.667362	0.891655	0.129262	-0.746787	0.93151	0.341842	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.30033	1.06687	0.233459	ground	0	ground	0	-1	59
38.03	-0.646187	1.03894	0.022846	-0.721984	1.0734	0.234249	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.24703	1.07821	0.168817	ground	0	ground	0	-1	59
38.049	-0.74327	0.813378	0.374399	-0.814971	0.8436	0.582873	0.000632546	0.0606623	0.242398	0.976938	0	0.974623	1.13026	1.73611	1.69205	0.368555	0.142318	0.716915	0.0632533	1.21382	1.08295	0.130872	ground	0	ground	0	-1	59
38.068	-1.06109	0.162693	0.995764	-1.12713	0.19195	1.19822	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.21304	1.08597	0.127072	ground	0	ground	1	60	60
38.087	-1.1698	-0.45681	1.2761	-1.22966	-0.425415	1.47116	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.22594	1.09673	0.129218	ground	0	ground	0	-1	60
38.106	-1.13725	-0.678847	1.60345	-1.19112	-0.644215	1.78951	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.25412	1.1096	0.144524	ground	0	ground	0	-1	60
38.125	-0.883127	-0.354266	1.47719	-0.932315	-0.318036	1.65494	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.27416	1.10337	0.170791	ground	0	ground	0	-1	60
38.145	-0.18951	-0.057243	1.65516	-0.237504	-0.0209078	1.82374	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.30164	1.06013	0.241518	ground	0	ground	0	-1	60
38.164	0.462071	-0.695088	2.70672	0.412007	-0.655459	2.86093	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.37961	1.04583	0.333779	ground	0	ground	0	-1	60
38.183	0.378084	-1.51716	4.17822	0.326379	-1.47014	4.31076	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.52617	1.06883	0.457331	ground	0	ground	0	-1	60
38.202	-0.261992	-1.38126	3.49321	-0.312128	-1.32758	3.60763	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.63024	1.08358	0.546658	ground	0	ground	0	-1	60
38.222	-0.714592	-0.324965	0.577726	-0.760904	-0.269921	0.688685	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.58316	1.06977	0.513391	ground	0	ground	0	-1	60
38.241	-0.871076	0.594229	-1.36768	-0.912801	0.646027	-1.25044	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.56652	1.0722	0.494329	ground	0	ground	0	-1	60
38.261	-1.1108	0.780384	-2.04461	-1.14677	0.828021	-1.91773	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.58409	1.08931	0.494776	ground	0	ground	0	-1	60
38.279	-1.43157	0.274692	-1.63447	-1.46019	0.320717	-1.50006	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.57988	1.10959	0.47029	ground	0	ground	0	-1	60
38.298	-1.48853	-0.26188	-0.731998	-1.50957	-0.214775	-0.594593	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.53062	1.13035	0.400267	ground	0	ground	0	-1	60
38.318	-1.18806	-0.535217	-0.645384	-1.20305	-0.485672	-0.505439	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.47936	1.1387	0.340656	ground	0	ground	0	-1	60
38.337	-0.979591	-0.842435	-0.786478	-0.989612	-0.788925	-0.6433	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.43756	1.14505	0.292508	ground	0	ground	0	-1	60
38.356	-0.975883	-1.0892	-0.624574	-0.980974	-1.03051	-0.47899	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.38963	1.15893	0.230694	ground	0	ground	0	-1	60
38.375	-1.12199	-1.05522	-0.751574	-1.12144	-0.991553	-0.60296	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.3503	1.17583	0.174461	ground	0	ground	0	-1	60
38.394	-1.24445	-0.742653	-1.47239	-1.23768	-0.675587	-1.31716	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.34864	1.18755	0.161092	ground	0	ground	0	-1	60
38.414	-0.96284	-0.179301	-2.17622	-0.951296	-0.111674	-2.01088	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.38175	1.17606	0.20569	ground	0	ground	0	-1	60
38.433	-0.463627	0.20472	-2.49471	-0.449823	0.270985	-2.31772	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.42855	1.14351	0.285035	ground	0	ground	0	-1	60
38.452	-0.223424	0.397685	-2.35489	-0.208572	0.46163	-2.16701	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.46547	1.11167	0.353806	ground	0	ground	0	-1	60
38.471	-0.344229	0.446122	-1.84345	-0.32773	0.507517	-1.6473	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.47456	1.08629	0.388273	ground	0	ground	0	-1	60
38.491	-0.409207	0.479024	-1.5646	-0.390744	0.537717	-1.36161	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.46892	1.06521	0.403705	ground	0	ground	0	-1	60
38.511	-0.184671	0.729917	-1.42452	-0.165377	0.784667	-1.21542	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.45624	1.05205	0.404196	ground	0	ground	0	-1	60
38.529	0.162477	0.915667	-1.06812	0.180862	0.965565	-0.854725	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.42617	1.04856	0.377604	ground	0	ground	0	-1	60
38.548	0.238591	0.922816	-0.428282	0.255691	0.96785	-0.21381	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.36555	1.04619	0.319362	ground	0	ground	0	-1	60
38.568	0.056369	0.777602	0.146033	0.0731018	0.818523	0.358702	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.31521	1.03497	0.28024	ground	0	ground	0	-1	60
38.587	-0.117822	0.992399	0.207881	-0.100584	1.02815	0.418448	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.27037	1.03487	0.235497	ground	0	ground	0	-1	60
38.606	-0.229371	1.17004	0.009698	-0.211072	1.19977	0.219163	0.00061456	0.139575	0.26075	0.977665	0	0.968831	1.57185	1.7331	1.67908	0.773995	0.124451	0.639595	0.30636	1.21781	1.04404	0.173771	ground	0	ground	0	-1	60
38.625	-0.232804	1.12587	0.402105	-0.213433	1.14982	0.608512	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.18734	1.05031	0.137035	ground	0	ground	1	61	61
38.644	-0.283717	0.508524	1.42805	-0.263024	0.529809	1.62628	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.20929	1.02737	0.181922	ground	0	ground	0	-1	61
38.663	-0.696747	-0.132801	2.26009	-0.672674	-0.110958	2.44604	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.27113	1.01009	0.26104	ground	0	ground	0	-1	61
38.682	-0.911762	-0.10045	2.0015	-0.88325	-0.0782143	2.17651	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.3164	1.00392	0.312478	ground	0	ground	0	-1	61
38.702	-0.465791	0.273555	1.34272	-0.435093	0.294312	1.51014	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.32608	0.979986	0.346097	ground	0	ground	0	-1	61
38.721	0.061798	0.012379	1.57397	0.0920337	0.0329701	1.73268	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.34641	0.935875	0.410538	ground	0	ground	0	-1	61
38.741	0.437365	-0.705747	2.27317	0.465263	-0.68173	2.41973	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.40008	0.930349	0.469729	ground	0	ground	0	-1	61
38.761	0.27777	-1.49377	2.85884	0.304139	-1.4624	2.99036	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.47959	0.958517	0.521076	ground	0	ground	0	-1	61
38.779	-0.443466	-1.90515	2.27456	-0.415011	-1.86441	2.39405	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.52532	1.00609	0.519222	ground	0	ground	0	-1	61
38.798	-0.580374	-1.7095	0.415809	-0.54916	-1.66043	0.532626	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.47568	1.04323	0.432448	ground	0	ground	0	-1	61
38.818	-0.218571	-1.40934	-0.639062	-0.18642	-1.35346	-0.519633	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.42788	1.05938	0.368496	ground	0	ground	0	-1	61
38.837	-0.097736	-1.65029	-0.656998	-0.0652568	-1.58644	-0.534881	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.38323	1.0858	0.297426	ground	0	ground	0	-1	61
38.855	-0.07433	-1.8946	-0.235024	-0.0416416	-1.82159	-0.112343	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.31968	1.12262	0.197069	ground	0	ground	0	-1	61
38.875	-0.016122	-1.70192	0.129179	0.0164836	-1.62077	0.250601	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.26623	1.14753	0.118702	ground	0	ground	0	-1	61
38.894	0.22611	-1.18741	0.171252	0.257422	-1.10073	0.29121	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.21748	1.14667	0.0708061	ground	0	ground	0	-1	61
38.914	0.273578	-0.649725	0.177931	0.303366	-0.560228	0.2964	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.17143	1.12119	0.0502312	ground	0	ground	0	-1	61
38.932	-0.05863	-0.321312	-0.125281	-0.0286982	-0.230656	-0.00677801	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.11319	1.07676	0.0364368	ground	0	ground	0	-1	61
38.952	-0.507697	-0.224259	-0.671584	-0.475376	-0.132935	-0.550316	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.08505	1.0476	0.03745	ground	0	ground	0	-1	61
38.971	-0.31475	0.236185	-1.30419	-0.281017	0.325871	-1.17701	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.08965	1.01673	0.0729127	ground	0	ground	0	-1	61
38.991	-0.090936	0.791024	-1.70768	-0.0569172	0.876307	-1.57259	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.11379	1.00981	0.103989	ground	0	ground	0	-1	61
39.012	-0.334479	0.850337	-1.81255	-0.298958	0.930942	-1.66908	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.14156	1.0082	0.133355	ground	0	ground	0	-1	61
39.029	-0.554513	0.45118	-1.72889	-0.516397	0.529126	-1.57749	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.16336	0.994761	0.168595	ground	0	ground	0	-1	61
39.048	-0.573022	0.019584	-1.72311	-0.532231	0.0970419	-1.56386	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.18338	0.972073	0.211307	ground	0	ground	0	-1	61
39.067	-0.544436	-0.227668	-1.76063	-0.501127	-0.149459	-1.59337	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.20388	0.949616	0.254264	ground	0	ground	0	-1	61
39.087	-0.270454	-0.107721	-1.51893	-0.226009	-0.0293644	-1.34491	0.000810912	0.220413	0.274172	1.00985	0	0.942678	0.901669	1.79211	1.68939	1.12484	0.147804	0.759908	0.074248	1.21093	0.913531	0.2974	ground	0	ground	0	-1	61
