time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	localFwdY	localLatX	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	dirR1	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
50.584	1.32578	2.21299	-0.901799	1.55201	1.73267	-0.864056	-0.841447	2.16861	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	1.17717	1.42189	-0.244719	stair	0	ground	0	-1	82
50.604	1.42733	2.12596	-0.347215	1.64529	1.63741	-0.307925	-0.886702	2.14519	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	1.13371	1.46686	-0.333149	stair	0	ground	0	-1	82
50.624	1.34797	2.05444	-0.206456	1.5581	1.55806	-0.16633	-0.786728	2.05823	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	1.08534	1.50369	-0.418348	stair	0	ground	0	-1	82
50.644	0.8115	1.98005	-0.311334	1.01652	1.47626	-0.269852	-0.259813	1.77346	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	1.04457	1.51813	-0.473557	stair	0	ground	0	-1	82
50.664	0.202756	1.72142	-0.615113	0.405741	1.21154	-0.570763	0.203208	1.26141	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	1.02088	1.5061	-0.485225	stair	0	ground	0	-1	82
50.683	0.026257	1.20915	-0.761708	0.228095	0.695772	-0.713771	0.148949	0.716897	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	1.00552	1.46741	-0.461886	stair	0	ground	0	-1	82
50.704	0.086469	0.888298	-0.524494	0.286866	0.373046	-0.474174	-0.0507311	0.467848	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.978955	1.41757	-0.438612	stair	0	ground	0	-1	82
50.724	0.110543	0.816078	-0.568412	0.309385	0.299321	-0.515502	-0.0920662	0.420519	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.955782	1.36821	-0.41243	stair	0	ground	0	-1	82
50.743	-0.024877	0.755088	-0.842129	0.173095	0.23714	-0.785273	-0.00528182	0.293546	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.947257	1.31448	-0.367225	stair	0	ground	0	-1	82
50.763	-0.043658	0.614859	-1.0972	0.153543	0.0964262	-1.03514	-0.0701871	0.167174	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.951651	1.25782	-0.306172	stair	0	ground	0	-1	82
50.784	0.083742	0.376401	-0.994569	0.279538	-0.141322	-0.927848	-0.307927	0.0573984	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.950461	1.21059	-0.260133	stair	0	ground	0	-1	82
50.804	0.073779	0.149265	-1.04936	0.268227	-0.366615	-0.977727	-0.443065	-0.100228	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.951824	1.17278	-0.220953	stair	0	ground	0	-1	82
50.824	-0.119313	-0.013441	-1.0108	0.0747595	-0.526675	-0.934466	-0.402334	-0.347998	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.950956	1.14074	-0.189779	stair	0	ground	0	-1	82
50.844	-0.218314	-0.051398	-0.642222	-0.0241203	-0.561809	-0.563063	-0.374286	-0.419667	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.931561	1.11182	-0.180254	stair	0	ground	0	-1	82
50.864	-0.447084	0.112294	-0.322441	-0.251626	-0.396126	-0.242065	-0.0956678	-0.459433	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.897087	1.07969	-0.182602	stair	0	ground	0	-1	82
50.884	-0.778134	0.374014	-0.208791	-0.579762	-0.133734	-0.127773	0.300875	-0.513306	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.858621	1.05545	-0.196833	stair	0	ground	0	-1	82
50.904	-1.08628	0.290246	-0.135065	-0.883464	-0.216414	-0.0537771	0.449307	-0.790865	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.818379	1.04816	-0.229781	stair	0	ground	0	-1	82
50.924	-1.08593	0.343467	0.129777	-0.878707	-0.162378	0.21001	0.458161	-0.767191	0.416005	0.645827	0.742398	1.0119	0.6	0.662276	0.914285	1.66667	1.10379	0.88361	0.428869	0.908047	0.571187	0.15624	0.78796	1.04043	-0.252471	stair	0	ground	0	-1	82
50.961	-0.549949	0.289095	0.565088	-0.341009	-0.215666	0.642094	0.0577178	-0.399334	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.780667	1.00858	-0.227917	stair	0	ground	1	83	83
50.963	0.152623	-0.184512	0.678278	0.359755	-0.685826	0.751508	-0.758419	-0.15679	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.779209	0.996878	-0.217669	stair	0	ground	0	-1	83
50.985	0.547133	-0.85796	0.83398	0.750494	-1.35248	0.902674	-1.52166	-0.277465	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.785382	1.02437	-0.238989	stair	0	ground	0	-1	83
51.004	0.34841	-0.935874	0.921413	0.549012	-1.42324	0.985156	-1.46069	-0.439784	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.795371	1.04943	-0.254055	stair	0	ground	0	-1	83
51.024	-0.523055	-0.200757	0.980686	-0.32084	-0.684682	1.03921	-0.347892	-0.671342	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.807563	1.03476	-0.227198	stair	0	ground	0	-1	83
51.044	-1.11372	0.278903	0.659121	-0.90695	-0.203997	0.714054	0.384611	-0.846314	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.802887	1.0295	-0.226616	stair	0	ground	0	-1	83
51.064	-0.784011	0.634559	0.515805	-0.574353	0.1509	0.567884	0.466912	-0.36694	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.791137	1.00772	-0.216583	stair	0	ground	0	-1	83
51.083	0.986352	0.444945	2.32947	1.19003	-0.0385201	2.36964	-0.74482	0.928924	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.870062	1.01687	-0.146805	stair	0	ground	0	-1	83
51.104	2.1967	-0.760905	3.38233	2.38837	-1.23815	3.40538	-2.40595	1.20363	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.996828	1.10054	-0.103707	stair	0	ground	0	-1	83
51.123	2.13139	-1.48089	2.51098	2.31145	-1.94835	2.52137	-2.93028	0.743169	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	1.07306	1.19666	-0.123606	stair	0	ground	0	-1	83
51.144	1.0576	-0.48805	0.467773	1.23148	-0.950725	0.475771	-1.4894	0.449566	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	1.04319	1.21462	-0.171425	stair	0	ground	0	-1	83
51.164	0.491888	0.318755	-0.913078	0.662432	-0.1432	-0.900555	-0.499711	0.457834	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	1.03606	1.18777	-0.151713	stair	0	ground	0	-1	83
51.184	0.659786	0.419286	-1.20387	0.826178	-0.0424561	-1.18539	-0.508814	0.652289	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	1.04353	1.16975	-0.126221	stair	0	ground	0	-1	83
51.204	1.40492	-0.073997	-0.614312	1.56346	-0.53306	-0.592853	-1.32333	0.988614	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	1.02099	1.19385	-0.172859	stair	0	ground	0	-1	83
51.223	1.9169	-0.336436	-0.482382	2.06506	-0.791522	-0.458618	-1.82003	1.25637	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.992874	1.24474	-0.251863	stair	0	ground	0	-1	83
51.244	2.17923	-0.642912	-0.191989	2.31575	-1.09251	-0.167384	-2.18404	1.33651	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.951599	1.31053	-0.358927	stair	0	ground	0	-1	83
51.263	2.05279	-1.02202	0.049311	2.17836	-1.46425	0.0735462	-2.41149	1.03635	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.907696	1.37624	-0.46854	stair	0	ground	0	-1	83
51.283	1.44543	-1.00272	-0.406958	1.56315	-1.43774	-0.380809	-2.0506	0.552802	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.881352	1.41362	-0.532263	stair	0	ground	0	-1	83
51.304	0.705142	-0.053959	-1.09186	0.818748	-0.486527	-1.06038	-0.846978	0.435527	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.890303	1.39055	-0.500251	stair	0	ground	0	-1	83
51.323	0.188107	0.676278	-1.41085	0.300204	0.242491	-1.37248	0.0484386	0.382855	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.914412	1.34032	-0.42591	stair	0	ground	0	-1	83
51.344	-0.083134	0.92751	-1.45706	0.0288183	0.491255	-1.41159	0.404208	0.280673	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.939271	1.29791	-0.35864	stair	0	ground	0	-1	83
51.364	-0.299969	1.00356	-1.41077	-0.187077	0.564464	-1.35847	0.580607	0.128501	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.960231	1.26275	-0.302517	stair	0	ground	0	-1	83
51.383	-0.264523	0.938068	-1.38284	-0.150872	0.496481	-1.3239	0.504771	0.120261	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.978414	1.22556	-0.247141	stair	0	ground	0	-1	83
51.403	-0.207374	0.772507	-0.994817	-0.0932549	0.329266	-0.931191	0.33133	0.0856309	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.976053	1.18139	-0.205335	stair	0	ground	0	-1	83
51.424	-0.187705	0.417287	-0.647024	-0.0732179	-0.0258246	-0.580481	0.012493	-0.076627	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.956275	1.1262	-0.169927	stair	0	ground	0	-1	83
51.444	-0.194337	0.120406	-0.542965	-0.0794507	-0.321092	-0.47404	-0.247694	-0.219226	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.932163	1.08643	-0.154267	stair	0	ground	0	-1	83
51.464	-0.081895	-0.015315	-0.328413	0.0328264	-0.454529	-0.25819	-0.420184	-0.176407	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.898464	1.05489	-0.15643	stair	0	ground	0	-1	83
51.484	0.043766	-0.067654	0.004917	0.157695	-0.504334	0.074764	-0.522619	-0.0780368	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.857279	1.02857	-0.171291	stair	0	ground	0	-1	83
51.503	-0.026489	-0.197021	-0.006031	0.0870027	-0.630532	0.063497	-0.607646	-0.189491	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.81759	1.00897	-0.191377	stair	0	ground	0	-1	83
51.523	-0.105596	-0.027129	-0.04451	0.00785626	-0.458337	0.0248929	-0.421269	-0.180739	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.777955	0.981439	-0.203483	stair	0	ground	0	-1	83
51.544	-0.104324	0.004759	0.017358	0.00908261	-0.424317	0.0863271	-0.390742	-0.165673	0.425003	0.438887	1.02899	0.820462	0.4	0.917937	2.04872	1.35135	1.24046	0.600478	0.438146	0.88908	0.425256	0.396561	0.743374	0.953587	-0.210214	stair	0	ground	0	-1	83
51.582	0.062815	-0.040543	0.31175	0.175341	-0.467271	0.378815	-0.498797	-0.0169625	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.725146	0.930862	-0.205716	ground	0	ground	1	84	84
51.584	0.269025	-0.191475	0.999325	0.379643	-0.615112	1.06106	-0.712077	0.124247	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.741941	0.920461	-0.178519	ground	0	ground	0	-1	84
51.604	0.020735	-0.336817	1.38727	0.130696	-0.756651	1.44175	-0.754222	-0.144053	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.776932	0.912831	-0.135899	ground	0	ground	0	-1	84
51.624	-0.255727	-0.314573	1.1069	-0.145037	-0.730735	1.15558	-0.638445	-0.383924	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.795865	0.904439	-0.108574	ground	0	ground	0	-1	84
51.644	0.211586	0.10302	1.07691	0.320664	-0.311577	1.11996	-0.397295	0.20509	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.812069	0.881572	-0.0695026	ground	0	ground	0	-1	84
51.665	0.807861	0.075188	0.535755	0.912355	-0.337712	0.575915	-0.597585	0.76768	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.800262	0.886136	-0.0858744	ground	0	ground	0	-1	84
51.683	1.3293	-1.54539	2.6494	1.42663	-1.9485	2.67612	-2.2675	0.83088	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.894054	0.962576	-0.0685217	ground	0	ground	0	-1	84
51.704	2.1123	-2.20397	2.74402	2.19857	-2.59404	2.75687	-3.07863	1.4439	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.987195	1.08447	-0.0972722	ground	0	ground	0	-1	84
51.723	1.77088	-1.90986	0.761933	1.84787	-2.28844	0.770917	-2.69196	1.18529	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.976382	1.17731	-0.20093	ground	0	ground	0	-1	84
51.744	1.26033	-1.04924	-1.37323	1.33063	-1.42067	-1.35743	-1.68653	0.971861	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.995434	1.21577	-0.220338	ground	0	ground	0	-1	84
51.764	0.871386	-0.491009	-1.92862	0.936982	-0.858131	-1.90325	-1.03567	0.736014	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	1.04082	1.21851	-0.177686	ground	0	ground	0	-1	84
51.784	1.57506	-0.40295	-0.505194	1.63245	-0.766221	-0.477425	-1.0743	1.4484	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	1.01265	1.24775	-0.235097	ground	0	ground	0	-1	84
51.803	2.20468	-0.300649	0.434691	2.25076	-0.660601	0.460147	-1.0539	2.09562	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.985029	1.30265	-0.31762	ground	0	ground	0	-1	84
51.824	1.49687	-0.167944	-0.259668	1.53524	-0.525256	-0.233041	-0.773308	1.42648	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.94743	1.31865	-0.371217	ground	0	ground	0	-1	84
51.844	0.423287	-0.297231	-0.747044	0.459346	-0.651271	-0.716815	-0.712013	0.358037	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.935899	1.29256	-0.356664	ground	0	ground	0	-1	84
51.864	0.065357	-0.079327	0.287538	0.100909	-0.4312	0.316179	-0.440968	0.0407854	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.904913	1.25008	-0.345164	ground	0	ground	0	-1	84
51.884	0.328861	-0.204632	0.418647	0.362591	-0.553722	0.445051	-0.598239	0.283179	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.88192	1.22067	-0.338747	ground	0	ground	0	-1	84
51.904	0.033015	0.163669	-0.244657	0.0664113	-0.184494	-0.217162	-0.190798	0.045219	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.848682	1.16944	-0.320756	ground	0	ground	0	-1	84
51.923	-0.208411	0.66615	-0.63366	-0.17414	0.316397	-0.603134	0.332061	-0.142011	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.836405	1.12902	-0.292619	ground	0	ground	0	-1	84
51.944	-0.268052	0.52614	-0.477966	-0.232612	0.175505	-0.445203	0.195556	-0.216028	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.816845	1.08714	-0.270298	ground	0	ground	0	-1	84
51.963	-0.073581	0.504211	-0.415995	-0.03795	0.152808	-0.381315	0.1552	-0.026524	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.795068	1.04066	-0.24559	ground	0	ground	0	-1	84
51.984	-0.00586	0.319591	-0.667656	0.0296221	-0.0316528	-0.629811	-0.0334494	0.0275773	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.786805	0.990792	-0.203987	ground	0	ground	0	-1	84
52.004	-0.200658	-0.103157	-0.854366	-0.16435	-0.452129	-0.812439	-0.444298	-0.184474	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.788087	0.965306	-0.177219	ground	0	ground	0	-1	84
52.024	-0.297544	-0.342192	-0.992239	-0.25993	-0.687708	-0.94556	-0.678416	-0.283299	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.795961	0.953801	-0.15784	ground	0	ground	0	-1	84
52.043	-0.271033	-0.394019	-0.800808	-0.232252	-0.735837	-0.750359	-0.730479	-0.248593	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.793681	0.944692	-0.151011	ground	0	ground	0	-1	84
52.063	-0.262808	-0.034717	-0.804743	-0.222907	-0.374653	-0.750522	-0.369592	-0.231201	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.791523	0.919255	-0.127732	ground	0	ground	0	-1	84
52.084	-0.168903	-0.101277	-0.64783	-0.128357	-0.439007	-0.590641	-0.437738	-0.132618	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.781479	0.896161	-0.114683	ground	0	ground	0	-1	84
52.103	-0.383997	-0.27547	-0.67564	-0.341733	-0.610134	-0.615359	-0.608053	-0.345422	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.773173	0.886319	-0.113146	ground	0	ground	0	-1	84
52.124	-0.181763	-0.163353	0.029236	-0.138802	-0.495526	0.0890695	-0.494997	-0.140678	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.738967	0.867733	-0.128766	ground	0	ground	0	-1	84
52.144	-0.056778	0.221224	0.214995	-0.0137477	-0.110395	0.273454	-0.110346	-0.014133	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.715692	0.829909	-0.114217	ground	0	ground	0	-1	84
52.163	-0.306219	0.302721	0.002599	-0.261873	-0.0287533	0.0607531	-0.027839	-0.261972	0.344323	0.449976	0.791933	0.980843	0.3	0.706465	1.21925	1.61551	1.1413	0.615649	0.35497	0.838238	0.515231	0.283932	0.682945	0.801586	-0.118641	ground	0	ground	0	-1	84
52.197	-0.036967	0.892274	0.550012	0.00734231	0.557996	0.605125	0.557936	0.010965	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.679054	0.789409	-0.110355	ground	0	ground	1	85	85
52.204	-0.454252	0.751987	0.105314	-0.407893	0.41562	0.159625	0.419531	-0.40387	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.653082	0.779055	-0.125973	ground	0	ground	0	-1	85
52.223	-0.128732	0.380035	0.682913	-0.0819611	0.0434499	0.733538	0.0445531	-0.0813667	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.657105	0.74474	-0.0876353	ground	0	up	0	-1	85
52.243	-0.059058	1.08208	1.54172	-0.0122257	0.741766	1.58438	0.74186	0.00316896	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.703469	0.744597	-0.0411278	ground	0	up	0	-1	85
52.264	0.243193	0.422288	2.23979	0.288575	0.0815655	2.27104	0.0743335	0.290522	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.781848	0.722361	0.0594865	ground	0	up	0	-1	85
52.283	0.14243	0.326564	1.61482	0.186873	-0.0140877	1.63784	-0.019788	0.186356	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.824647	0.695613	0.129034	ground	0	up	0	-1	85
52.304	0.103041	0.576991	1.42273	0.146747	0.235158	1.43852	0.230567	0.15386	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.855341	0.674692	0.180649	ground	0	up	0	-1	85
52.323	0.124053	0.743465	1.21565	0.16692	0.399623	1.22528	0.393216	0.1815	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.873838	0.662612	0.211226	ground	0	up	0	-1	85
52.344	0.49462	0.23517	1.759	0.534799	-0.108128	1.7598	-0.127801	0.530442	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.918136	0.656762	0.261374	ground	0	up	0	-1	85
52.363	0.569551	-0.686224	2.31917	0.606682	-1.02437	2.30836	-1.04608	0.568445	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	0.987647	0.683451	0.304196	ground	0	up	0	-1	85
52.384	0.625835	-1.34551	3.14526	0.659651	-1.67525	3.11878	-1.69738	0.600399	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	1.0942	0.739301	0.354903	ground	0	up	0	-1	85
52.405	0.220629	-1.76666	3.38301	0.253173	-2.08592	3.33975	-2.09399	0.174192	0.252734	0.806829	0.709417	1.0107	0.2	0.61306	1.02242	1.66667	1.02177	1.08069	0.240575	0.685528	0.503439	0.273328	1.20648	0.807397	0.399084	ground	0	up	0	-1	85
