time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
24.827	0.224083	-0.114340	-1.634949	-18.780	2.460	-36.480	266.307	-20.764	ground
24.847	-0.252625	-0.161044	-1.776671	-18.660	2.940	-35.640	265.795	-20.916	ground
24.867	-0.686795	-0.204434	-1.835763	-18.780	3.120	-36.480	265.474	-21.049	ground
24.887	-1.138112	-0.185772	-1.789328	-18.600	2.760	-35.220	265.067	-21.181	ground
24.907	-1.311208	-0.200092	-1.696093	-18.660	2.820	-35.880	264.885	-21.175	ground
24.926	-0.940503	-0.171958	-1.170771	-18.900	3.120	-35.940	264.764	-21.082	ground
24.948	-0.722933	-0.158904	-0.999131	-19.020	2.400	-34.860	264.752	-21.058	ground
24.966	-0.594440	-0.095927	-0.643401	-19.020	2.040	-35.820	264.794	-21.062	ground
24.987	-0.779159	-0.042024	-0.664435	-18.360	2.880	-35.820	264.857	-21.068	ground
25.006	-0.605363	0.329038	-0.359203	-18.540	2.460	-35.280	265.077	-20.921	ground
25.027	0.483160	0.767357	1.978531	-19.380	2.520	-35.100	265.321	-20.535	ground
25.062	1.754570	1.006901	4.143236	-19.440	3.420	-35.880	265.730	-19.726	ground
25.075	1.465797	0.336924	3.609357	-19.260	4.080	-35.460	265.730	-19.726	ground
25.088	0.122020	-0.558987	1.354351	-18.780	4.560	-35.160	266.263	-19.562	ground
25.107	-0.672540	-0.407045	0.908620	-18.540	4.140	-34.800	266.515	-19.861	ground
25.127	-0.207168	-0.054935	1.186901	-18.240	3.120	-34.500	267.084	-20.130	ground
25.147	1.099417	0.648491	1.607075	-17.940	3.420	-34.620	267.084	-20.130	ground
25.167	1.549868	1.192593	2.182453	-19.140	1.740	-34.080	267.444	-20.002	ground
25.188	0.967917	0.996165	0.894080	-19.020	2.400	-34.200	268.021	-19.790	ground
25.207	0.438649	0.880810	-0.529032	-18.840	2.400	-34.260	268.351	-20.407	ground
25.227	0.468532	1.147168	-0.431108	-18.540	2.640	-33.660	268.613	-20.779	ground
25.247	0.713717	1.223212	-0.225570	-18.600	2.760	-33.480	269.034	-20.913	ground
25.266	0.742205	0.878203	-0.611623	-19.440	1.440	-34.140	269.318	-20.749	ground
25.287	0.566117	0.668806	-0.926711	-18.660	2.040	-34.020	269.753	-20.442	ground
25.307	0.442853	0.482958	-1.161164	-19.140	1.800	-34.200	270.086	-20.372	ground
25.327	0.324706	0.096168	-1.580688	-19.260	1.920	-34.680	270.086	-20.372	ground
25.347	0.270842	-0.334845	-1.829737	-19.380	1.200	-34.680	270.943	-20.512	ground
25.367	0.208033	-0.635944	-1.952246	-19.320	0.900	-34.380	270.943	-20.512	ground
25.387	-0.324237	-0.745709	-2.002876	-19.380	0.660	-34.020	271.509	-20.657	ground
25.406	-0.800354	-0.648912	-1.759744	-19.380	0.660	-33.540	271.509	-20.657	ground
25.427	-0.860680	-0.570018	-1.367170	-19.560	1.140	-34.380	271.888	-20.685	ground
25.447	-0.570238	-0.463889	-0.697898	-19.020	0.780	-33.720	272.132	-20.589	ground
25.467	-0.270143	-0.406735	-0.238527	-19.560	0.660	-33.780	272.253	-20.494	ground
25.487	-0.294944	-0.468081	-0.217414	-20.640	-0.780	-33.840	272.253	-20.494	ground
25.507	-0.258400	-0.307085	0.010643	-19.800	0.240	-33.840	272.249	-20.312	ground
25.526	-0.354762	-0.375906	0.380942	-19.200	1.620	-34.080	272.007	-20.436	ground
25.548	-0.965914	-0.546339	-0.159973	-18.600	2.100	-34.140	271.749	-20.691	ground
25.582	-1.334317	-0.467247	0.266353	-18.900	1.080	-34.380	271.749	-20.691	ground
25.592	-1.240649	-0.087699	0.896745	-19.860	0.900	-33.960	271.010	-21.396	ground
25.607	-0.662535	0.176204	1.071551	-19.980	0.840	-34.080	270.688	-21.570	ground
25.627	0.065370	0.605724	1.446600	-20.280	0.840	-34.140	270.528	-21.535	ground
25.647	0.727934	0.700957	2.072782	-19.320	1.680	-34.800	270.528	-21.535	ground
25.667	0.574333	0.432683	2.011763	-19.560	1.440	-34.680	270.129	-21.224	ground
25.688	0.623067	0.748346	2.274590	-19.980	1.560	-34.500	269.840	-21.001	ground
25.707	1.531950	1.067979	3.002003	-19.860	1.740	-34.260	269.665	-20.818	ground
25.726	2.175641	0.688070	2.856226	-19.200	2.400	-34.980	269.665	-20.818	ground
25.747	0.624709	-0.031438	0.767726	-20.160	1.620	-34.560	268.824	-21.283	ground
25.767	-0.722325	-0.443159	-0.932993	-19.320	1.680	-34.320	268.110	-22.231	ground
25.788	-1.473561	-0.914372	-1.904078	-18.780	2.040	-34.740	267.756	-22.781	ground
25.806	-0.715824	-1.020669	-1.809665	-19.680	0.960	-34.500	267.490	-23.122	ground
25.828	0.486290	-0.649211	-1.055909	-19.020	1.560	-34.200	267.400	-23.034	ground
25.847	1.195360	-0.410377	-0.860404	-19.500	1.200	-34.440	267.400	-23.034	ground
25.868	1.297564	-0.109894	-0.690881	-18.900	2.220	-34.800	267.091	-22.208	ground
25.887	1.391443	-0.008596	-0.733235	-18.540	2.880	-35.220	267.091	-22.208	ground
25.908	1.516122	-0.086561	-0.739339	-19.320	2.160	-35.040	266.615	-21.690	ground
25.926	1.117436	-0.205903	-1.142395	-19.800	1.380	-34.860	266.103	-21.674	ground
25.948	0.163864	-0.302291	-1.587386	-19.200	2.100	-35.940	265.651	-21.791	ground
25.966	-0.547550	-0.367210	-1.738886	-19.260	1.740	-35.640	264.953	-22.033	ground
25.987	-1.049380	-0.235653	-1.656277	-19.560	2.040	-35.400	264.533	-22.161	ground
26.008	-1.272710	-0.249939	-1.488666	-19.620	2.100	-36.420	264.050	-22.209	ground
26.027	-1.104125	-0.367564	-1.172220	-18.900	2.640	-35.940	264.050	-22.209	ground
26.047	-0.916854	-0.534318	-1.103724	-19.440	2.640	-35.760	263.839	-22.123	ground
26.067	-0.686805	-0.620713	-0.882037	-18.840	3.000	-35.280	263.636	-21.897	ground
26.087	-0.294052	-0.514690	-0.307106	-19.380	2.760	-35.760	263.678	-21.811	ground
26.108	-0.050923	-0.676349	-0.150658	-18.780	3.120	-36.000	263.739	-21.774	ground
26.126	-0.089514	-0.599460	-0.130377	-19.020	2.520	-36.660	263.739	-21.774	ground
26.147	0.058465	-0.232488	0.639080	-19.020	2.880	-36.180	263.989	-21.903	ground
26.184	0.597228	0.136746	1.402382	-19.260	2.880	-36.540	264.305	-21.974	ground
26.194	0.944891	0.101133	1.819281	-19.860	1.920	-37.140	264.305	-21.974	ground
26.206	0.708806	-0.047467	1.607802	-20.460	1.620	-36.840	264.801	-21.685	ground
26.227	0.386879	-0.094228	1.628079	-20.040	1.680	-36.120	264.986	-21.592	ground
26.247	0.080066	0.064003	2.054297	-19.680	2.040	-36.180	265.292	-21.382	ground
26.267	1.003266	0.848721	2.614107	-20.640	1.200	-37.260	265.547	-21.093	ground
26.287	2.020351	1.506772	3.210082	-20.100	2.100	-37.620	265.866	-20.584	ground
26.307	2.246372	1.487977	2.862900	-19.800	3.240	-36.900	265.956	-20.481	ground
26.327	0.917749	1.270573	0.502494	-19.860	2.400	-36.480	265.926	-20.936	ground
26.347	0.089652	1.303240	-0.679444	-20.220	1.860	-36.840	265.926	-21.434	ground
26.367	-0.057056	1.576669	-0.702116	-20.220	2.280	-37.500	266.064	-21.960	ground
26.388	0.148431	1.611246	-0.730744	-20.160	1.560	-36.840	266.245	-21.957	ground
26.407	0.281285	1.381806	-0.851274	-20.040	1.380	-36.480	266.575	-21.553	ground
26.427	0.245182	1.171600	-0.940376	-20.820	0.720	-36.660	266.825	-21.267	ground
26.447	0.018843	0.926602	-1.334170	-20.580	1.080	-37.560	267.282	-21.084	ground
26.467	0.037073	0.449297	-1.499415	-20.340	1.140	-37.740	267.646	-21.042	ground
26.487	0.172485	-0.038416	-1.642789	-20.580	0.600	-36.840	268.180	-20.943	ground
26.508	-0.119571	-0.336246	-1.792969	-20.520	0.660	-37.140	268.470	-20.862	ground
26.526	-0.413142	-0.403167	-1.798813	-20.700	0.840	-37.560	268.470	-20.862	ground
26.547	-0.865425	-0.407374	-1.700116	-20.940	0.180	-37.740	269.064	-20.897	ground
26.567	-1.146907	-0.379466	-1.359400	-20.280	0.840	-37.680	269.432	-21.011	ground
26.587	-0.958501	-0.274759	-0.935026	-20.040	1.140	-37.500	269.707	-20.989	ground
26.607	-0.530136	-0.177884	-0.515312	-21.240	-0.240	-37.380	270.098	-20.794	ground
26.627	-0.352341	-0.085115	-0.082884	-21.960	-0.900	-37.800	270.298	-20.654	ground
26.647	-0.268475	-0.066648	0.207133	-21.420	-0.120	-37.800	270.485	-20.635	ground
26.667	-0.421745	-0.476839	0.057223	-21.600	0.060	-37.380	270.522	-20.833	ground
26.687	-0.891485	-0.814118	-0.333515	-21.720	-0.180	-37.500	270.522	-20.833	ground
26.725	-0.845277	-0.640304	0.488877	-20.760	1.020	-37.980	270.333	-21.259	ground
26.728	-0.571830	-0.387686	0.999276	-20.220	1.680	-37.860	270.333	-21.259	ground
26.747	-0.441285	-0.092080	0.960523	-21.420	-0.120	-38.040	270.042	-21.825	ground
26.767	0.059231	0.302467	1.402452	-22.200	-0.900	-38.340	269.910	-21.903	ground
26.793	0.539128	0.443964	1.429525	-21.300	0.360	-37.980	269.910	-21.903	ground
26.807	0.268629	-0.052525	1.196895	-21.480	0.540	-38.100	269.666	-21.621	ground
26.828	0.784566	-0.267522	1.436328	-21.780	0.420	-38.760	269.666	-21.621	ground
26.847	1.599988	-0.160710	1.695202	-21.420	1.440	-38.520	269.582	-21.402	ground
26.867	2.017176	-0.017979	1.939343	-21.000	2.040	-38.220	269.113	-21.024	ground
26.886	1.599010	-0.247544	1.181111	-20.280	2.280	-38.100	268.460	-21.198	ground
26.907	0.276841	-0.492881	-0.121547	-21.000	1.740	-38.280	267.881	-21.411	ground
26.926	-0.362509	-0.535297	-0.669201	-21.660	1.500	-38.820	267.018	-21.726	ground
26.948	-0.354941	-0.159935	-0.474063	-21.420	1.080	-38.760	266.527	-21.828	ground
26.967	0.214685	0.315126	-0.174068	-21.480	1.380	-39.420	265.943	-21.733	ground
26.987	0.717952	0.550981	-0.298493	-20.880	1.560	-38.880	265.616	-21.507	ground
27.007	0.881915	0.712140	-0.163628	-20.760	2.580	-39.360	265.165	-21.018	ground
27.027	1.213070	0.577360	-0.357845	-20.220	4.080	-39.600	264.886	-20.686	ground
27.047	1.193300	0.296318	-0.850549	-20.520	3.420	-39.120	264.409	-20.336	ground
27.067	0.746849	0.049602	-1.451653	-19.740	4.020	-39.000	264.013	-20.269	ground
27.086	0.100957	0.046441	-1.622567	-19.980	4.380	-39.240	263.318	-20.400	ground
27.108	-0.449974	-0.061463	-1.595140	-19.980	3.780	-38.460	262.837	-20.581	ground
27.126	-0.997793	-0.110877	-1.693575	-19.740	4.440	-38.940	262.173	-20.857	ground
27.148	-1.450303	-0.216469	-1.752297	-19.440	4.860	-39.480	261.813	-20.939	ground
27.166	-1.525510	-0.343061	-1.453969	-19.560	4.500	-39.600	261.813	-20.939	ground
27.187	-1.219211	-0.524701	-1.144844	-18.360	6.120	-39.900	261.372	-20.683	ground
27.207	-0.932524	-0.574699	-0.833059	-19.080	5.520	-39.780	261.392	-20.555	ground
27.227	-0.716792	-0.483045	-0.308735	-19.140	4.500	-40.200	261.480	-20.471	ground
27.246	-0.472547	-0.418886	0.174987	-18.900	4.920	-40.140	261.711	-20.331	ground
27.267	-0.248703	-0.636309	0.168327	-18.300	5.760	-40.020	261.905	-20.277	ground
27.286	-0.372331	-0.542768	0.202594	-18.480	4.500	-40.380	262.218	-20.359	ground
27.321	-0.404466	-0.267567	0.657713	-18.600	4.140	-40.620	262.483	-20.499	ground
27.326	-0.174768	-0.018003	1.146648	-19.140	3.720	-39.960	262.965	-20.588	ground
27.348	-0.153873	-0.215760	1.236114	-18.180	4.200	-40.800	263.306	-20.469	ground
27.366	-0.022716	-0.351128	0.904589	-17.700	4.800	-41.100	263.834	-20.183	ground
27.387	0.065914	-0.244520	1.083214	-18.180	4.260	-40.920	263.834	-20.183	ground
27.406	0.347977	0.261066	1.857613	-17.820	4.680	-40.020	264.215	-20.014	ground
27.427	0.990066	1.110532	2.889079	-17.760	5.160	-39.660	264.998	-19.162	ground
27.447	1.876971	1.586374	3.981219	-17.640	4.680	-39.600	265.372	-18.497	ground
27.467	2.356744	1.268026	3.202050	-17.580	4.980	-39.660	265.547	-18.360	ground
27.486	1.792094	1.020478	1.111039	-18.240	4.500	-39.600	265.671	-18.892	ground
27.508	1.036688	1.325716	-0.179401	-18.360	3.120	-40.320	265.738	-19.582	ground
27.526	0.784541	1.580556	-0.649258	-18.300	2.940	-40.080	265.972	-20.489	ground
27.547	1.104664	1.459963	-0.544405	-19.140	2.400	-39.180	266.211	-20.712	ground
27.567	0.992946	1.243106	-0.820843	-18.900	2.340	-39.000	266.577	-20.556	ground
27.587	0.643893	1.067566	-0.935098	-18.180	2.820	-39.060	266.824	-20.390	ground
27.606	0.407741	0.685768	-1.517429	-18.240	2.520	-39.420	266.824	-20.390	ground
27.627	-0.080990	0.334057	-2.171556	-19.140	1.440	-39.060	267.534	-20.672	ground
27.647	-0.499740	-0.060321	-2.494460	-19.800	0.600	-39.060	267.534	-20.672	ground
27.667	-0.955919	-0.294889	-2.683373	-18.780	1.380	-39.540	268.165	-20.997	ground
27.686	-1.036497	-0.431563	-2.217317	-17.880	1.680	-39.360	268.487	-20.986	ground
27.707	-1.472235	-0.315759	-2.045670	-18.480	0.660	-39.120	268.695	-21.014	ground
27.727	-1.628955	-0.287014	-1.599738	-18.720	0.060	-39.180	269.063	-20.978	ground
27.746	-1.257940	-0.170895	-1.027256	-18.720	0.420	-39.480	269.338	-20.829	ground
27.767	-0.741717	-0.174181	-0.269697	-18.720	-0.420	-40.140	269.706	-20.432	ground
27.786	-0.466769	-0.045675	0.344691	-17.700	0.120	-39.480	269.872	-20.169	ground
27.806	-0.250882	-0.079703	0.888204	-17.820	0.420	-38.700	269.872	-20.169	ground
27.827	-0.439005	-0.422446	0.696741	-18.000	0.480	-39.840	269.954	-20.200	ground
27.847	-1.055760	-0.407648	0.537595	-18.360	-0.420	-39.540	269.757	-20.694	ground
27.882	-1.260693	-0.179772	0.753857	-18.480	-0.180	-39.360	269.641	-21.018	ground
27.885	-0.651018	-0.112884	0.898657	-18.120	0.000	-39.300	269.641	-21.018	ground
27.907	0.676629	0.245145	1.594933	-17.880	-0.780	-39.000	269.606	-21.198	ground
27.926	1.355795	0.322850	1.720854	-17.580	-0.660	-39.060	269.606	-21.198	ground
27.947	0.437235	0.431627	1.216558	-17.160	0.300	-38.940	269.245	-21.076	ground
27.966	-0.680097	0.685717	1.920958	-16.980	0.180	-39.300	269.245	-21.076	ground
27.987	0.509499	0.984015	3.052422	-17.520	-0.780	-39.000	268.767	-20.891	ground
28.006	1.609306	0.789196	3.437925	-17.640	-0.900	-38.760	268.533	-20.877	ground
28.027	0.810682	0.168772	1.402548	-17.460	-0.960	-38.400	268.261	-21.213	ground
28.046	-0.447432	-0.408710	-0.884850	-17.400	-0.900	-39.180	268.261	-21.213	ground
28.067	-1.006662	-0.644009	-1.388318	-17.340	-1.560	-39.600	267.616	-22.527	ground
28.086	-0.114205	-0.623317	-0.875888	-17.040	-1.260	-39.480	267.530	-22.815	ground
28.106	0.670950	-0.516687	-0.610521	-16.800	-0.840	-38.400	267.529	-22.746	ground
28.127	1.019590	-0.227815	-0.448357	-17.460	-1.740	-38.520	267.518	-22.433	ground
28.146	1.325391	0.187923	-0.278110	-17.340	-1.440	-38.520	267.527	-22.224	ground
28.167	1.900656	0.250773	-0.137498	-17.400	-1.620	-38.640	267.540	-21.934	ground
28.187	2.126585	0.106679	-0.357211	-17.880	-2.160	-38.040	267.441	-21.758	ground
28.206	1.383725	-0.167476	-1.196899	-18.240	-2.520	-37.740	267.441	-21.758	ground
28.225	0.191636	-0.473212	-2.068408	-17.580	-2.400	-37.440	266.654	-21.942	ground
28.245	-0.516021	-0.511900	-2.471335	-17.700	-2.040	-37.980	266.043	-22.392	ground
28.266	-0.880195	-0.567092	-2.384292	-17.640	-1.440	-37.560	265.671	-22.661	ground
28.285	-1.062961	-0.726994	-2.559071	-17.820	-1.320	-37.140	265.671	-22.661	ground
28.306	-1.077527	-0.640892	-2.040639	-17.940	-1.620	-37.260	264.886	-22.958	ground
28.328	-1.024477	-0.589449	-1.540073	-17.580	-1.260	-37.860	264.886	-22.958	ground
28.346	-0.738714	-0.612041	-1.250471	-17.400	-1.620	-38.880	264.475	-22.837	ground
28.366	-0.457326	-0.482462	-0.766916	-18.120	-1.680	-37.920	264.437	-22.781	ground
28.387	-0.243388	-0.354141	-0.282439	-17.880	-1.620	-38.640	264.466	-22.730	ground
28.406	-0.286074	-0.488058	-0.213299	-18.300	-2.160	-38.880	264.589	-22.637	ground
28.426	-0.253066	-0.399426	-0.108287	-17.640	-0.840	-37.560	264.740	-22.609	ground
28.446	-0.139454	0.148534	0.252776	-17.520	-0.900	-37.500	264.740	-22.609	ground
28.478	0.528258	0.652033	1.168467	-18.360	-2.040	-36.900	265.091	-22.529	ground
28.485	1.751628	0.700319	2.680129	-18.540	-2.040	-35.820	265.818	-21.562	ground
28.506	1.671473	0.705653	3.316168	-18.600	-1.320	-36.060	265.969	-21.201	ground
28.525	0.978461	0.791077	2.676503	-18.840	-1.500	-36.120	265.969	-21.201	ground
28.546	0.749595	1.055698	2.113537	-18.360	-1.260	-36.540	266.099	-20.999	ground
28.566	0.901854	1.308133	3.005397	-18.780	-1.800	-36.840	266.190	-20.741	ground
28.586	1.295880	1.423034	3.134584	-19.020	-1.200	-36.540	266.209	-20.553	ground
28.606	0.586571	0.984814	1.421187	-18.240	-0.720	-36.600	266.209	-20.553	ground
28.626	-0.089781	1.110371	0.090982	-19.200	-1.740	-36.900	266.203	-21.233	ground
28.646	-0.335260	1.140299	-0.589690	-19.980	-2.880	-36.780	266.413	-22.096	ground
28.667	-0.601294	0.925763	-1.438807	-19.020	-1.800	-36.180	266.665	-22.454	ground
28.686	-0.458873	0.757837	-1.861958	-19.020	-2.280	-36.600	267.162	-22.407	ground
28.707	0.001562	0.846435	-1.514292	-19.500	-3.180	-36.900	267.585	-22.182	ground
28.727	0.271991	0.653940	-1.551948	-18.480	-2.640	-36.180	268.329	-21.886	ground
28.747	0.630753	0.291678	-1.673194	-18.480	-3.060	-37.200	268.838	-21.767	ground
28.766	0.694605	0.144459	-1.373529	-18.900	-3.420	-37.380	268.838	-21.767	ground
28.786	0.529023	0.075506	-1.177796	-19.020	-3.180	-37.320	269.831	-21.636	ground
28.807	0.336082	-0.227471	-1.317514	-19.620	-3.720	-37.020	270.259	-21.603	ground
28.827	-0.199023	-0.234469	-1.353997	-19.440	-3.660	-37.080	270.453	-21.605	ground
28.846	-0.785878	-0.045882	-1.350152	-19.680	-3.900	-36.960	270.689	-21.634	ground
28.867	-0.935522	0.001358	-1.120395	-19.200	-3.240	-37.080	270.689	-21.634	ground
28.886	-0.895613	-0.005235	-0.973069	-18.780	-2.460	-37.020	271.144	-21.578	ground
28.907	-0.847827	0.037827	-0.706464	-19.680	-3.480	-36.120	271.306	-21.464	ground
28.926	-0.719836	0.161606	-0.094545	-19.380	-3.240	-36.240	271.306	-21.464	ground
28.947	-0.677065	0.021610	0.337714	-19.980	-3.780	-37.020	271.494	-21.171	ground
28.967	-1.071692	-0.346565	0.136619	-19.320	-3.420	-36.720	271.390	-21.322	ground
28.986	-1.571011	-0.342221	0.170210	-18.780	-3.300	-36.540	271.257	-21.612	ground
29.022	-1.608401	-0.199136	0.617526	-19.260	-3.180	-36.300	271.105	-22.195	ground
29.026	-1.270512	-0.076920	0.820591	-19.620	-3.660	-37.080	271.080	-22.498	ground
29.047	-0.132671	0.173863	1.400018	-19.800	-4.080	-37.200	271.130	-22.632	ground
29.066	0.476856	0.176786	1.816316	-19.680	-3.900	-36.840	271.133	-22.574	ground
29.086	-0.378413	-0.022924	2.085884	-19.620	-4.260	-36.540	271.028	-22.454	ground
29.106	-0.163873	0.454333	2.206638	-18.960	-2.760	-37.320	270.974	-22.347	ground
29.126	1.206430	0.777806	3.042613	-19.320	-3.060	-37.440	270.977	-22.153	ground
29.146	2.423811	0.607922	2.862442	-19.380	-3.540	-37.620	270.926	-22.204	ground
29.166	1.559693	0.178320	1.040809	-19.440	-3.300	-37.620	270.926	-22.204	ground
29.186	0.039671	-0.090338	-0.736087	-19.860	-3.660	-37.500	270.186	-23.530	ground
29.206	-0.455593	-0.501764	-1.482419	-19.920	-4.440	-37.020	269.731	-24.315	ground
29.226	-0.097210	-0.879349	-1.852309	-19.860	-4.260	-36.420	269.516	-24.507	ground
29.246	0.408997	-0.825773	-1.773196	-20.160	-3.900	-37.200	269.251	-24.363	ground
29.267	1.073227	-0.507099	-1.284000	-20.580	-4.260	-37.680	269.114	-24.104	ground
29.286	1.399444	-0.153509	-0.769774	-20.460	-4.320	-36.840	268.991	-23.599	ground
29.307	2.002557	-0.104430	-0.230490	-20.820	-3.840	-36.360	268.967	-23.182	ground
29.326	2.502357	-0.262389	0.160792	-20.400	-3.240	-36.540	268.879	-22.483	ground
29.346	2.293478	-0.255993	0.075569	-19.800	-2.820	-36.660	268.688	-22.076	ground
29.366	1.063449	-0.183778	-0.726607	-19.500	-1.800	-37.200	268.222	-21.752	ground
29.387	0.261898	-0.294113	-1.226330	-20.160	-1.860	-37.440	268.222	-21.752	ground
29.406	-0.547481	-0.351728	-1.568080	-20.400	-2.340	-37.620	267.883	-21.710	ground
29.426	-1.152568	-0.330187	-1.539619	-21.060	-2.760	-37.140	267.040	-21.798	ground
29.446	-1.387797	-0.386528	-1.803944	-20.820	-2.640	-37.080	266.699	-21.799	ground
29.467	-1.227395	-0.450087	-1.479090	-20.340	-2.640	-37.620	266.565	-21.749	ground
29.486	-1.345094	-0.479058	-1.452074	-20.520	-2.160	-38.400	266.485	-21.619	ground
29.506	-0.824479	-0.517290	-0.820421	-20.340	-2.040	-37.500	266.522	-21.463	ground
29.526	-0.313382	-0.580706	-0.149356	-20.760	-2.280	-37.560	266.640	-21.233	ground
29.547	-0.415184	-0.705726	-0.239424	-20.520	-2.220	-37.800	266.722	-21.230	ground
29.565	-0.548335	-0.531002	-0.232095	-19.740	-1.860	-38.520	266.722	-21.230	ground
29.586	-0.171611	-0.260144	0.740452	-20.580	-1.740	-38.640	267.108	-21.532	ground
29.625	0.312890	-0.088485	1.422637	-20.640	-1.920	-38.220	267.504	-21.606	ground
29.627	0.507249	-0.178494	1.698011	-20.520	-2.760	-38.700	267.779	-21.501	ground
29.646	0.309973	-0.171139	1.525621	-20.580	-2.580	-39.300	268.182	-21.239	ground
29.666	0.356639	-0.123084	1.707059	-20.220	-1.980	-38.400	268.469	-21.014	ground
29.686	0.418406	0.066914	2.606034	-19.380	-1.380	-38.040	268.903	-20.477	ground
29.706	1.947144	0.800551	3.398257	-20.400	-2.820	-37.860	269.180	-19.931	ground
29.725	3.149889	0.976627	4.464911	-20.580	-3.300	-37.860	269.381	-19.204	ground
29.746	2.406841	0.908325	2.961947	-20.400	-2.400	-38.580	269.254	-19.174	ground
29.766	0.614445	0.792092	0.594075	-20.220	-2.100	-39.000	268.888	-19.867	ground
29.786	-0.167751	0.945669	-0.402443	-19.680	-2.280	-38.580	268.701	-20.509	ground
29.806	-0.201671	1.161176	-0.627261	-19.920	-2.340	-39.360	268.598	-21.202	ground
29.826	0.032177	1.172817	-0.884976	-20.880	-3.540	-39.060	268.632	-21.372	ground
29.846	0.010834	1.057862	-1.132242	-20.160	-3.120	-38.340	268.760	-21.285	ground
29.866	-0.075225	0.989564	-1.187478	-20.400	-4.020	-38.400	268.915	-21.170	ground
29.885	0.042514	0.639792	-1.376961	-19.620	-3.420	-39.180	268.915	-21.170	ground
29.906	0.277064	0.053387	-1.756414	-19.740	-3.720	-39.240	269.641	-21.223	ground
29.926	0.104755	-0.264958	-2.069135	-19.980	-4.020	-39.420	270.071	-21.432	ground
29.947	-0.105004	-0.454741	-1.950436	-19.200	-4.080	-39.120	270.299	-21.564	ground
29.966	-0.517478	-0.444409	-2.125645	-19.380	-4.140	-39.420	270.299	-21.564	ground
29.986	-1.055045	-0.411641	-2.196303	-18.660	-4.800	-39.900	270.768	-21.966	ground
30.006	-1.202777	-0.327101	-1.825193	-19.020	-4.740	-39.780	271.110	-22.050	ground
30.026	-0.823162	-0.387619	-1.413526	-19.020	-4.680	-39.660	271.376	-21.987	ground
30.046	-0.451029	-0.193080	-0.894569	-18.720	-5.220	-39.900	271.376	-21.987	ground
30.066	0.006340	0.084919	-0.295808	-18.240	-4.560	-40.860	271.903	-21.517	ground
30.086	0.475428	0.158411	0.648588	-17.460	-4.020	-40.620	272.015	-21.195	ground
30.106	0.374518	-0.380954	0.733572	-17.760	-4.080	-40.380	271.919	-21.145	ground
30.126	-0.901739	-0.786567	-0.221993	-18.180	-4.260	-40.500	271.919	-21.145	ground
30.163	-1.632700	-0.575813	0.262835	-18.300	-5.100	-40.200	271.139	-21.768	ground
30.166	-1.809114	-0.318087	0.660793	-18.360	-5.280	-40.020	270.638	-22.264	ground
30.186	-1.058714	0.158104	1.312986	-18.780	-4.080	-39.780	270.374	-22.400	ground
30.205	0.031901	0.434477	2.173718	-18.660	-4.560	-39.780	270.027	-22.277	ground
30.226	0.409639	0.448816	2.113734	-18.840	-4.920	-39.480	269.731	-22.099	ground
30.247	-0.097133	0.428728	2.408252	-18.480	-3.840	-39.480	269.731	-22.099	ground
30.265	0.548703	0.842642	3.059543	-18.840	-4.740	-39.720	269.277	-21.800	ground
30.285	2.153104	1.116089	4.088547	-18.840	-4.380	-39.480	269.000	-21.570	ground
30.306	2.443366	0.692154	3.127324	-18.540	-3.180	-39.900	268.101	-21.474	ground
30.325	0.813754	-0.322182	0.393227	-18.420	-3.540	-39.840	267.148	-22.424	ground
30.346	-0.970085	-0.819656	-1.574590	-18.540	-4.200	-40.080	266.458	-23.243	ground
30.365	-1.557437	-1.127057	-2.155704	-18.960	-4.680	-40.500	265.616	-24.130	ground
30.386	-0.668438	-1.192870	-2.001372	-19.020	-4.920	-40.440	265.209	-24.327	ground
30.405	0.425733	-0.783890	-1.112311	-19.020	-5.160	-39.480	264.641	-24.123	ground
30.425	0.925857	-0.233580	-0.683211	-18.300	-3.720	-38.760	264.262	-23.893	ground
30.445	1.156189	0.139492	-0.384206	-18.420	-3.480	-39.480	264.262	-23.893	ground
30.465	1.682272	0.261507	-0.169468	-19.140	-3.240	-39.720	263.455	-23.580	ground
30.486	1.585444	0.170065	-0.481721	-19.740	-3.660	-39.600	262.934	-23.528	ground
30.506	0.988446	-0.033759	-1.246694	-19.260	-2.940	-39.780	262.518	-23.524	ground
30.525	0.375463	-0.120697	-1.764348	-18.420	-1.980	-39.180	261.865	-23.666	ground
30.545	-0.092187	-0.244146	-2.115961	-19.380	-2.820	-40.320	261.449	-23.832	ground
30.565	-0.586916	-0.430158	-2.329386	-19.380	-2.640	-40.320	260.874	-23.966	ground
30.586	-0.779127	-0.401078	-2.041606	-18.000	-1.560	-39.900	260.550	-23.929	ground
30.605	-0.797410	-0.375956	-1.719261	-18.300	-1.380	-40.080	260.550	-23.929	ground
30.626	-0.616477	-0.390050	-1.469346	-18.840	-1.680	-40.560	260.072	-23.710	ground
30.645	-0.342075	-0.319234	-1.173660	-18.180	-1.260	-40.620	259.988	-23.533	ground
30.666	-0.023599	-0.063457	-0.628452	-18.240	-1.380	-39.840	259.977	-23.374	ground
30.685	0.131874	-0.106595	-0.303827	-18.120	-1.860	-39.840	260.002	-23.183	ground
30.705	-0.349363	-0.000779	-0.612767	-18.180	-1.500	-39.900	260.043	-23.161	ground
