time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
68.990	-0.061566	-0.294692	-2.647894	15.000	9.600	-48.120	175.731	-22.978	ground
69.010	0.299406	0.396186	-1.750851	16.200	10.560	-47.820	175.120	-23.587	down
69.029	1.154050	0.950198	-0.798392	16.140	10.620	-47.580	175.120	-23.587	down
69.049	1.747979	0.554134	-0.577379	16.560	10.320	-47.160	174.517	-23.666	down
69.071	1.713715	0.124413	-1.158858	16.620	9.900	-47.280	174.517	-23.666	down
69.090	1.018424	0.011625	-1.735463	16.980	9.900	-47.880	173.807	-24.557	down
69.109	-0.039278	0.280909	-2.108142	17.760	10.140	-48.300	173.337	-25.135	down
69.129	-1.325026	1.129639	-2.006714	16.920	8.340	-47.880	172.589	-25.884	down
69.150	-1.658210	1.900444	-0.939148	17.160	8.700	-48.360	172.589	-25.884	down
69.170	-0.384191	1.857876	0.979406	16.980	8.100	-48.180	172.394	-25.641	down
69.189	0.970409	0.775726	2.202044	16.620	8.280	-48.000	172.760	-24.895	down
69.225	2.085331	-0.547240	3.693740	16.860	9.660	-48.180	173.453	-23.352	down
69.232	1.697879	-1.217613	4.195661	16.020	9.720	-47.820	173.836	-22.459	down
69.250	0.287109	-0.872789	3.980759	16.440	11.160	-48.360	173.836	-22.459	down
69.268	-0.277194	-0.299352	4.089784	16.320	12.120	-48.060	174.549	-21.333	down
69.290	0.396054	-0.846591	4.247150	15.240	12.720	-47.940	175.155	-20.510	down
69.309	0.023944	-1.675642	3.930290	15.000	12.300	-48.120	175.579	-19.882	down
69.329	-0.233026	-1.804984	2.887318	15.180	14.160	-48.060	175.579	-19.882	down
69.349	-0.736636	-1.305945	1.772118	15.000	14.220	-48.240	176.140	-19.134	down
69.369	-1.200491	-0.910830	0.315236	14.640	13.800	-47.820	176.180	-19.380	down
69.389	-1.619634	-0.530894	-1.298253	14.700	13.800	-47.880	176.180	-19.380	down
69.409	-1.548296	-0.529402	-2.500791	15.060	13.680	-47.220	176.182	-19.668	down
69.429	-0.871314	-0.872168	-2.958807	14.340	13.680	-48.300	176.315	-20.057	down
69.449	-0.098167	-1.407027	-3.110693	13.980	13.800	-49.140	176.832	-20.293	down
69.469	0.633043	-1.702361	-2.863723	14.040	13.620	-48.600	176.998	-20.382	down
69.489	0.584243	-1.829483	-3.706668	14.160	13.620	-47.340	177.128	-20.791	down
69.509	0.077845	-1.237032	-4.382287	14.160	13.320	-47.700	177.128	-20.791	down
69.529	0.002989	-0.928415	-4.012863	14.460	14.040	-48.120	177.237	-21.599	down
69.549	0.050488	-1.225112	-3.603577	14.340	12.600	-48.540	177.355	-21.677	down
69.569	0.069150	-1.437772	-2.568983	14.640	12.900	-47.940	177.477	-21.551	down
69.589	0.097050	-1.541170	-2.099483	14.820	12.780	-47.640	177.477	-21.551	down
69.609	-0.067596	-1.255275	-1.509542	15.540	13.200	-48.000	177.316	-21.703	down
69.629	-0.262603	-1.422188	-0.663019	15.240	12.840	-47.520	177.316	-21.703	down
69.649	-1.051470	-1.424869	-0.126099	15.480	12.720	-47.640	177.137	-21.919	down
69.669	-1.237950	-0.639185	0.161654	15.900	12.720	-47.940	176.363	-22.641	down
69.689	-0.461558	0.422348	1.203551	15.960	12.420	-47.820	175.884	-22.655	down
69.725	0.989809	0.431096	2.766730	15.840	12.540	-48.060	175.686	-22.300	down
69.734	1.967755	0.449561	4.130847	16.800	13.980	-47.460	175.424	-21.336	down
69.748	2.314627	0.353929	4.647284	16.440	13.500	-47.400	175.271	-20.640	down
69.769	2.377412	0.433800	4.209219	16.140	14.100	-47.580	175.060	-19.645	down
69.789	3.256074	0.371572	4.062439	17.100	15.000	-46.920	174.884	-18.949	down
69.809	2.790196	0.160819	4.143078	17.700	16.260	-46.500	174.515	-17.926	down
69.828	1.837366	0.280271	3.694108	17.820	16.800	-46.620	174.515	-17.926	down
69.849	0.466393	1.505535	2.779195	18.300	17.520	-46.020	173.221	-17.095	down
69.870	-0.491184	2.102574	1.722583	17.700	16.560	-46.560	172.714	-17.143	down
69.889	-1.083018	2.203209	0.892142	17.760	15.960	-45.720	172.166	-17.321	down
69.909	-1.157563	1.882487	0.401652	17.640	15.540	-45.420	171.953	-17.412	down
69.929	-1.107418	1.479589	-0.395180	17.820	15.840	-46.020	171.778	-17.588	down
69.949	-0.936072	1.246043	-1.179054	18.180	16.260	-46.020	171.729	-17.786	down
69.969	-0.512709	1.118330	-1.821057	17.460	15.060	-45.300	171.732	-18.304	down
69.988	-0.075029	0.680098	-2.601668	17.280	14.580	-45.480	171.732	-18.304	down
70.009	0.501086	0.263238	-2.808266	18.000	15.120	-45.420	171.928	-19.060	down
70.029	0.727579	-0.181622	-2.880195	18.240	15.420	-46.020	171.978	-19.391	down
70.049	0.592137	-0.220023	-3.035181	18.600	15.600	-46.620	171.978	-19.391	down
70.068	0.295426	0.079982	-3.305696	17.880	14.400	-47.100	171.851	-20.740	down
70.088	0.257492	0.248680	-3.436941	17.160	13.800	-47.220	171.851	-20.740	down
70.109	0.482895	0.647607	-3.076101	16.680	12.900	-47.280	171.571	-21.791	down
70.129	0.752528	1.120241	-2.424207	17.580	12.600	-46.560	171.571	-21.791	down
70.149	0.830697	0.847492	-2.198873	17.640	12.720	-46.500	171.486	-22.079	down
70.169	0.736874	0.276985	-2.143649	18.300	12.420	-47.220	171.702	-22.379	down
70.188	0.611424	-0.223126	-2.052408	18.600	12.480	-47.280	171.702	-22.379	down
70.209	0.431823	-0.295835	-1.168690	18.300	12.060	-46.140	171.601	-22.052	down
70.228	0.158783	0.696965	0.651747	17.700	12.840	-46.980	171.601	-22.052	down
70.249	0.401033	0.778073	2.722631	17.520	13.860	-46.140	171.467	-21.721	down
70.284	0.967329	-0.848916	4.653093	16.620	13.620	-46.740	171.562	-20.694	down
70.293	0.287933	-1.675068	4.999810	17.700	15.180	-46.800	171.784	-19.745	down
70.308	-0.290386	-0.904511	4.779618	17.520	15.660	-45.780	172.078	-18.706	down
70.329	-0.199678	-0.588168	5.487697	16.200	15.240	-46.320	172.491	-17.844	down
70.352	0.433644	-1.273877	5.629888	16.260	15.480	-46.200	172.491	-17.844	down
70.367	-0.373586	-1.700954	3.782626	16.380	17.280	-45.240	172.768	-17.388	down
70.387	-0.844449	-1.215032	2.262448	15.300	17.220	-44.160	173.018	-16.981	down
70.407	-1.024589	-0.594784	1.627012	15.420	17.460	-44.160	172.747	-17.312	down
70.427	-1.036584	-0.061753	1.103452	15.660	17.340	-45.000	172.747	-17.312	down
70.448	-0.820589	0.075620	0.402812	14.940	15.540	-44.700	172.116	-18.028	down
70.467	-0.728223	-0.135898	-0.913486	15.000	15.240	-45.360	171.916	-18.350	down
70.488	-0.638929	-0.170808	-2.093666	15.420	15.780	-44.940	171.693	-19.015	down
70.508	-0.299035	-0.049444	-2.981681	15.420	15.120	-45.180	171.693	-19.015	down
70.528	-0.092374	-0.034357	-3.774674	16.260	15.540	-44.880	171.651	-20.295	down
70.547	0.321430	-0.395195	-4.245623	15.300	14.460	-45.240	171.651	-20.295	down
70.568	0.335085	-0.649109	-4.737125	15.480	13.740	-45.180	171.741	-20.690	down
70.588	0.066305	-0.829010	-5.258346	16.440	14.340	-45.720	171.902	-21.229	down
70.608	0.099431	-0.898260	-5.330606	17.280	14.100	-47.400	171.990	-21.636	down
70.628	-0.141151	-0.605925	-5.367532	17.220	13.140	-47.220	172.091	-22.367	down
70.649	-0.431979	-0.546360	-4.595590	17.520	13.140	-47.100	172.133	-22.849	down
70.668	-0.779208	-0.326498	-3.688136	17.640	13.260	-46.800	172.219	-23.470	down
70.688	-0.996769	-0.733833	-3.039261	16.620	12.960	-47.640	172.219	-23.470	down
70.708	-0.793005	-0.969693	-1.295496	16.440	12.840	-47.280	172.219	-23.299	down
70.728	-0.390368	-0.225527	1.439218	16.020	13.080	-47.160	171.984	-23.216	down
70.748	-0.330114	0.559975	2.912834	15.540	12.660	-47.820	171.984	-23.216	down
70.782	0.432238	0.674529	3.888418	15.120	12.540	-47.940	171.868	-23.142	down
70.787	1.889659	-0.002574	5.597202	15.600	13.260	-48.000	171.956	-22.645	down
70.808	2.189000	-0.416851	6.362286	15.780	13.620	-47.220	172.180	-21.158	down
70.828	0.411908	0.044825	4.002555	16.200	14.820	-46.620	172.177	-21.121	down
70.848	0.272752	1.065985	3.277703	16.380	14.580	-46.200	172.177	-21.121	down
70.869	3.259851	0.941100	5.543209	15.780	14.100	-46.020	172.285	-20.846	down
70.888	3.847933	-0.305451	6.419029	15.720	15.120	-45.600	172.703	-18.235	down
70.908	2.676877	-0.580961	4.675295	16.500	16.860	-45.540	172.703	-18.235	down
70.928	0.415246	1.501741	2.819991	17.580	17.700	-44.940	172.071	-17.469	down
70.948	-0.823484	2.044199	1.552277	18.000	17.640	-44.580	171.789	-17.937	down
70.968	-1.233370	1.748810	0.355298	18.480	17.700	-44.940	171.565	-18.788	down
70.988	-1.412200	1.557818	-0.309179	17.400	16.080	-45.420	171.565	-18.788	down
71.008	-1.090247	1.485097	-0.570480	16.740	14.880	-45.480	171.490	-19.228	down
71.028	-0.684677	1.079213	-1.495381	16.980	15.540	-45.360	171.552	-19.915	down
71.048	-0.502469	0.939037	-2.444818	16.860	15.660	-45.780	171.585	-20.370	down
71.068	-0.352854	0.963873	-3.027626	16.920	15.900	-46.020	171.668	-20.793	down
71.088	-0.121282	0.352270	-4.135936	17.220	15.000	-46.080	171.668	-20.793	down
71.108	0.346706	0.071827	-4.141026	16.620	13.860	-46.740	172.130	-22.096	down
71.128	0.544577	-0.385552	-4.158430	16.560	14.280	-46.860	172.406	-22.710	down
71.148	0.625258	-0.800506	-4.182527	16.320	13.620	-46.320	172.520	-23.053	down
71.168	0.344142	-0.388210	-4.144503	16.380	13.740	-46.080	172.520	-23.053	down
71.187	-0.043450	-0.225599	-4.309306	16.740	13.920	-46.620	172.524	-23.567	down
71.208	-0.376151	0.087231	-3.505751	16.320	12.060	-46.260	172.413	-24.320	down
71.228	-0.164202	-0.151169	-3.066457	16.560	11.880	-46.200	172.413	-24.320	down
71.248	0.445645	-0.030701	-2.159515	16.440	12.180	-47.400	172.080	-24.570	down
71.267	0.523590	0.445596	-1.291393	16.680	12.180	-47.460	171.847	-24.609	down
71.287	-0.216531	0.491694	-0.565564	17.520	12.660	-46.680	171.477	-24.585	down
71.307	-1.226179	0.243450	0.300350	17.820	12.720	-46.020	171.477	-24.585	down
71.328	-1.422022	0.929944	1.771570	17.340	11.820	-46.260	171.189	-24.343	down
71.361	0.164747	0.695245	4.730799	17.280	12.060	-45.900	170.660	-22.720	down
71.370	1.886735	-0.688518	7.120649	17.640	13.440	-45.360	170.838	-21.854	down
71.388	1.942386	-1.082473	7.251784	17.160	13.740	-45.060	170.952	-21.791	down
71.408	1.128376	-0.214072	5.833553	16.620	14.520	-45.180	171.091	-21.948	down
71.427	1.782742	-0.291719	5.243248	16.680	14.640	-45.720	171.091	-21.948	down
71.448	1.514683	-1.781504	4.525205	16.680	15.060	-45.900	171.840	-21.223	down
71.470	0.742052	-2.427569	2.302851	15.960	15.420	-45.900	172.081	-20.963	down
71.488	-0.292431	-2.108847	0.629085	16.560	15.840	-45.780	172.081	-20.963	down
71.506	-0.883983	-1.323730	-0.628894	17.040	16.440	-46.140	172.053	-21.274	down
71.527	-1.186096	-0.891717	-1.506124	16.740	16.320	-45.780	171.861	-21.684	down
71.548	-1.062654	-1.034376	-2.352975	16.560	15.600	-45.600	171.734	-21.818	down
71.569	-1.108625	-0.764855	-2.889704	16.320	14.640	-46.500	171.486	-21.902	down
71.587	-1.075677	-0.266398	-3.298259	15.780	14.400	-46.500	171.267	-21.973	down
71.606	-0.562713	-0.322620	-3.240173	16.020	14.400	-46.260	171.042	-22.157	down
71.628	-0.274346	-0.452500	-3.484325	16.500	14.400	-46.320	170.948	-22.339	down
71.647	-0.268603	-0.367500	-3.735614	16.080	13.680	-46.260	170.948	-22.339	down
71.667	-0.948349	0.061098	-4.173827	16.140	13.560	-46.140	170.830	-22.673	down
71.687	-1.157346	-0.163912	-4.331286	15.600	12.660	-46.560	170.925	-23.152	down
71.707	-0.760304	-0.343264	-4.022494	16.140	13.320	-46.020	170.925	-23.152	down
71.729	-0.253183	-0.263653	-3.234726	16.800	14.100	-46.020	171.434	-23.558	down
71.746	0.347311	-0.521930	-2.177492	16.080	13.380	-46.320	171.685	-23.737	down
71.767	0.293359	-0.555746	-1.410402	15.960	13.140	-45.480	171.921	-23.880	down
71.788	-0.614076	-0.112831	-1.071708	16.200	12.720	-45.900	171.972	-23.924	down
71.807	-1.227671	0.051145	-0.224560	16.920	12.600	-45.480	172.038	-24.001	down
71.826	-0.414557	0.143892	2.114876	16.740	12.180	-45.900	172.038	-24.001	down
71.865	1.585198	0.502412	4.950926	16.260	12.660	-46.020	172.276	-23.719	down
71.867	3.320177	0.350575	6.417786	15.900	13.020	-45.540	172.276	-23.719	down
71.888	3.031142	-0.245412	5.388444	16.260	13.740	-45.120	172.414	-23.293	down
71.907	1.105275	-0.038887	3.145542	16.380	14.220	-45.000	172.521	-22.752	down
71.927	-0.136073	0.583945	1.358982	16.560	13.380	-44.640	172.421	-22.988	down
71.947	0.675824	0.956712	1.947656	16.980	13.740	-45.180	172.525	-22.758	down
71.967	2.895017	0.476383	4.466024	17.040	15.060	-45.180	172.656	-21.463	down
71.987	3.019591	0.198211	4.919612	16.500	15.240	-45.300	172.610	-20.500	down
72.006	1.379111	0.982282	2.724453	17.520	16.260	-44.640	172.294	-19.854	down
72.027	-0.069695	1.800450	1.020780	17.460	16.320	-44.460	172.075	-19.931	down
72.047	-0.582504	1.800153	0.365991	17.700	16.080	-44.460	171.936	-20.230	down
72.066	-0.669476	1.365021	-0.344766	17.280	16.200	-44.040	171.935	-20.272	down
72.087	-0.551357	1.061322	-0.887665	16.740	15.540	-44.580	171.960	-20.104	down
72.107	-0.556454	0.833897	-1.614596	17.640	16.500	-45.300	171.960	-20.104	down
72.127	-0.670929	0.845139	-2.683627	16.380	15.540	-44.400	171.916	-20.460	down
72.146	-0.662168	0.919036	-3.820491	16.440	15.360	-44.160	171.933	-20.824	down
72.166	-0.277493	0.643084	-4.201651	16.560	15.000	-43.980	172.034	-21.281	down
72.187	0.256305	-0.384484	-4.427464	16.980	15.240	-44.340	172.098	-21.469	down
72.206	0.492376	-0.788420	-4.959750	17.100	15.300	-44.640	172.098	-21.469	down
72.226	0.424050	-0.633309	-4.730721	16.980	15.420	-44.580	171.808	-21.974	down
72.246	0.291107	-0.261802	-4.477519	17.460	14.460	-44.940	171.434	-22.562	down
72.267	0.224894	0.131864	-3.910256	17.340	14.400	-44.940	171.187	-22.914	down
72.287	0.324646	0.396600	-3.023885	16.920	13.980	-45.240	171.187	-22.914	down
72.306	1.149634	0.464388	-1.455725	16.980	14.280	-45.240	170.752	-23.098	down
72.326	1.572363	0.393857	0.259081	16.560	14.220	-44.820	170.636	-22.969	down
72.346	0.903053	0.699861	0.985587	16.500	14.400	-44.640	170.630	-22.954	down
72.366	0.485002	0.765888	1.438866	16.980	14.640	-45.780	170.862	-22.688	down
72.405	1.411515	-0.105887	2.437606	16.380	14.640	-45.780	171.153	-22.131	down
72.408	2.212331	-0.812450	3.913452	15.480	14.700	-45.240	171.546	-21.028	down
72.426	2.358617	-0.795964	5.291636	15.360	15.120	-44.940	171.546	-21.028	down
72.446	0.937727	-0.063419	5.615143	15.360	15.960	-44.460	171.579	-19.800	down
72.466	-0.879962	0.360500	3.304476	15.420	16.620	-44.100	171.589	-19.734	down
72.486	-2.013336	0.579910	2.846159	14.940	15.960	-43.020	171.844	-19.448	down
72.506	-1.141272	0.216811	3.828908	15.120	16.380	-43.620	171.844	-19.448	down
72.526	-0.072451	-1.044409	4.138470	14.340	16.980	-43.560	173.001	-18.043	down
72.546	0.157696	-1.513583	3.124036	14.160	17.340	-43.560	173.430	-17.582	down
72.565	0.078027	-0.962759	2.029555	14.760	18.420	-43.440	173.866	-17.244	down
72.586	0.210485	-0.949860	1.532603	14.220	18.000	-43.440	174.090	-17.200	down
72.606	0.150363	-0.893285	0.333131	14.040	18.360	-43.800	174.090	-17.200	down
72.625	0.026902	-0.588709	-0.970712	14.280	18.180	-43.500	174.304	-17.372	down
72.645	-0.014063	-0.276404	-1.995285	13.440	17.760	-44.100	174.416	-18.220	down
72.666	-0.147641	-0.057168	-3.154326	13.320	18.240	-44.280	174.416	-18.220	down
72.686	-0.254760	-0.283264	-3.760839	13.620	18.000	-44.700	174.493	-18.673	down
72.705	-0.236367	-0.532118	-4.116277	13.200	17.460	-44.700	174.841	-19.721	down
72.726	-0.075138	-0.830596	-4.201607	13.380	17.340	-44.820	175.071	-20.367	down
72.746	-0.266446	-0.977126	-4.083396	13.140	17.100	-44.880	175.071	-20.367	down
72.766	-1.018439	-0.812528	-4.062871	13.620	16.080	-44.640	175.436	-21.779	down
72.785	-1.488274	-1.089095	-4.082875	13.260	15.420	-44.940	175.645	-22.242	down
72.807	-1.331577	-1.214545	-3.337051	13.140	15.720	-44.820	175.978	-22.681	down
72.825	-0.490620	-0.967496	-1.291645	13.020	15.600	-45.000	176.204	-22.837	down
72.846	0.589753	-1.188966	0.590220	12.540	15.240	-45.600	176.585	-22.913	down
72.865	0.092260	-1.320741	1.077128	11.820	14.520	-45.960	176.798	-22.920	down
72.885	-0.912321	-1.463045	0.176628	11.940	14.580	-45.540	177.011	-23.011	down
72.924	-0.995914	-0.915401	0.238784	13.320	15.420	-45.420	177.067	-23.110	down
72.926	0.480104	-0.587134	2.261404	12.900	15.300	-45.360	177.067	-23.110	down
72.946	1.968337	-0.689637	3.479532	12.540	15.720	-45.600	177.112	-23.096	down
72.965	2.642610	-0.212703	3.886142	12.300	15.240	-45.660	176.445	-22.579	down
72.986	2.110847	0.999789	3.682600	12.900	15.480	-45.720	175.868	-22.428	down
73.005	0.440597	1.251605	2.229833	13.020	15.360	-45.720	175.868	-22.428	down
73.025	-0.888956	1.240755	0.254244	12.360	14.520	-45.720	175.161	-22.616	down
73.045	-0.157231	1.465543	0.355504	13.620	14.880	-45.480	174.553	-22.305	down
73.066	2.377136	1.009520	3.293999	13.620	15.420	-45.720	174.491	-21.343	down
73.086	2.896538	-0.093215	4.172130	13.860	16.380	-44.460	174.491	-21.343	down
73.104	1.332949	1.026775	2.566430	13.380	16.320	-43.800	173.852	-19.194	down
73.125	-0.187762	2.407846	1.063559	13.740	16.980	-43.800	173.116	-19.099	down
73.145	-0.711120	2.355021	0.137711	13.680	17.100	-44.040	172.766	-19.374	down
73.165	-0.931627	1.709513	-0.885847	13.920	16.560	-44.280	172.409	-19.884	down
73.185	-0.921034	1.445331	-1.758527	13.800	17.100	-44.640	172.194	-20.218	down
73.205	-0.837476	1.331745	-2.675508	13.920	16.800	-44.700	171.878	-20.829	down
73.225	-0.794435	1.181933	-3.682837	14.220	16.680	-44.220	171.762	-21.263	down
73.245	-0.560805	0.836965	-4.518146	13.200	14.940	-44.580	171.703	-21.957	down
73.264	-0.181318	0.371589	-4.494140	13.560	15.180	-45.120	171.703	-21.957	down
73.285	-0.146146	-0.190224	-4.739416	14.100	15.300	-45.480	171.751	-23.022	down
73.305	-0.164422	-0.070120	-4.908043	14.520	15.480	-44.580	171.737	-23.402	down
73.325	0.298982	0.176230	-4.069295	13.860	14.580	-45.000	171.734	-23.601	down
73.345	1.359738	-0.004500	-2.648866	13.020	14.580	-44.700	171.734	-23.601	down
73.365	1.895798	-0.278519	-2.208796	12.960	13.920	-44.460	171.861	-23.130	down
73.385	1.664373	-0.122676	-1.321318	12.840	13.620	-44.880	171.802	-22.891	down
73.405	0.956013	0.290606	-0.492219	12.840	14.400	-44.880	171.630	-22.661	down
73.424	0.687273	0.093592	0.204249	13.200	14.640	-44.700	171.630	-22.661	down
73.445	1.355496	-0.177776	1.809633	13.080	15.000	-45.780	171.423	-22.036	down
73.482	1.801025	-0.471204	3.854511	13.020	15.720	-45.360	171.423	-22.036	down
73.485	1.541861	-0.774095	5.488230	12.840	15.660	-44.400	171.104	-20.275	down
73.504	1.156974	-0.937694	6.436105	12.060	15.840	-44.160	171.023	-19.633	down
73.525	-0.346853	-1.453591	5.233697	11.940	16.800	-43.920	171.002	-19.191	down
73.545	-1.974740	-1.250124	4.073919	12.420	17.040	-43.500	171.005	-19.093	down
73.564	-2.000407	-0.585164	3.523975	12.900	17.580	-44.460	171.005	-19.093	down
73.584	-0.565481	-0.861525	4.555208	13.380	18.960	-44.580	171.136	-18.828	down
73.604	0.480405	-1.486412	4.380053	12.120	18.000	-43.680	171.829	-18.007	down
73.625	0.634751	-1.269203	2.965262	11.520	18.420	-43.980	171.911	-17.898	down
73.645	0.065461	-0.379539	1.157725	12.720	19.320	-43.920	171.911	-17.898	down
73.664	-0.544521	0.139577	-0.581414	11.760	18.060	-43.800	171.576	-18.776	down
73.684	-0.873619	0.367060	-1.862997	11.880	18.120	-44.580	171.329	-19.744	down
73.705	-0.961404	0.611611	-2.718022	11.880	17.700	-44.700	171.222	-20.320	down
73.724	-0.679205	0.468842	-3.025392	12.060	16.860	-44.520	171.222	-20.320	down
73.744	-0.438176	0.133602	-3.253854	12.360	17.700	-45.060	171.318	-21.059	down
73.765	-0.149510	-0.284343	-3.733737	11.820	16.680	-44.760	171.573	-21.345	down
73.784	0.021493	-0.824166	-4.238699	11.640	15.960	-44.820	171.753	-21.668	down
73.804	-0.041707	-0.905208	-4.279812	11.580	15.840	-45.360	171.753	-21.668	down
73.823	-0.672077	-0.848313	-4.598332	12.060	15.960	-45.720	172.046	-22.926	down
73.844	-1.285474	-0.545662	-5.015360	12.420	15.720	-45.660	172.260	-23.558	down
73.864	-0.862722	-0.487496	-3.878558	12.840	16.080	-45.840	172.260	-23.558	down
73.884	-0.033922	-0.746880	-1.965812	11.220	14.820	-45.900	172.972	-23.684	down
73.903	0.007878	-1.061456	-1.015787	11.400	14.460	-45.300	173.275	-23.651	down
73.925	-0.579229	-0.977710	-1.294498	12.180	15.360	-45.300	173.596	-23.596	down
73.944	-0.545249	-0.687145	0.110557	12.060	15.360	-45.720	173.596	-23.596	down
73.964	0.451393	-0.773936	2.579092	11.880	14.820	-45.480	173.752	-23.518	down
73.999	2.013666	-1.077863	4.845108	10.860	14.220	-45.600	174.015	-23.409	down
74.004	2.826728	-1.004879	5.646124	11.460	15.240	-45.540	174.113	-23.030	down
74.024	1.276612	-0.457690	3.538154	12.300	16.380	-45.660	173.912	-23.059	down
74.044	-0.332331	0.042909	1.643353	13.200	16.860	-46.080	173.553	-23.260	down
74.063	-0.091570	1.033498	1.005926	12.900	16.020	-45.540	173.553	-23.260	down
74.084	2.721224	1.458432	3.958165	12.660	16.140	-45.600	173.265	-21.812	down
74.104	4.174967	0.029283	6.521309	12.660	17.160	-45.840	173.238	-20.534	down
74.125	3.102680	-0.105516	6.060448	12.720	18.420	-44.880	172.765	-19.276	down
74.143	0.207826	1.549665	2.924983	12.840	19.260	-44.760	172.765	-19.276	down
74.164	-1.498156	2.209052	1.147630	13.980	18.960	-45.000	171.386	-19.658	down
74.184	-1.991346	2.069223	-0.085516	13.920	18.180	-45.240	171.386	-19.658	down
74.204	-1.848857	1.569319	-0.799503	12.660	17.280	-44.940	171.082	-20.011	down
74.224	-1.477776	1.521986	-1.388058	12.540	17.580	-44.940	170.759	-20.255	down
74.244	-0.907889	1.575358	-2.101947	13.080	17.820	-44.700	170.674	-20.394	down
74.264	-0.276927	1.476867	-2.708183	13.260	17.640	-45.300	170.674	-20.394	down
74.284	0.180549	0.779324	-3.496189	13.200	17.940	-45.780	170.810	-21.086	down
74.303	0.421362	0.037765	-4.157003	12.900	17.460	-45.240	170.866	-21.422	down
74.324	0.200193	-0.411460	-4.686474	12.600	16.680	-45.300	170.778	-21.900	down
74.344	-0.037693	-0.373291	-5.013701	12.960	17.100	-45.480	170.778	-21.900	down
74.364	-0.375973	-0.246465	-4.948688	12.780	17.040	-46.260	170.371	-22.642	down
74.383	-0.473797	-0.128107	-4.609608	11.940	16.080	-45.720	170.243	-22.816	down
74.403	0.221132	-0.047983	-3.442538	11.520	16.200	-45.720	170.174	-22.726	down
74.424	1.072041	-0.119978	-2.125118	11.580	16.380	-45.780	170.220	-22.492	down
74.444	1.534789	-0.692534	-0.602425	11.160	16.200	-45.300	170.220	-22.492	down
74.462	1.392928	-1.298385	0.205149	11.460	17.100	-45.600	170.410	-21.979	down
74.483	0.617716	-1.295377	-0.242138	10.860	16.680	-45.360	170.265	-22.208	down
74.503	0.281914	-0.287158	0.706819	11.460	16.620	-46.140	170.265	-22.208	down
74.536	1.093370	0.069338	1.783364	11.580	17.640	-46.500	169.970	-22.059	down
74.547	2.360913	-0.802223	4.777469	11.880	18.480	-46.560	170.007	-21.309	down
74.563	3.197704	-1.488380	6.009918	11.220	18.960	-45.600	170.007	-21.309	down
74.583	1.230557	-1.150315	4.495307	10.920	19.380	-45.360	169.933	-20.161	down
74.604	-1.085197	-0.889988	1.659382	11.400	19.380	-45.420	169.725	-19.894	down
74.623	-1.930827	-0.673248	-0.046519	11.520	18.480	-45.420	169.260	-20.721	down
74.644	-1.783921	-0.596000	0.621020	10.500	18.360	-44.700	169.250	-20.456	down
74.664	-0.067312	-0.685264	2.310672	10.140	18.600	-44.520	169.333	-19.634	down
74.683	0.702132	-1.229750	3.222003	10.920	20.040	-44.880	169.405	-18.100	down
74.703	0.457593	-0.995588	2.796549	11.280	21.480	-45.060	169.276	-17.398	down
74.723	-0.461840	-0.308360	1.727563	11.580	21.960	-44.400	169.276	-17.398	down
74.743	-0.953916	-0.017198	1.057240	11.820	21.600	-43.620	168.547	-17.235	down
74.763	-0.844859	-0.477837	0.225507	10.620	21.180	-44.880	168.173	-17.575	down
74.782	-1.093986	-0.845032	-1.096823	11.160	22.080	-44.880	167.904	-17.713	down
74.803	-1.364945	-0.920029	-2.113177	11.640	22.020	-44.700	167.447	-17.917	down
74.824	-1.632108	-0.921941	-2.726675	11.640	20.940	-45.840	167.145	-18.163	down
74.843	-1.834915	-0.867539	-2.812258	12.600	22.320	-45.420	166.700	-18.653	down
74.862	-1.421516	-1.307314	-2.267628	12.240	21.660	-44.940	166.471	-19.016	down
74.883	-1.375872	-1.641154	-2.197779	12.000	20.460	-45.840	166.166	-19.534	down
74.903	-1.354993	-1.764229	-2.132284	12.720	20.640	-45.900	165.976	-19.751	down
74.923	-1.076281	-1.613731	-1.479833	12.600	19.920	-45.840	165.671	-19.826	down
74.943	-0.415512	-1.436706	0.328153	12.240	19.440	-45.540	165.435	-19.745	down
74.963	0.062766	-1.509414	0.779630	13.200	19.980	-45.720	165.046	-19.803	down
74.983	-0.161982	-1.761329	0.033903	14.220	21.180	-45.720	165.046	-19.803	down
75.003	-0.426408	-1.855950	-0.405481	14.400	20.220	-46.200	163.970	-20.440	down
75.040	-0.495326	-1.614315	0.030043	14.640	19.500	-45.600	163.272	-20.719	down
75.042	-0.204403	-1.208800	0.739780	16.200	19.440	-46.140	162.041	-21.216	down
75.062	-0.136880	-0.857683	0.144042	16.140	18.840	-45.420	162.041	-21.216	down
75.085	0.342449	-0.689723	0.088213	17.160	18.000	-45.720	161.176	-21.568	down
75.102	1.860146	0.250443	2.414813	17.700	17.820	-45.420	159.847	-21.731	down
75.122	3.194861	0.438879	2.964871	19.440	18.240	-44.880	157.570	-21.214	down
75.144	3.020528	-0.307162	1.682662	19.860	18.480	-44.700	157.570	-21.214	down
75.162	2.386777	0.775259	1.903737	19.500	17.880	-44.760	155.019	-21.547	down
75.182	1.534583	0.699213	0.623821	20.460	17.580	-44.640	155.019	-21.547	down
75.202	0.306681	0.385647	-0.059228	21.180	16.320	-44.340	152.539	-22.208	down
