time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
20.966	-0.731870	-0.296467	-0.805406	-32.160	-15.420	-66.420	267.631	-11.781	ground
20.984	-0.889131	-0.374580	-0.461527	-32.220	-14.880	-66.300	266.895	-11.667	ground
21.006	-0.899300	-0.465812	-0.386255	-32.940	-16.080	-65.880	266.553	-11.525	ground
21.024	-0.827423	-0.459421	-0.503461	-32.100	-15.360	-66.240	266.291	-11.301	ground
21.045	-0.643090	-0.321195	-0.648535	-31.500	-14.820	-65.820	266.268	-11.203	ground
21.065	-0.674231	-0.059974	-0.152768	-31.500	-15.120	-65.760	266.433	-11.104	ground
21.085	-0.637806	0.704946	1.015872	-31.800	-14.760	-65.820	266.648	-11.014	ground
21.120	-0.404822	0.666952	1.637003	-32.040	-15.180	-65.460	267.072	-10.899	ground
21.124	-0.480507	0.142692	0.815362	-32.580	-15.600	-65.160	267.338	-10.948	ground
21.144	-0.631132	-0.154392	0.372313	-32.520	-15.840	-65.160	267.705	-11.186	ground
21.165	-0.954539	0.424908	1.057300	-32.880	-16.380	-64.680	268.019	-11.168	ground
21.185	-0.847927	1.147247	2.576416	-33.180	-15.960	-64.200	268.744	-10.464	ground
21.205	-0.158871	3.118902	4.331910	-33.660	-16.680	-63.900	269.419	-9.573	ground
21.224	1.329547	4.228043	6.472794	-33.900	-16.440	-63.600	270.633	-7.962	ground
21.245	2.074902	3.811673	6.241851	-34.200	-16.560	-63.060	271.288	-7.096	ground
21.264	1.428413	2.702150	3.251387	-34.080	-16.680	-63.660	271.521	-6.962	ground
21.284	0.155986	1.782520	0.647655	-34.020	-17.220	-63.060	271.119	-7.777	ground
21.304	-1.170562	0.497195	-1.278749	-33.240	-16.620	-62.880	269.996	-9.740	ground
21.325	-1.905086	-0.438665	-2.317413	-33.780	-17.760	-64.380	269.164	-11.192	ground
21.345	-2.223906	-0.915954	-2.912448	-33.600	-18.900	-64.200	268.203	-13.119	ground
21.366	-1.998213	-1.026419	-3.416571	-34.320	-20.280	-64.740	267.917	-14.037	ground
21.384	-1.153653	-0.637128	-3.861006	-34.320	-20.700	-65.220	268.109	-15.047	ground
21.405	-0.317159	-0.279500	-4.359528	-32.640	-19.380	-64.860	268.635	-15.407	ground
21.424	0.386327	-0.146251	-4.403927	-32.700	-19.920	-64.680	269.718	-15.650	ground
21.444	0.686105	0.205806	-4.019561	-32.820	-21.240	-64.980	270.494	-15.578	ground
21.464	0.832606	0.179395	-3.864353	-33.000	-21.720	-65.400	271.584	-15.164	ground
21.484	0.780674	0.029734	-2.617975	-32.880	-21.480	-65.820	272.188	-14.755	ground
21.504	0.558348	-0.340257	-1.381153	-32.400	-20.880	-65.040	272.891	-13.923	ground
21.524	0.322105	-0.532963	0.241510	-34.380	-22.740	-66.060	273.230	-13.282	ground
21.544	0.254203	-0.454932	1.023475	-33.840	-21.720	-65.640	273.668	-12.293	ground
21.565	0.450706	-0.517669	1.864737	-33.420	-21.240	-65.340	273.956	-11.686	ground
21.583	1.042917	-0.836819	2.680651	-34.080	-21.720	-65.220	274.359	-10.932	ground
21.604	1.108237	-1.172200	2.536190	-33.660	-21.180	-64.800	274.568	-10.671	ground
21.624	0.586898	-1.651436	2.127931	-33.420	-21.120	-64.860	274.676	-10.723	ground
21.662	0.096206	-1.931771	1.718912	-33.420	-21.060	-64.560	274.642	-11.037	ground
21.664	-0.049400	-1.324246	1.345540	-33.780	-21.180	-64.380	274.649	-11.603	ground
21.683	-0.227385	-0.018967	1.621110	-33.840	-21.480	-64.200	274.776	-11.840	ground
21.703	0.050881	0.930478	2.586640	-34.020	-21.600	-64.080	275.099	-11.731	ground
21.724	-0.004084	1.377649	2.640064	-33.780	-21.900	-64.680	275.337	-11.350	ground
21.743	0.120299	2.022350	2.807721	-33.840	-21.480	-65.400	275.607	-10.585	ground
21.764	1.260106	1.963988	3.646079	-34.320	-21.600	-64.800	275.735	-10.041	ground
21.784	1.726849	1.441522	2.536631	-34.320	-21.480	-64.860	275.770	-9.508	ground
21.804	1.397522	0.853163	0.305229	-33.660	-21.240	-65.220	275.532	-9.665	ground
21.823	0.964363	0.111633	-1.567694	-33.180	-20.640	-65.040	274.775	-10.606	ground
21.844	0.488440	-0.617660	-2.927681	-33.600	-21.420	-64.560	274.123	-11.446	ground
21.864	0.277007	-0.676948	-3.355105	-33.360	-21.480	-64.860	273.184	-12.506	ground
21.883	0.479257	-0.281304	-3.172289	-33.120	-21.000	-65.580	272.696	-12.947	ground
21.904	0.987193	0.567742	-1.962848	-33.540	-21.720	-65.700	272.207	-13.053	ground
21.924	1.332228	1.037444	-1.140230	-33.600	-20.760	-65.220	271.979	-12.782	ground
21.943	1.363087	1.144558	-1.109783	-33.600	-20.460	-65.580	271.572	-12.204	ground
21.963	0.880521	0.954165	-1.514697	-33.240	-20.460	-65.520	271.188	-11.884	ground
21.984	0.114516	0.552178	-1.621762	-33.420	-19.860	-65.640	270.428	-11.608	ground
22.003	0.074798	0.393507	-0.828705	-34.320	-20.820	-66.000	269.891	-11.487	ground
22.023	0.356241	0.774269	-0.077223	-33.900	-20.160	-65.760	269.240	-11.333	ground
22.043	0.453085	0.589037	-0.515732	-34.200	-20.580	-65.700	268.891	-11.305	ground
22.063	-0.029466	0.052156	-0.585153	-34.260	-20.160	-65.820	268.360	-11.341	ground
22.083	-0.396145	-0.476117	-0.405970	-33.720	-20.100	-65.880	268.001	-11.304	ground
22.104	-0.301786	-0.466265	-0.346953	-33.600	-19.500	-65.100	267.610	-11.163	ground
22.124	0.366133	-0.214495	-0.150043	-33.360	-18.960	-65.820	267.499	-11.049	ground
22.143	0.642113	-0.082890	-0.494434	-33.540	-19.740	-66.060	267.470	-10.942	ground
22.163	0.467108	-0.265881	-0.641991	-33.600	-19.380	-66.360	267.410	-11.012	ground
22.183	0.153809	-0.302595	0.273820	-33.120	-19.440	-66.600	267.215	-11.280	ground
22.203	-0.265881	-0.620917	0.720094	-33.240	-18.840	-67.080	267.056	-11.454	ground
22.223	-0.886488	-0.616398	-0.464966	-33.060	-18.660	-67.020	266.842	-11.679	ground
22.260	-0.885484	-0.011117	0.170585	-33.060	-18.420	-65.580	266.789	-11.691	ground
22.263	-0.869214	2.217803	2.658059	-33.600	-18.360	-65.460	267.046	-10.803	ground
22.282	-0.436303	4.037471	5.160099	-34.680	-18.000	-64.440	267.433	-9.555	ground
22.302	0.594888	4.536086	7.514922	-34.320	-17.040	-64.500	268.061	-7.415	ground
22.322	1.056134	3.626114	7.794831	-34.260	-16.620	-64.260	268.254	-6.377	ground
22.342	0.458724	2.951005	4.115744	-34.380	-16.620	-64.320	267.844	-6.380	ground
22.362	-0.770821	1.968237	0.702263	-35.340	-17.640	-64.680	267.118	-7.498	ground
22.382	-1.958958	0.525021	-1.533136	-34.980	-18.420	-65.340	265.601	-10.009	ground
22.402	-2.840302	-0.453855	-2.621236	-34.560	-19.080	-66.000	264.593	-11.719	ground
22.422	-3.138189	-1.352214	-3.028096	-34.320	-20.220	-65.700	263.524	-13.784	ground
22.442	-2.577222	-1.183957	-3.155250	-34.020	-19.860	-66.720	263.282	-14.589	ground
22.462	-1.323964	-0.212665	-3.109042	-34.560	-20.880	-67.200	263.788	-15.155	ground
22.482	-0.475976	0.126298	-3.448480	-34.560	-21.780	-67.440	264.536	-15.275	ground
22.502	0.021319	-0.011057	-3.811037	-33.780	-21.540	-67.500	265.793	-15.395	ground
22.522	0.348466	-0.080070	-3.403761	-33.000	-21.960	-68.040	266.599	-15.465	ground
22.542	0.893569	0.122999	-3.002707	-33.180	-22.380	-68.100	267.738	-15.447	ground
22.561	1.224219	-0.075137	-2.531917	-32.940	-21.600	-68.460	268.383	-15.320	ground
22.581	0.759117	-0.664005	-2.023696	-32.880	-21.660	-68.280	268.994	-15.035	ground
22.601	-0.067029	-1.399874	-1.579399	-33.300	-22.740	-68.520	269.112	-14.818	ground
22.621	-0.790665	-1.756934	-1.051685	-33.900	-22.800	-67.620	269.078	-14.351	ground
22.640	-0.555140	-1.750185	-0.138116	-33.180	-22.260	-67.740	269.082	-13.909	ground
22.662	0.083692	-1.435829	1.025664	-33.120	-21.420	-68.640	269.298	-13.256	ground
22.682	0.309091	-1.483922	0.808912	-34.260	-22.440	-67.980	269.518	-13.053	ground
22.702	0.127664	-2.067844	0.072305	-34.200	-22.500	-68.220	269.775	-13.330	ground
22.736	-0.102900	-2.005061	0.523269	-33.660	-21.660	-68.100	269.917	-13.640	ground
22.741	-0.543906	-0.954743	0.669706	-33.480	-21.240	-68.160	270.279	-13.833	ground
22.762	-0.511530	0.887314	1.443319	-33.540	-21.840	-67.200	270.708	-13.727	ground
22.781	0.076175	2.825114	3.235105	-33.840	-21.960	-67.020	271.660	-12.980	ground
22.801	0.919206	4.830905	5.461693	-34.500	-21.120	-66.660	272.422	-11.956	ground
22.822	2.351504	4.533018	7.589483	-34.620	-20.940	-65.820	273.447	-10.076	ground
22.841	3.368354	3.292661	8.269084	-35.100	-20.640	-65.820	273.848	-9.020	ground
22.861	2.832510	2.329673	4.867290	-35.640	-20.520	-65.640	273.598	-8.559	ground
22.881	1.491960	1.605920	0.905742	-35.280	-20.340	-66.240	272.848	-9.213	ground
22.901	0.364988	0.197093	-1.852131	-34.860	-21.180	-65.880	271.102	-11.099	ground
22.922	-0.041950	-0.565343	-3.166211	-34.140	-20.880	-67.620	269.811	-12.488	ground
22.941	-0.080448	-0.650997	-3.518541	-34.020	-21.000	-68.520	268.130	-14.173	ground
22.960	0.207679	-0.154705	-3.363023	-34.440	-21.720	-68.040	267.271	-14.812	ground
22.981	0.369356	0.422345	-2.541777	-34.380	-21.660	-67.440	266.311	-15.275	ground
23.001	0.637964	0.842990	-2.169917	-33.900	-20.940	-68.580	265.795	-15.333	ground
23.021	0.528585	0.957446	-2.436318	-34.140	-20.880	-68.760	265.073	-15.396	ground
23.041	0.337807	0.795602	-2.474843	-34.860	-20.820	-68.220	264.552	-15.529	ground
23.061	0.106812	0.750889	-2.324204	-35.220	-21.840	-68.400	263.733	-15.699	ground
23.081	-0.318289	0.331429	-2.130263	-34.560	-20.580	-67.740	263.211	-15.735	ground
23.101	-0.474071	-0.059244	-1.574538	-34.200	-20.280	-67.920	262.514	-15.679	ground
23.120	-0.520712	-0.062993	-1.453355	-33.780	-20.280	-67.920	262.174	-15.529	ground
23.142	-0.561706	-0.137659	-0.874575	-33.660	-19.680	-68.040	261.857	-15.202	ground
23.160	-0.564801	-0.148504	-0.563612	-33.300	-19.080	-68.520	261.763	-14.940	ground
23.181	-0.331589	-0.111544	-0.786124	-33.660	-19.080	-68.340	261.813	-14.620	ground
23.201	0.030346	0.119527	-0.664053	-33.360	-18.540	-68.940	261.959	-14.448	ground
23.221	0.290196	0.375135	0.022399	-33.120	-18.120	-68.640	262.277	-14.155	ground
23.241	-0.107431	0.839454	0.646293	-33.120	-18.240	-68.640	262.493	-13.975	ground
23.276	-0.318293	0.634103	1.504299	-33.600	-19.260	-68.520	262.755	-13.876	ground
23.284	-0.453130	0.214886	1.952947	-33.000	-18.480	-68.460	262.908	-13.845	ground
23.300	-0.454391	-0.145151	1.056226	-33.120	-18.180	-68.220	263.233	-13.847	ground
23.320	-0.551958	-0.338163	0.461167	-32.640	-18.840	-68.640	263.580	-13.852	ground
23.340	-1.113039	0.772406	0.190182	-32.460	-18.360	-69.660	264.341	-13.595	ground
23.360	-0.481386	2.449042	2.933057	-32.820	-19.260	-69.360	265.101	-12.976	ground
23.381	0.993635	4.601263	5.494223	-32.340	-18.720	-69.420	266.581	-11.129	ground
23.401	1.700672	4.789080	5.047635	-32.400	-17.640	-67.980	267.530	-9.753	ground
23.420	0.931647	3.418122	2.664435	-32.100	-17.220	-68.820	268.178	-8.591	ground
23.441	-0.224003	1.983670	1.139192	-32.460	-17.880	-68.880	268.010	-8.627	ground
23.461	-1.080980	0.811465	0.257216	-32.880	-18.300	-68.640	267.262	-9.534	ground
23.481	-1.320360	-0.030106	-0.798345	-32.820	-18.480	-69.360	266.685	-10.478	ground
23.500	-1.258209	-0.887524	-2.273344	-32.880	-19.560	-68.700	266.011	-11.998	ground
23.520	-1.145355	-1.322731	-3.347773	-32.940	-19.680	-68.700	265.764	-12.822	ground
23.540	-0.853205	-1.571723	-3.798420	-32.820	-19.560	-69.840	265.754	-13.559	ground
23.561	-0.521864	-1.190257	-3.322836	-31.800	-19.080	-69.960	266.012	-13.810	ground
23.580	-0.168590	-1.123957	-3.271377	-32.220	-19.800	-69.600	266.754	-13.925	ground
23.599	0.279020	-0.846838	-2.899431	-32.640	-20.520	-69.420	267.422	-13.964	ground
23.620	0.485920	-0.541724	-3.075037	-33.300	-21.000	-69.180	268.607	-13.858	ground
23.639	0.197645	-0.387493	-1.768003	-33.120	-22.200	-68.640	269.422	-13.596	ground
23.659	0.423835	0.044467	-0.765904	-31.920	-21.240	-68.220	270.623	-12.792	ground
23.679	0.698791	0.464805	0.158519	-31.440	-20.280	-69.180	271.420	-12.128	ground
23.699	0.981019	0.554286	1.210823	-32.400	-20.520	-68.760	272.464	-11.221	ground
23.720	1.159237	0.315642	1.116743	-32.400	-21.120	-68.100	273.000	-10.791	ground
23.740	1.168560	-0.478944	1.139575	-33.360	-21.540	-68.280	273.437	-10.504	ground
23.760	0.864229	-1.053148	1.064871	-33.660	-20.940	-67.980	273.478	-10.527	ground
23.780	0.544582	-1.560967	1.204635	-32.760	-21.060	-68.100	273.250	-10.895	ground
23.800	0.146883	-1.732349	1.449920	-31.980	-20.220	-68.280	272.988	-11.302	ground
23.834	-0.359120	-1.298374	1.481001	-32.280	-20.580	-67.620	272.592	-11.937	ground
23.843	-0.694957	0.053620	1.726196	-32.820	-21.600	-67.740	272.437	-12.203	ground
23.859	-0.171434	1.444977	3.004610	-32.760	-21.120	-66.780	272.467	-12.197	ground
23.879	0.680897	2.621555	3.544231	-32.580	-20.580	-66.360	272.623	-11.937	ground
23.901	1.339175	2.576885	3.929184	-33.000	-20.940	-66.480	272.763	-11.445	ground
23.919	1.740552	2.735756	4.149313	-31.680	-19.200	-66.420	272.654	-11.162	ground
23.939	1.386853	1.760986	1.763035	-32.280	-18.960	-66.780	272.128	-11.185	ground
23.960	1.041566	0.974762	-0.431765	-32.760	-19.440	-66.660	271.532	-11.724	ground
23.980	0.912386	0.586664	-1.522960	-32.520	-19.200	-67.260	270.538	-12.809	ground
24.000	1.017081	0.595481	-1.498779	-32.880	-20.160	-66.840	269.907	-13.360	ground
24.019	0.991504	0.768299	-1.441173	-32.160	-19.560	-67.380	269.054	-13.701	ground
24.039	0.890645	0.988329	-1.602686	-32.580	-20.340	-67.500	268.533	-13.714	ground
24.059	0.747221	1.234132	-1.433056	-31.740	-19.860	-67.920	267.732	-13.725	ground
24.079	0.581610	1.309735	-1.133818	-31.260	-18.660	-67.260	267.166	-13.716	ground
24.099	0.363541	1.048772	-1.548155	-31.200	-19.140	-67.260	266.217	-13.790	ground
24.120	0.134950	0.660874	-2.240023	-31.260	-18.600	-67.680	265.503	-14.000	ground
24.139	-0.138300	0.208851	-2.548479	-31.680	-18.120	-67.320	264.331	-14.490	ground
24.159	-0.604397	-0.385636	-2.538687	-30.900	-18.060	-67.860	263.516	-14.848	ground
24.179	-0.997887	-0.922848	-2.377497	-30.900	-18.420	-67.860	262.361	-15.266	ground
24.201	-1.132668	-1.175501	-2.387194	-30.420	-17.400	-66.840	261.755	-15.366	ground
24.219	-0.803837	-1.234046	-2.757930	-30.600	-17.820	-66.300	261.207	-15.281	ground
24.239	-0.382393	-1.289576	-3.252621	-30.900	-17.940	-66.420	261.083	-15.180	ground
24.259	-0.290846	-1.232902	-3.135909	-31.140	-18.060	-66.600	261.143	-14.975	ground
24.279	-0.238525	-1.122926	-2.196994	-31.560	-18.240	-67.200	261.293	-14.673	ground
24.299	-0.239134	-0.379725	-0.898570	-31.500	-17.760	-67.500	261.715	-13.815	ground
24.319	-0.231373	0.112580	0.007412	-31.080	-16.140	-66.720	262.124	-13.065	ground
24.339	-0.040745	0.955764	2.004304	-31.440	-16.560	-65.820	262.849	-11.882	ground
24.376	0.385700	1.085228	3.755851	-32.700	-16.620	-64.980	263.358	-11.116	ground
24.378	0.246704	0.768590	3.342577	-33.480	-16.860	-64.620	264.014	-10.315	ground
24.399	-0.377991	0.482046	1.918894	-33.180	-15.960	-64.800	264.374	-10.060	ground
24.419	-0.749789	1.094513	2.234957	-32.220	-14.940	-64.560	265.024	-9.614	ground
24.439	-0.263774	2.481979	3.596654	-31.980	-14.640	-63.720	265.680	-8.955	ground
24.458	0.614095	3.663783	5.826700	-33.120	-15.060	-63.960	266.967	-7.566	ground
24.479	1.307197	3.846255	6.487869	-33.480	-14.760	-63.960	267.797	-6.742	ground
24.499	0.754969	2.781988	4.155873	-33.840	-14.880	-63.960	268.404	-6.317	ground
24.521	-0.502720	1.833754	1.548458	-33.420	-15.480	-62.940	268.307	-6.712	ground
24.538	-1.598083	0.809582	-0.346605	-32.580	-15.840	-63.660	267.705	-8.065	ground
24.558	-2.051977	0.003133	-1.342933	-33.660	-16.860	-64.680	267.243	-9.187	ground
24.578	-1.912691	-0.268601	-2.173941	-33.540	-17.160	-64.980	266.816	-10.760	ground
24.598	-1.777779	-0.420424	-2.674588	-33.180	-18.180	-65.580	266.786	-11.600	ground
24.618	-1.438502	-0.410098	-2.937786	-32.820	-18.360	-65.400	267.094	-12.442	ground
24.638	-0.964385	-0.167702	-2.912277	-33.000	-18.900	-66.540	267.557	-12.809	ground
24.658	-0.148274	0.060457	-3.259560	-33.060	-19.560	-66.660	268.537	-13.091	ground
24.679	0.342836	-0.091477	-3.753160	-31.860	-19.440	-66.480	269.285	-13.192	ground
24.698	0.567197	-0.364840	-4.005425	-32.100	-19.920	-66.720	270.337	-13.247	ground
24.718	0.290695	-0.923082	-3.244758	-31.920	-19.800	-67.080	270.936	-13.181	ground
24.738	0.088698	-1.003279	-1.947553	-31.500	-19.200	-67.320	271.713	-12.807	ground
24.759	0.384816	-0.859127	-1.106476	-31.740	-19.680	-66.720	272.232	-12.386	ground
24.778	0.747873	-0.871943	-0.742666	-32.220	-19.800	-66.420	273.041	-11.638	ground
24.797	0.685662	-1.082494	-0.357231	-31.680	-19.380	-67.080	273.536	-11.115	ground
24.817	0.694661	-1.276270	-0.017755	-32.460	-20.520	-67.260	274.161	-10.348	ground
24.838	1.312458	-1.458955	1.499418	-33.240	-20.340	-67.080	274.541	-9.807	ground
24.858	1.500559	-1.356825	2.279980	-33.060	-20.220	-66.360	275.056	-9.035	ground
24.895	1.390708	-1.437493	1.732143	-33.360	-20.580	-66.900	275.306	-8.787	ground
24.901	0.976610	-1.082507	0.955104	-32.820	-18.840	-66.480	275.499	-8.725	ground
24.918	-0.084682	0.158680	0.868592	-33.000	-19.380	-66.420	275.549	-8.644	ground
24.937	-0.603452	1.402480	2.996186	-32.580	-18.600	-66.480	275.614	-7.999	ground
24.957	-0.273684	2.469125	6.037446	-33.300	-17.520	-65.340	275.767	-7.164	ground
24.978	0.950632	3.229463	7.432423	-33.480	-17.760	-64.620	276.216	-5.928	ground
24.997	2.767860	3.184582	6.961216	-34.140	-18.300	-64.380	276.527	-5.489	ground
25.017	2.858441	2.127067	3.903752	-34.980	-18.540	-64.380	276.621	-5.791	ground
25.037	2.059425	1.620203	0.472781	-34.980	-18.900	-64.920	276.215	-6.659	ground
25.057	1.255942	0.429312	-2.143635	-34.680	-19.680	-66.060	275.087	-8.487	ground
25.078	0.887646	-0.173451	-3.037247	-33.540	-19.500	-66.420	274.164	-9.650	ground
25.097	0.880483	-0.051688	-3.040740	-32.880	-19.440	-66.840	272.831	-10.877	ground
25.117	0.877902	0.378323	-2.752266	-32.820	-19.620	-66.840	272.053	-11.341	ground
25.137	0.648834	0.475066	-2.451603	-32.520	-19.920	-67.260	270.972	-11.944	ground
25.158	0.422800	0.700811	-2.103699	-32.940	-20.160	-67.500	270.273	-12.280	ground
25.177	0.159703	0.899120	-1.908641	-33.120	-19.680	-67.500	269.276	-12.645	ground
25.198	-0.215804	0.950070	-1.426550	-32.640	-19.560	-67.860	268.627	-12.794	ground
25.218	-0.589605	1.057186	-0.798884	-33.000	-19.320	-68.040	267.698	-12.821	ground
25.237	-0.681221	0.926842	-0.873349	-32.100	-18.660	-68.460	267.148	-12.787	ground
25.258	-0.838866	0.700238	-1.104309	-32.220	-18.600	-68.700	266.452	-12.864	ground
25.277	-1.006097	0.459184	-1.066139	-32.460	-19.080	-68.760	266.068	-13.008	ground
25.297	-0.825129	0.328640	-0.983576	-32.280	-18.840	-68.220	265.625	-13.183	ground
25.317	-0.563412	0.147921	-1.571036	-32.520	-18.900	-68.580	265.425	-13.228	ground
25.337	-0.285664	-0.213653	-2.069281	-32.760	-19.020	-68.700	265.196	-13.305	ground
25.357	-0.141734	-0.609159	-2.278079	-31.740	-18.420	-69.420	265.057	-13.380	ground
25.377	0.214910	-0.898756	-2.159576	-31.800	-18.900	-69.240	264.888	-13.509	ground
25.397	0.374346	-0.930318	-1.132503	-31.620	-18.420	-70.140	264.833	-13.560	ground
25.417	0.359286	-1.143065	-0.199399	-31.440	-18.300	-69.360	264.840	-13.601	ground
25.437	0.407089	-1.377944	0.338209	-32.220	-18.660	-69.600	264.928	-13.598	ground
25.457	0.337501	-1.198779	-0.003529	-32.340	-18.540	-69.960	265.260	-13.295	ground
25.477	-0.192172	-0.067067	-0.044446	-33.000	-18.960	-69.660	265.684	-12.747	ground
25.511	-0.704523	1.785391	1.135238	-32.700	-17.760	-69.780	266.657	-11.207	ground
25.520	0.068385	4.464615	4.849266	-32.520	-16.080	-69.420	267.552	-9.618	ground
25.537	2.374311	6.615539	9.479522	-32.760	-15.600	-68.700	269.140	-6.830	ground
25.558	3.635843	6.052063	10.597277	-33.660	-15.120	-68.460	269.919	-5.371	ground
25.577	1.666283	5.700791	6.239843	-33.720	-14.820	-68.640	269.818	-4.847	ground
25.597	-0.903001	3.546880	1.562717	-32.700	-15.300	-69.000	268.883	-5.764	ground
25.617	-2.731463	1.097554	-0.791266	-31.800	-15.300	-69.600	266.757	-8.221	ground
25.636	-2.919195	-0.061532	-1.576616	-32.340	-16.860	-70.380	265.332	-10.018	ground
25.657	-2.701161	-0.656808	-2.518032	-32.100	-17.220	-71.220	263.749	-12.580	ground
25.677	-2.290658	-0.950023	-3.598764	-31.140	-18.120	-71.760	263.103	-14.169	ground
25.697	-2.017427	-1.188861	-4.231468	-31.080	-18.840	-72.360	262.661	-16.039	ground
25.716	-1.489120	-0.985666	-4.516441	-31.140	-19.200	-72.540	262.707	-16.980	ground
25.736	-1.071787	-0.921408	-4.323141	-30.840	-20.100	-72.480	263.227	-17.814	ground
25.757	-0.462649	-0.573656	-4.239906	-30.360	-20.340	-71.880	263.773	-18.083	ground
25.776	0.202899	-0.691730	-4.607205	-30.240	-20.580	-72.720	264.752	-18.164	ground
25.797	0.381231	-1.092940	-4.283662	-30.300	-21.600	-73.320	265.356	-18.054	ground
25.816	-0.060104	-1.388115	-3.323803	-29.820	-21.060	-73.500	266.078	-17.609	ground
25.836	-0.121513	-1.436015	-2.304245	-30.060	-21.120	-73.140	266.489	-17.146	ground
25.857	-0.017491	-1.394087	-1.418590	-29.760	-20.460	-72.840	267.133	-16.202	ground
25.876	0.122210	-1.407436	-0.942952	-29.220	-19.440	-72.480	267.589	-15.455	ground
25.896	0.333966	-1.541410	-0.431613	-30.120	-19.080	-72.120	268.277	-14.274	ground
25.917	0.662967	-2.170538	-0.023747	-30.480	-18.900	-72.180	268.705	-13.477	ground
25.936	0.932809	-1.800361	1.133962	-30.840	-19.260	-71.760	269.296	-12.254	ground
25.956	1.005614	-1.256499	2.318480	-31.380	-18.660	-71.640	269.668	-11.454	ground
25.990	0.252956	-0.865384	3.132670	-32.460	-17.760	-71.160	270.082	-10.546	ground
25.997	-0.775385	0.599499	3.361712	-33.060	-18.060	-70.740	270.255	-9.981	ground
26.016	-0.692027	2.000934	5.726862	-32.160	-16.260	-70.320	270.575	-8.959	ground
26.036	0.024196	3.008165	7.241905	-32.400	-15.600	-69.360	270.921	-8.019	ground
26.056	0.848502	3.406249	6.689423	-33.060	-16.020	-68.460	271.468	-6.824	ground
26.076	1.921769	2.521282	6.251733	-33.120	-15.540	-68.280	271.682	-6.505	ground
26.097	1.898632	1.822548	3.925979	-32.880	-15.360	-67.860	271.649	-6.682	ground
26.116	1.526593	1.197246	0.924931	-32.760	-15.540	-68.400	271.291	-7.337	ground
26.136	1.225659	0.737218	-1.116338	-33.120	-15.960	-69.420	270.466	-8.777	ground
26.156	1.098607	0.463270	-1.779536	-31.500	-16.080	-70.860	269.852	-9.777	ground
26.176	1.104002	0.473037	-2.643178	-31.320	-16.800	-70.800	268.995	-11.056	ground
26.196	1.079863	0.545825	-3.442216	-31.680	-17.280	-70.860	268.498	-11.679	ground
26.216	1.241830	0.963836	-3.477625	-31.560	-17.340	-70.860	267.842	-12.168	ground
26.236	1.255076	1.736435	-2.818094	-31.140	-18.420	-71.520	267.429	-12.270	ground
26.256	1.116999	2.119618	-2.066277	-30.360	-18.300	-71.580	266.715	-12.165	ground
26.275	0.565015	2.024856	-1.643704	-30.540	-18.300	-71.700	266.073	-12.097	ground
26.296	-0.216837	1.255587	-1.985494	-30.180	-17.640	-71.640	264.824	-12.250	ground
26.316	-0.418029	0.445197	-2.404949	-30.240	-16.980	-72.240	263.871	-12.535	ground
26.336	-0.763744	-0.137503	-2.405406	-30.240	-16.920	-71.580	262.463	-13.004	ground
26.355	-1.063979	-0.675164	-2.173983	-28.980	-16.380	-71.460	261.590	-13.228	ground
26.376	-1.260702	-0.882518	-1.938349	-28.680	-16.020	-72.180	260.495	-13.361	ground
26.396	-1.412777	-1.161220	-1.633254	-28.980	-16.920	-71.280	259.960	-13.312	ground
26.415	-1.300378	-0.933271	-1.245457	-28.980	-17.400	-71.640	259.499	-13.075	ground
26.436	-0.572623	-0.239682	-0.528829	-29.040	-16.920	-71.940	259.449	-12.824	ground
26.456	-0.262619	0.089997	-0.652779	-28.860	-15.960	-71.700	259.650	-12.371	ground
26.475	-0.410715	-0.155468	-1.072078	-29.100	-15.540	-71.520	259.810	-12.113	ground
26.495	-0.541151	-0.271956	-0.502466	-28.980	-15.600	-71.040	260.022	-11.792	ground
26.515	-0.298984	-0.066151	1.452004	-29.640	-16.380	-71.100	260.222	-11.518	ground
26.551	-0.180300	0.268524	2.845028	-29.820	-15.840	-70.320	260.707	-10.980	ground
26.555	0.372993	0.689876	3.027788	-29.940	-15.480	-70.380	261.156	-10.582	ground
26.576	0.149172	1.295264	2.480852	-30.180	-15.000	-70.440	261.993	-9.703	ground
26.595	-0.668910	1.910557	2.833269	-30.360	-15.240	-70.560	262.544	-8.943	ground
26.616	-0.571893	2.909175	5.428228	-30.960	-15.960	-70.140	263.343	-7.497	ground
26.636	0.261796	3.108585	7.359678	-30.780	-14.700	-70.140	263.885	-6.474	ground
26.655	0.466159	2.966561	4.891538	-30.420	-14.580	-69.180	264.426	-5.789	ground
26.675	-0.413503	2.275891	1.348457	-30.720	-15.660	-69.360	264.443	-6.298	ground
26.695	-1.606436	1.293536	-0.561361	-30.600	-15.960	-69.900	264.008	-7.986	ground
26.716	-1.978272	0.303414	-1.047456	-30.720	-17.040	-70.080	263.639	-9.223	ground
26.734	-1.783915	0.069157	-1.441816	-31.200	-17.940	-69.840	263.359	-10.729	ground
26.757	-1.136553	0.135530	-2.167129	-30.660	-18.840	-70.620	263.464	-11.443	ground
26.775	-0.564659	0.148302	-2.515451	-30.000	-18.420	-70.980	263.948	-12.036	ground
26.797	-0.334886	0.002163	-2.733787	-30.600	-19.860	-70.500	264.371	-12.293	ground
