dataset	step	gt	n	rangeY	rangeZ	aspect_ratio	bbox_area	first_angle	first_dist	second_angle	second_dist	turn_angle	net_angle	net_dist	rotation	signed_area	principal_angle	elongation	path_symmetry	z_energy_shift	complexity	rise_fall_ratio	max_z_pos	min_z_pos	z_peak_first	y_crossings	z_crossings	early_z	mid_z	late_z	early_y	mid_y	late_y
살살걸음	83	ground	31	2.512814	4.8169699999999995	1.9169624166703292	12.104149653579999	-137.28766285005216	1.1933608141798524	20.791636095878932	0.7147385588536622	158.0792989459311	-110.57759063259785	0.5936430635799681	CCW	4.666385180181751	-68.75819514846442	6.30848842522707	2.4010569363787204	0.3685086344731298	3.431917389639289	0.5196877650124246	0.26666666666666666	0.6666666666666666	True	8	6	1.389897	-0.5569151800000001	-0.5534891818181819	-0.7640011099999999	-0.6699499099999999	-0.08522723636363637
살살걸음	84	ground	31	2.910437	4.66012	1.6011753555905264	13.56298567244	-60.06309652073214	0.07227991101959105	-32.40258373232301	0.4766610291724089	27.66051278840913	-35.95380607878946	0.5417205418339792	CCW	4.4367172192003625	-67.36235254887445	4.299683168244908	2.9793998125478187	0.20037852431993677	3.7389313577357837	0.37977335784295374	0.23333333333333334	0.3333333333333333	True	8	7	1.0579557000000002	-0.33746529999999997	-0.4593390363636363	-1.1470708	-0.41389940000000003	-0.3466351909090909
살살걸음	85	ground	40	2.8276860000000004	4.92907	1.7431461620055597	13.937862232020002	-141.04742291657732	2.684757282091064	51.58433709217033	2.5283194227008896	-167.36823999125235	150.43818861647352	0.5941942571418544	CCW	5.250388882730402	-81.18133857648172	3.0801118898426294	2.3092290755313485	0.5971462372103448	3.4516304228096244	0.6524978705298307	0.28205128205128205	0.5897435897435898	True	2	2	1.747122923076923	-0.600031	-0.8051561428571429	-0.3092159461538462	-1.1335811538461538	0.2921768142857143
살살걸음	86	up	36	3.06166	4.85124	1.5845129761029921	14.852847458399998	-119.09652513600194	2.426555086468263	74.29084801694395	2.01475718165366	-166.61262684705412	-164.09276502351298	0.6597510392519288	CCW	6.835393119140622	-72.41352457564646	4.85259114859527	1.2996860876910015	0.5560272723474026	3.3999026109064685	0.40588318637318693	0.2857142857142857	0.6285714285714286	True	5	2	1.5200435833333332	-0.932492	-0.4792593333333333	-0.1751716333333333	-0.4910066583333333	0.06008276666666667
살살걸음	87	up	34	2.398315	5.10891	2.1302080827038115	12.25277548665	-151.61077362181544	2.2241906330496946	26.254168788314956	2.34194136267179	177.8649424101304	-8.529809864980656	0.1452496312731981	CCW	4.189566888253611	80.44185134856187	3.691020231260028	2.080435314458615	0.7434555913791295	3.0830803379025236	0.5739699663250858	0.30303030303030304	0.696969696969697	True	2	2	1.6040626363636363	-0.6255975454545455	-0.9561196666666666	0.01437996363636364	-1.0996794545454547	0.119252025
살살걸음	88	up	36	4.02102	4.33716	1.0786218419508926	17.4398071032	-145.8445164768291	2.029792642367195	40.42001339883024	2.0097584896225715	-173.73547012434065	132.46628273113745	0.22163018816487973	CCW	9.255796809959051	-89.51966237627441	1.6257649262234846	2.0762078598023495	1.0067358493300942	2.921170787716149	0.4752426413413381	0.3142857142857143	0.7142857142857143	True	2	4	1.3571815833333334	-0.5161964666666666	-1.0832215833333334	0.4852295	-1.454028125	0.23530708333333336
살살걸음	89	up	40	4.5978449999999995	4.39499	0.9558804176835278	20.207482796549996	-129.91719052840114	2.3083273850615296	67.46658737741744	1.825351231745277	-162.6162220941814	-173.83563862181632	0.7862380690306212	CCW	2.98476103657692	-62.41753687734709	2.3466399693463553	2.5946910162711982	0.7278076155295082	3.2453034078642307	0.8435191217514281	0.3076923076923077	0.6410256410256411	True	2	4	1.2626934153846154	-0.5995166923076923	-0.7300807142857143	-0.12763426923076923	-0.8363320153846154	0.3421074714285714
살살걸음	90	up	36	5.634919999999999	5.48869	0.9740493208467824	30.928329054799995	-85.5948120381875	2.9351911373707846	73.56553275265283	1.818148353337769	159.16034479084033	-57.97096606106613	1.3950019548462431	CCW	9.465648407722	-59.63744282327998	2.7947008855080653	4.409741963802902	0.4424926868334001	3.1510736764440854	0.7772613805769124	0.34285714285714286	0.6	True	5	2	1.5861838333333333	-0.5681895833333334	-0.7381115833333333	-0.07406088333333331	-1.02587375	0.1067945
살살걸음	91	up	39	3.6206609999999997	4.21766	1.1648867427343002	15.27071707326	-103.69864412572294	1.2745725680009787	94.92741384601713	1.5286233126826896	-161.37394202825993	146.68714749309459	0.5183023780047801	CCW	2.609257581468471	-58.727758029398984	3.5789235628771157	1.8725170596424563	0.730235399567229	3.016746646298558	0.6017846426019223	0.3684210526315789	0.631578947368421	True	5	2	0.7454664615384616	-0.10325038461538463	-0.7158610230769231	0.008561499999999988	-1.0218530153846155	0.21263753846153846
살살걸음	92	up	40	3.2469799999999998	4.35672	1.3417760499474047	14.1461827056	-122.61370360603607	1.5743927111175282	35.0803661588302	1.800376274578456	157.69406976486627	-25.00664600358827	0.6894035433713698	CCW	2.4755445399198748	-50.61205501570799	2.7151623081460867	1.7915569251463879	0.4240563510622892	5.134013496400808	0.41389077708908123	0.23076923076923078	0.6923076923076923	True	5	6	0.9876866446153846	-0.32136292307692305	-0.6935825	-0.22898283076923073	-1.0494866153846154	0.70431665
살살걸음	93	up	37	2.9324339999999998	4.83721	1.6495546015188902	14.184799069139999	-123.34482037608637	2.352636628406733	62.95639821230589	2.699499123610341	-173.69878141160774	98.52595341077019	0.4439036644903937	CCW	5.221537201410199	-79.71214055765458	3.958867906398521	2.40469310859989	0.3480843666553756	3.438697224984447	0.5183112726207777	0.25	0.5555555555555556	True	6	2	1.6971230833333333	-1.2568255833333333	-0.6788773615384615	-0.47679444249999997	-0.61307941	0.47222392307692307
살살걸음	94	up	39	4.60252	6.12507	1.330807904945376	28.190757176400002	-117.78294816410302	2.5084067931055363	53.0539332462656	2.336540464694117	170.83688141036862	-56.24223513593684	0.42322877933925995	CCW	13.906343122627298	-69.4096021833655	3.1448701736203346	2.1988105237603492	0.2702949731135214	3.1342054297983912	0.3798840329832607	0.2894736842105263	0.42105263157894735	True	6	2	1.9956623846153847	-1.3657863846153846	-0.6803557692307692	-0.5326406153846154	-0.5204276153846155	0.581001
살살걸음	95	up	36	3.4487499999999995	6.04647	1.7532352296474856	20.852763412499996	-115.66848573893948	2.8608741988378306	59.53289006031679	2.7249211104068682	175.20137579925625	-58.219219984016746	0.27043085698381386	CCW	4.988696060500281	-87.36593756937148	4.2490885476067355	1.5022017856603405	0.6909811410517136	3.271654991557666	0.42109238176634967	0.2857142857142857	0.7428571428571429	True	4	2	1.9310108333333333	-1.1557085	-0.8900930333333333	-0.2786508833333333	-0.913593	0.07042416666666666
살살걸음	96	up	44	4.58555	6.91319	1.5076032315627128	31.7007784045	-120.28628974424113	3.283910392371418	44.77426511028473	3.704236613460458	165.06055485452586	-13.112911342038052	0.9995072846688013	CCW	14.787546052114843	-79.41189284555647	2.9002414260466503	1.8476133460510087	0.5846115311713922	3.1833869001319632	0.6180616225280509	0.32558139534883723	0.5581395348837209	True	4	4	1.3703366571428572	-0.6752817333333334	-0.8039588	0.47195842857142856	-1.0733147466666668	0.551076656
살살걸음	97	ground	36	3.95252	5.64456	1.42809144509627	22.3102362912	-161.4908110238139	3.4028289700043697	33.69256028656089	2.1534264011677786	-164.8166286896252	175.4449319826675	1.4396500854295844	CCW	5.605946217277028	-65.44105238422217	1.9421562309973903	2.1165929591529875	0.14550523916323332	3.2368252201496617	0.3799488365389002	0.2571428571428571	0.4	True	6	4	1.4797155833333333	-0.9219871666666667	-0.5725918508333333	-0.11920750833333334	-0.9033775166666667	0.735488675
살살걸음	98	ground	26	3.67485	5.93393	1.6147407372777824	21.806302660500002	-100.99581480044675	3.0901822902652523	70.83224793778078	3.3923790234390085	171.82806273822752	18.045872318646495	0.5515556829332828	CCW	10.052417200375315	-72.47738425304789	5.575645580422451	1.6704878797960823	0.459590876574053	2.2965833745488595	0.28006527903299533	0.2	0.68	True	2	2	2.33415125	-1.6127288888888889	-0.4733798444444445	-1.10460922625	-0.7434727777777778	0.54053876
살살걸음	99	ground	32	4.72492	8.43934	1.7861339447469726	39.8752063528	-124.43101097118583	3.1297359807058807	82.12396870329019	2.556283746348202	-153.44502032552398	-178.01222874892966	1.4201615780780015	CCW	4.073599686388777	-67.38537934101176	4.090718458700153	2.0340680476622124	0.2629592418856822	3.4259140608762007	0.3771121311288529	0.2903225806451613	0.41935483870967744	True	7	4	1.9945372	-0.9830847272727273	-1.0894845454545454	0.05140499999999999	-0.6278264309090908	0.3549078181818182
살살걸음	100	ground	26	4.62537	7.91891	1.7120597916032534	36.6278887467	-80.27438981187241	4.352656117411069	86.23309924015683	3.571948882619683	166.50748905202926	-36.80922939912025	1.2114910791532887	CCW	12.113020539624095	-67.32091298973619	8.565450332168243	2.233349959387554	0.49820556967371604	2.2863949477638377	0.3247098117236565	0.2	0.52	True	3	2	2.96826875	-1.6959281555555554	-0.2611691111111111	-1.37770675	-0.47362748888888895	0.6688133999999999
살살걸음	101	ground	31	5.19576	6.05966	1.166270189314697	31.4845390416	-166.93606962767092	2.2132174791032737	31.52013385041218	1.9263352335014927	-161.5437965219169	135.39329349522296	0.7217128111167211	CCW	3.461382566490509	-50.285901685051016	6.2285294094151	2.4403515418493926	0.44335116124745916	3.3535940419382633	0.37754671930004097	0.26666666666666666	0.4	True	6	4	1.4195976	-0.70042521	-1.1698031818181818	-0.8363382570000001	-0.4230173	0.7542634545454546
살살걸음	102	ground	27	3.9219299999999997	6.69351	1.7066877782860257	26.2514776743	-93.9217050494548	2.9308016438391045	64.76858176328264	2.8739308578177383	158.69028681273744	-17.55758585414732	1.0747049457041689	CCW	9.760553413200912	-69.08742256050427	6.300974773170341	1.5571081086925957	0.6821178967924003	2.636599560159226	0.4160966192108641	0.2692307692307692	0.7692307692307693	True	5	2	2.3281666666666663	-0.8740928888888889	-1.0145217888888889	-0.8643651111111111	-0.6603597777777778	0.9444492222222222
살살걸음	103	ground	32	5.5054300000000005	4.6403099999999995	0.8428605938422863	25.5469018833	-136.30970761330582	3.3982502017164653	27.130726722962457	1.859602256549459	163.44043433626828	-118.14912453133553	1.7004836035338418	CCW	6.413675180525452	-45.968514955638405	1.6373740395702638	1.06600285642151	0.6984859465253238	3.622764960544708	0.16276610893482651	0.1935483870967742	0.7741935483870968	True	4	4	1.525557	-0.4093616363636363	-1.1435226363636364	-0.15028080000000005	-1.3169276818181819	-0.3863582363636363
살살걸음	104	ground	28	2.7929190000000004	6.5299	2.338019827163616	18.2374817781	-127.69757114409461	2.4278917171537944	86.68063079817324	1.8740440843534074	-145.62179805773215	-177.91215779975127	1.3770441551105035	CCW	3.8235000136401203	-88.10628388046739	6.139754910304498	1.6178789209588913	0.4092171138957754	2.8494007585559165	0.3048468249113355	0.25925925925925924	0.7037037037037037	True	5	2	2.351125555555556	-0.8969101111111111	-0.9720103	-0.2771650111111111	-0.8445158222222222	-0.49971887
살살걸음	105	ground	29	2.6879	5.11868	1.9043416786694662	13.758499972000001	-117.86378661052724	3.579264626923525	61.313222040874535	4.176279202556266	179.17700865140176	56.3945036087659	0.5995919042231975	CCW	1.8607039764451616	73.02058733540103	7.196970015093459	0.9170762088740554	0.8855655502796311	4.187886099786562	0.08396031267760369	0.10714285714285714	0.4642857142857143	True	2	6	0.9462120999999999	-0.17517640000000007	-0.67939986	-0.5024634444444445	-1.2868636	-0.47038900000000006
살살걸음	106	ground	29	5.49629	9.48359	1.7254529870648285	52.124560881099995	-101.16402424786787	6.025317561356317	77.15757538043782	4.914188213880395	178.3215996283057	-93.79695563694098	1.1225039092235891	CW	-16.683977278968158	61.639548069297085	6.318334014431472	1.5809122671884128	0.48206291313363275	2.9335505661565247	0.3453096881343175	0.32142857142857145	0.5	True	4	4	1.5664805555555557	-0.9939084100000001	-0.06264066999999998	0.4410299025555555	1.20268549	0.89838942
살살걸음	107	ground	34	3.8331500000000003	5.90578	1.5407119466911776	22.637740607	-59.28420358738615	2.8153747497391888	129.78116615238955	2.4006922030612943	-170.9346302602243	-99.67022591846808	0.583787803677235	CW	-3.1915855839813787	80.62991510949948	1.942919120481823	1.8462481052478361	0.291100296101626	3.6171128572502416	0.4134448302790749	0.36363636363636365	0.45454545454545453	True	6	6	1.2591163636363636	-0.7105881818181818	-0.79891575	-0.29384322727272727	1.1466789372727273	-0.06581891666666667
살살걸음	108	ground	26	4.1752650000000004	6.11576	1.4647597214871966	25.534918676400004	-78.39523443723252	2.0317122010671196	106.3261723624257	1.8255121539613588	-175.2785932003418	-113.67290467499281	0.26017178637361893	CW	-10.397305605165846	61.49331257658534	5.354808568093778	2.715469300207141	0.5121136525260965	2.412688160969752	0.42945625552807065	0.24	0.68	True	2	2	2.402225125	-1.0176016666666667	-0.8234531111111111	1.1878543875	0.8551175	-0.4347162111111111
살살걸음	109	ground	32	3.99787	5.11203	1.2786884012539956	20.437231376099998	-7.107186886494304	2.8276857321521094	163.54604244621703	2.6287198342016156	170.65322933271133	54.179436508466495	0.4867868755040136	CW	-10.088015112058482	69.09762473015707	1.949212838413898	2.213229371649834	0.5199973096289082	3.845035742316622	0.5081008245162859	0.2903225806451613	0.6774193548387096	True	2	4	1.5231422000000001	-0.7774149	-0.8154082090909092	0.005420658999999987	1.5126190636363637	-0.4404179363636364
살살걸음	110	ground	26	3.98242	6.72738	1.6892693383195974	26.791252659599998	-86.35588824487931	3.346456231584241	106.24224734001193	2.217454696909276	-167.40186441510878	-108.60273791477589	1.2774834649241493	CW	-9.230152659274024	71.36666449034387	13.210196999213903	2.5786485698255452	0.3969508026557529	2.3363382655124805	0.30641877881722157	0.2	0.64	True	3	2	3.0642175	-1.4961581111111113	-0.7865886444444444	1.3342845	0.4446665888888888	-0.4464145222222223
살살걸음	111	ground	32	3.6985	6.7617899999999995	1.8282519935573198	25.008480315	-3.1353364623172597	2.3397302767717676	166.5945302281968	1.97282816983639	169.72986669051406	38.296997064898235	0.5315332498270358	CW	-11.111698059447889	68.07654042421761	4.001656346156902	2.6222505145444743	0.4190612284759505	3.234737915230064	0.5895069179343854	0.25806451612903225	0.7096774193548387	True	6	2	1.70049557	-1.0074133636363636	-1.0019543272727274	0.6831381000000001	1.0151982727272726	-0.5223531272727272
살살걸음	112	ground	31	3.539509	8.21901	2.322076309928277	29.091259866090002	-67.26103508901343	2.379980988026585	134.16950765496762	2.4100327746785934	-158.56945725601895	-148.44470549515984	0.8910894840121277	CW	-10.026939192580159	75.28247507845511	7.1509519291475225	1.7353080626399926	0.4682920807486332	2.536215853281521	0.47531530196126753	0.23333333333333334	0.6666666666666666	True	4	2	2.4727598	-0.9480571300000001	-1.0376205818181818	0.9840690999999999	1.0697147	-0.1763504909090909
살살걸음	113	ground	38	2.888089	3.5137	1.2166176315146044	10.1478783193	-47.99712823934266	1.5999662788712143	98.27155491330625	1.4565398976921298	146.26868315264892	16.338697699751588	0.8973396020604462	CW	-2.7244953628668953	61.3917649853791	2.9532058323293824	1.815369828245196	0.7475560694009183	4.627817210173008	0.08086776331559425	0.05405405405405406	0.8108108108108109	True	6	6	0.68736475	-0.6104687692307692	-0.8250382192307693	0.9933951666666667	0.8354065076923077	0.13933797692307692
살살걸음	114	ground	36	3.1861699999999997	5.63384	1.7682170123476724	17.950371992799997	-150.41470967007828	2.2002107059156857	23.401120360221892	1.1576776196873635	173.81583003030016	-143.63664533996644	1.0566550940780062	CCW	2.0418663877450647	79.150336561279	5.105349777960789	1.9775149787935926	1.2345659874554187	3.54269773668005	0.8103931990875057	0.3142857142857143	0.6857142857142857	True	9	4	1.1357265	0.24498941666666665	-1.1279856333333333	0.29010169166666666	-0.43713301666666665	-0.0730087375
살살걸음	115	down	39	4.21028	5.6754999999999995	1.3480101082711813	23.89544414	72.84808551534275	0.48048290100976543	44.225315510763345	0.23650796544057454	-28.6227700045794	63.497957239564236	0.69735292423002	CW	-0.48431686034398647	65.07379716180363	5.690707097734055	1.2384134679547385	0.8755339388241676	3.9449173882928985	0.927560247436547	0.4473684210526316	0.7631578947368421	True	9	4	0.45464908461538467	0.8326014307692309	-1.3136801615384615	0.6566517538461538	-0.0746484	-0.5814662384615384
살살걸음	116	down	37	3.43361	5.90331	1.719272135822277	20.2696642491	-123.94832729149634	3.136985730148609	50.17236325320354	2.6689981640625478	174.12069054469987	-94.38743314349604	0.5541609380056033	CCW	3.2807956952037527	74.67990941441145	6.125175338555468	1.4034601178042074	0.893825769160035	3.634709563233977	0.08834763268667518	0.05555555555555555	0.6111111111111112	True	8	4	1.49678485	-0.761662425	-1.2441653076923076	0.6135332333333333	-0.6226937416666667	-0.025287369230769234
살살걸음	117	down	33	3.39841	7.79036	2.2923543650435483	26.4748373276	-101.29927211886914	5.674518350771145	92.5736178409226	4.0206153875646065	-166.12711004020827	-129.85778231847678	2.0165375234765652	CCW	1.238157478815131	84.55524589848098	15.994710129524167	2.763225120999901	0.6738207347073369	2.6377199604941475	0.11093113478201444	0.0625	0.59375	True	5	2	3.3491436363636367	-1.9623375454545453	-1.0771707272727273	0.5498520909090909	0.09084434545454545	-0.22893128181818181
살살걸음	118	down	34	2.96382	7.08228	2.389578313666289	20.990603109600002	-86.86141841386669	2.0952968854355696	68.5965594093272	2.4794983205295784	155.4579778231939	11.979927696464241	1.0422702521654352	CCW	0.734277977356917	81.11992389650975	10.506465016735625	1.7224050738467256	0.9619424937464799	3.2703181903945944	0.18819406642125028	0.09090909090909091	0.6666666666666666	True	9	2	2.303795	-0.6089035454545454	-1.4087649166666667	0.41819050909090905	-0.3690438227272727	0.2639388166666667
살살걸음	119	down	30	2.97337	8.44207	2.839226196928325	25.1013976759	-107.3374474107634	4.374426663675595	94.63738355805883	2.298165414018103	-158.02516903117777	-128.31245928630386	2.402419211354463	CW	-1.6884113846739959	85.5979673938571	11.693124001034152	2.19089474773359	0.986857407712766	2.830470263150561	0.6366617315632582	0.27586206896551724	0.6206896551724138	True	5	2	2.818238	-1.0562498	-1.3903436	0.50148558	0.16840839999999999	0.2957079
살살걸음	120	down	37	3.47192	5.1411	1.4807656854187983	17.849487911999997	-107.04549482862674	1.4714242825725015	73.67148084281763	1.8362982252480125	-179.28302432855563	76.55938688404942	0.36545326672640377	CW	-0.4080722893402134	68.0275736237995	7.536043294509918	1.6812130188797578	0.8332333065568156	3.7107057397349483	0.27585292245990156	0.16666666666666666	0.7777777777777778	True	8	2	1.4033139166666666	-0.180850225	-1.0477583846153846	0.3357998916666667	-0.2771739166666667	-0.051165130769230766
살살걸음	121	down	33	3.1298	5.94571	1.899709245990252	18.608883158	-103.88778240450745	3.285811887874289	68.40476847152125	1.2656883074457943	172.2925508760287	-99.11150050871522	2.0386374434795904	CW	-6.096970012453972	69.33155843200146	12.772933078789697	2.099870596676686	0.6182856397543444	3.646628421463957	0.09802485971500115	0.0625	0.65625	True	8	6	1.8542218	-0.7386878181818183	-1.0729234436363637	0.6216831818181818	0.16941306363636363	-0.22376709090909094
살살걸음	122	down	34	3.39683	5.78669	1.7035559619693785	19.6564021927	-156.15160829742055	1.3155736382293466	-1.8999761699233564	0.1630836585467716	154.2516321274972	-152.68252432491616	1.1708278878661031	CCW	4.505785814123925	64.33170682303324	9.761064772755526	2.168032659397701	0.751182821659112	2.9499763690585357	0.2260384315707503	0.09090909090909091	0.7575757575757576	True	5	4	1.1949014363636363	0.10092872727272728	-1.0812469833333334	0.426097	-0.25344384545454546	-0.18217407500000002
살살걸음	123	down	34	3.6114110000000004	4.85075	1.3431730696552748	17.51805190825	-69.57301800943986	1.5100471883278646	125.78075961373197	1.3676018997792778	-164.64622237682818	-131.73139436711762	0.4095160453767349	CW	-3.4038638021283645	70.37755690806655	4.678510508114527	2.401237732575583	0.6683599037560238	3.660682985220217	0.11781044421218415	0.06060606060606061	0.6666666666666666	True	8	4	1.5858460909090908	-0.5911475454545454	-0.8839696416666666	0.41686218181818185	0.27633441818181814	-0.330810875
살살걸음	124	down	31	4.54617	6.2588799999999996	1.3767369013088517	28.4539324896	-98.04258361463407	4.429476745658702	104.0896424315064	2.381773172131975	-157.8677739538595	-120.02243703575006	2.397458056747605	CW	-5.505174158421193	55.264512804156986	9.051233274310182	1.2746116479421712	0.3846795958421501	2.657740610081918	0.1143768419408001	0.03333333333333333	0.7333333333333333	True	3	2	2.0326198399999997	-0.9183600999999999	-0.9215948181818181	1.39695073	-0.39094279	-0.30684384545454546
살살걸음	125	down	35	3.53575	2.75737	0.7798543446850443	9.7493709775	-16.057068039716874	1.2293802065772816	-98.41677411943219	0.9679472538547749	-82.35970607971532	-51.294787840743325	1.6627447708572112	CW	-1.7805100930800544	2.008575700179719	1.9181545609919062	1.3051751348601341	1.368944419825598	4.198263989839465	1.0	0.0	0.8529411764705882	True	7	9	0.8612335636363636	0.7771587166666666	-0.16083641666666668	-0.2910563818181818	1.130866	0.7394831666666667
살살걸음	126	ground	38	3.059599	3.5266800000000003	1.1526608548529855	10.79022660132	-92.20108796020199	0.6805047850700905	99.14023011522454	1.5788220727583586	-168.65868192457347	107.49158779421339	0.9213757081686547	CW	-6.253825284281911	80.0800011070878	2.1126361643544374	1.9600403924008505	0.2595001811573037	3.7918894161053065	0.3399647876055772	0.24324324324324326	0.3783783783783784	True	7	6	0.9917282166666667	-0.5517669615384615	-0.6124954615384616	0.25800284999999995	0.48638915384615383	-0.2563508692307692
살살걸음	127	ground	32	1.977145	5.69029	2.8780337289991205	11.25052842205	-105.7780268912351	2.872540599169314	32.92893493374319	2.186960091498928	138.7069618249783	-56.20387437662116	1.8958365000297364	CW	-0.6345066988417793	76.89329472036943	4.756841025415162	3.1124335804039727	0.42510122540671236	3.3383128728897513	0.47504991189638607	0.1935483870967742	0.6129032258064516	True	3	6	1.0645054999999999	-0.7945114090909091	-0.5407174545454546	0.752051	-0.3230081818181818	0.5605234545454546
살살걸음	128	ground	33	2.9931229999999998	6.12669	2.0469222273702345	18.33793675287	-110.37756996310853	2.231388943995645	107.33757306316899	2.174832233254786	-142.28485697372247	-179.36779852948652	1.4251697556831606	CCW	4.55022677781337	-74.35630807442416	10.98047289691358	2.824271611912131	0.157709255273873	2.54200497227751	0.39866429181886165	0.1875	0.28125	True	5	2	1.4621380909090909	-0.9520209090909091	-0.38139968181818185	-0.42389445454545455	-0.04888886363636364	0.02375927272727273
살살걸음	129	ground	39	2.701962	4.80635	1.7788370074120816	12.9865750587	-76.09949623559397	2.433338863138055	49.09846820753237	1.8640129156829894	125.19796444312635	-27.836965959492716	2.041276775285753	CCW	2.380887775038856	-60.97479392689753	3.5441926854857213	2.1793392658203934	0.2535628806663146	4.4713404639073095	0.3196159533025888	0.15789473684210525	0.23684210526315788	True	7	6	0.4149600769230769	-0.5324971769230769	-0.6248469615384615	-1.0167233307692307	-1.192535923076923	-0.04997446153846155
살살걸음	130	ground	44	3.9006100000000004	3.09647	0.7938425013539311	12.078121846700002	-175.92857832112674	1.1941606785087602	112.9020692029768	1.493465810715105	-71.16935247589646	143.93082462835048	2.1926576775791426	CCW	3.714730622921107	-42.16661317349109	9.193128145452391	1.2404544464118656	0.871882401837179	4.967658726591722	0.34895976799910683	0.16279069767441862	0.6744186046511628	True	7	8	0.4833009857142857	0.19795300533333332	-0.41384704666666666	-0.7351842642857144	-0.07790999600000001	0.41469120666666665
살살걸음	131	down	30	3.471599	4.400180000000001	1.2674793369661996	15.275660487820002	-46.964493213483024	3.8141511387057014	49.00183923071368	0.5758429260906919	95.9663324441967	-38.29080468503598	3.797729391383237	CCW	4.780558308861713	-52.58929048973095	10.42298853084653	1.9851335751021655	0.5673253098612067	3.7211038242392696	1.0	0.0	0.6551724137931034	True	5	4	0.968319739	-0.7435004700000001	-0.6255932900000001	-1.0407585	0.11933168599999999	0.34327166
살살걸음	132	down	36	3.58407	4.91027	1.3700262546853084	17.5987513989	-58.05805464822338	1.1226105228813776	136.9298622519793	2.969942042164796	-165.0120830997973	145.68326575498855	1.9077427816899215	CCW	1.7129086384513876	-61.52110835358349	6.8867754414822935	1.9826209543986786	0.8399301664557635	3.4632321530453583	0.21158625439204098	0.08571428571428572	0.8285714285714286	True	3	4	0.66728975	0.13094424999999998	-1.0034605833333334	-0.7401389166666666	0.30770633333333336	0.22517506666666665
살살걸음	133	down	31	3.78907	5.5668299999999995	1.4691810915424677	21.0931085481	-63.276618078692	4.713935064650446	111.10986318243987	2.264998542944344	174.38648126113188	-58.129807561265295	2.469756461506478	CCW	4.421504985349647	-73.1252422338	5.387922373428852	1.8055813585942415	0.44432347326636545	3.213176873059623	0.5772221191839438	0.26666666666666666	0.6333333333333333	True	6	2	2.1234595	-1.20736767	-0.637706909090909	-0.6264548999999999	-0.25529232	0.29821737090909095
살살걸음	134	down	33	4.024290000000001	5.18824	1.2892311435584336	20.878982349600005	-38.12666215384726	3.6128340868112114	127.967041075337	4.483153105436395	166.09370322918426	86.31559080676207	1.3064893288722261	CW	-1.8287077539678371	-57.17496222229156	7.166144220213523	1.4069078590407293	0.49126749345662896	4.108315417893153	0.12696770429885734	0.09375	0.75	True	6	4	1.418825	-0.7434279999999999	-0.8359177272727273	-1.0690597272727274	0.9791584363636364	0.07284526363636364
살살걸음	135	down	33	3.2863059999999997	5.96644	1.8155460867565147	19.60754757064	-71.90568274605354	3.961100102889221	28.749352200073396	1.1610489579001395	100.65503494612693	-54.966786235836935	3.91633363745685	CCW	5.084944590639702	-69.50796391861603	13.696662865955696	2.139828614360573	0.6590228025134084	3.4304616170253603	0.7541002909156487	0.21875	0.59375	True	7	5	2.0425872454545453	-1.0553071818181818	-0.8091807454545455	-0.961882609090909	-0.02751938181818182	0.23447160545454546
살살걸음	136	down	33	2.4922500000000003	5.11059	2.050592836974383	12.736867927500002	-78.62719134613464	1.4532732111065698	105.88415734984304	1.8268661873060108	-175.4886513040223	122.705776848969	0.39499733601380144	CCW	3.6139941498909565	-75.37861454381961	12.093470440334581	1.2955947286044096	0.9963899843593671	3.696507672759904	0.6465447451715995	0.34375	0.75	True	8	4	1.2292698181818182	-0.4272043636363636	-1.1844264545454546	-0.5140561909090909	0.25948676363636364	0.2860226727272727
살살걸음	137	down	31	2.459998	7.068989999999999	2.8735755058038355	17.38970126202	-85.84896359155756	4.455578315722999	77.60272559860233	2.545311316130308	163.4516891901599	-66.06732229769744	2.142100970515162	CCW	6.846135780919408	-81.33771695851307	19.9675300080792	2.129459911992597	0.6681072369636744	2.9394245416981963	0.06666140917137173	0.03333333333333333	0.6666666666666666	True	5	2	2.6581818999999998	-1.3215567	-1.5433856363636365	-0.4826302	-0.3660053	0.33027405454545455
살살걸음	138	down	30	3.8083099999999996	7.6863399999999995	2.018307332644058	29.271965485399996	-68.64985979190986	4.302368720740239	122.12474879245151	2.3323992747919466	-169.22539141563863	-80.88305565594096	2.0578154009730807	CW	-0.8690848902660515	-76.42386095426343	10.865529610358124	2.150248141451954	0.8088861706529566	2.5511669768151246	0.1262058611198502	0.034482758620689655	0.6206896551724138	True	4	2	2.4067218	-0.7505874	-1.1921487	-0.7983188	0.6953265	-0.15458270000000002
살살걸음	139	down	27	2.256782	6.47072	2.867233076625375	14.60300442304	-68.00020013091888	3.0249729091886097	94.32099629800992	1.4139851250689484	162.3211964289288	-53.644322741509605	1.7318426475307305	CW	-0.9148817338698283	-77.29843502964484	18.653241193068204	1.3622950609718407	0.8054434057790548	2.7608257695706127	0.14867636182626723	0.15384615384615385	0.6923076923076923	True	7	2	2.64104	-0.7345844444444444	-1.2659722111111111	-0.7445453333333334	-0.1499122222222222	0.08964826666666667
