dataset	step	gt	zFrac	aspect	rangeY	rangeZ	rmsZ	zPeakRatio	meanZ_offset	maxZ_offset	compactness	z_dominance	start_pY	start_pZ	n_samples
일반보행	135	ground	0.7964075457723827	1.2477291480477226	4.381616	5.46707	1.8805193106586786	0.49657559480661534	-1.1499392692307693	2.20366	2.7969282346736013	0.43787432544409005	-0.287143	1.2998	26
일반보행	136	ground	0.7805376310270062	1.60154576292569	2.275639	3.64454	1.090442670542381	0.49577956765110937	-0.6958592666666666	1.0382380000000002	4.730356835958642	0.6958168270359338	0.396681	0.653342	30
일반보행	137	ground	0.9029283180051014	3.177220253565569	1.79923	5.71655	1.449596238686627	0.7427560808261827	-1.4210342694444444	1.961672	4.110920228743753	1.8361853504736803	0.79052	0.950838	36
일반보행	138	down	0.9362695789041781	3.458997687215071	1.993034	6.8939	2.0437666376103873	0.6939588930174105	-1.6092315384615383	1.64786	2.368581017748453	1.1861290567643477	-0.176458	1.45742	26
일반보행	139	down	0.9556313085698851	4.41142859374526	1.8507609999999999	8.1645	2.3589338876459918	0.7714773076645363	-1.5909888333333333	2.05226	3.016892697432007	1.139453975579008	0.503021	1.56236	30
일반보행	140	down	0.9745659799928076	4.150414918503177	1.993273	8.27291	2.991053357106632	0.7383594147978892	-3.345323962962963	1.0111299999999996	2.9168162343702946	0.9043493071011168	-0.133896	3.36695	27
일반보행	141	down	0.9102066652013302	2.830247365450889	4.16023	11.77448	3.3982745564948593	0.71480943632288	-4.952007518518519	1.8724800000000004	2.4018706708372553	0.8319629545025089	1.41079	4.94989	27
일반보행	142	down	0.9803390716761091	5.2795278714740315	1.8481519999999998	9.757370000000002	2.9245511295619306	0.8029487606818894	-2.294453125925926	2.7007700000000003	2.2012426855114673	0.8612191997677952	-0.293023	2.41521	27
일반보행	143	down	0.9017804814848828	3.212391655262883	3.0914349999999997	9.930900000000001	2.673732080434962	0.7085581377447444	-5.425472785714286	0.24754000000000076	2.555794078347489	0.9256565114205116	-0.334951	5.55587	28
일반보행	144	down	0.9724102511829602	3.5922419874296367	2.61665	9.399640000000002	3.061371698167409	0.7753262439171159	-0.5679409259259258	4.1384680000000005	2.9463870033038866	1.238047058323723	-1.25326	0.566452	27
일반보행	145	down	0.9394085133644864	3.1513316559640963	2.54157	8.00933	2.4651387985304773	0.7566809863553412	-4.774520321428572	0.0	1.867323290787622	0.8671288214039015	1.01231	4.75574	28
일반보행	146	down	0.9757306284048619	3.714893795456739	2.483215	9.22488	2.920315679149918	0.7425319855522942	-2.3391772692307695	2.6268800000000003	2.3845289952106197	1.0640805040193024	0.439021	2.12107	26
일반보행	147	down	0.9402874016566861	3.367507291996624	3.24282	10.92022	3.4766508094559487	0.7698524866488461	-4.978341481481482	1.2483999999999993	2.203658125434134	0.7529335876485862	-0.159772	5.17916	27
일반보행	148	down	0.9555430199354049	3.258768656963367	2.669137	8.6981	2.9393141109295917	0.7071848344026871	-4.476610107407407	0.44831999999999983	2.4586192377271385	0.6138146375356313	0.584304	4.47817	27
일반보행	149	down	0.8996494869484686	2.7338823592723975	3.2846	8.97971	2.726998396578793	0.7519352520829189	-3.083395115384615	2.83229	2.8444961819794092	0.3903115472042023	-2.07639	3.93036	26
일반보행	150	ground	0.901401405971808	2.9293627007737673	2.47702	7.25609	1.7863621725972032	0.7521271112094304	-2.88790492	1.4960300000000002	2.649801516212507	1.1756801534791674	-1.37564	2.67811	25
일반보행	151	ground	0.903805344693663	3.209538624527425	2.0569	6.6017	1.9395286141249433	0.716846727222019	-2.6531095576923076	1.4090100000000003	2.4683973154018117	0.5831915498917734	0.0268256	2.73602	26
일반보행	152	ground	0.9086582409055097	3.8016149706961015	1.852539	7.0426400000000005	1.7805985388017203	0.711653714490103	-0.8424364999999999	2.683174	3.33030109835739	0.847269437718346	0.3618	0.709266	28
일반보행	153	ground	0.8605199915342624	2.8313285032900484	2.783446	7.880850000000001	1.888864710754991	0.668668303569883	-0.4270685357142857	4.894952	2.6509691951273973	1.015761556139167	-0.34554	0.477858	28
일반보행	154	ground	0.908900602292802	3.512615172548253	2.332231	8.19223	2.2027164307188976	0.7422229023228383	-1.0740569321428572	3.717982	2.8189808180511204	0.4597434386977168	-0.270198	0.986108	28
일반보행	155	ground	0.7959458065950062	1.749164530645034	3.95287	6.91422	1.9149051516467215	0.621240556499778	-0.4764793961538461	3.106613	3.1085073940593486	1.4526896118335377	-0.658044	0.534627	26
일반보행	156	ground	0.716587663243873	1.5641964009885134	4.42665	6.92415	1.7541001286603506	0.5136133744884412	-2.13790674516129	1.3497400000000002	3.286615714680745	0.3619906482884019	-0.136872	2.0881	31
일반보행	157	ground	0.561739105102495	1.0842675900537133	4.9602699999999995	5.37826	1.5082806283620789	0.5348368654771177	-0.4894621038461538	3.0479719999999997	3.409152164435715	0.94687605904809	-0.447262	0.527728	26
일반보행	158	ground	0.5489734667953158	1.1827778139179914	6.57733	7.77952	1.7891946228901252	0.4871613007448191	-0.59961874375	4.205994	3.9112115009248507	0.6846422712530147	-1.42759	0.505796	32
일반보행	159	ground	0.8056465519084518	1.7626754872113681	3.081696	5.43203	1.5252626479076208	0.5845461172744423	-1.2413108125	2.2432600000000003	2.5617287451056274	0.5521980846838693	1.45774	1.64517	24
살살걸음	1	ground	0.5722136190173338	0.9329933560784398	5.00622	4.67077	1.2820503672934602	0.4735813963218404	-2.552193677777778	0.07286000000000015	3.2585711714597183	1.7600605404672587	-2.35456	1.2063	27
살살걸음	2	ground	0.6414551036952385	1.0921275907281367	3.7244	4.06752	0.8475324620538617	0.6028704356326858	-0.27568261034482744	2.034311	8.087095588449731	0.8080516418266721	1.02192	-0.869371	87
살살걸음	3	ground	0.6001865872292141	1.507980196738267	4.42157	6.6676400000000005	1.5644652057765258	0.5110213270987654	-0.800515164516129	3.705666	3.2043145538804576	1.4252153084170551	0.563412	-0.205916	31
살살걸음	4	ground	0.9781284002772985	5.593600202853462	1.0293459999999999	5.75775	1.7417074796575227	0.838830358634813	-2.027362	1.74998	2.25063780133586	0.9250562662720502	0.421652	1.41285	25
살살걸음	5	ground	0.9269148033835917	3.674145995445312	1.978653	7.2698599999999995	1.6445129012169126	0.7379517443951507	-0.27707666666666675	4.391535	3.1922007767665805	0.9535503259712161	-0.414355	-0.491615	30
살살걸음	6	ground	0.9440062476879761	4.197155639334914	1.4671150000000002	6.15771	1.7534351084260291	0.8055484356037869	-2.482983164	1.61733	3.150924718567299	0.9262608871971575	-0.473607	2.08494	25
살살걸음	7	ground	0.9289297887278594	3.230268059056257	1.105416	3.5707899999999997	1.0206445405266678	0.7809555906133461	-1.3794132499999998	0.6414630000000001	3.894690072299373	1.327265580776703	0.198715	0.751277	28
살살걸음	8	ground	0.7446077985602716	1.8033382789886088	2.206286	3.97868	1.1206364398353101	0.5602912236643388	-0.18739832068965517	2.200761	3.207747646475495	1.5949687047653627	-0.199838	-0.170641	29
살살걸음	9	ground	0.8137786186315225	1.7232236712421125	1.751183	3.01768	0.9297383089919442	0.6410373049921366	-1.3867707333333334	0.3516999999999999	3.6476047603064927	0.9092540372970511	0.223946	1.00316	30
살살걸음	10	ground	0.8728597759982522	2.7099413777675863	1.5598640000000001	4.22714	1.2350773786251676	0.6958205939740305	-1.0960846923076923	1.510517	2.9443487113880242	1.2179293756024896	-0.041523	0.693883	26
살살걸음	11	ground	0.8878727397982327	2.759879440081519	1.825837	5.03909	1.4022300730987927	0.7170168756727423	-0.7550414548387097	1.9384	2.874305135798907	0.8015236134121045	0.175392	0.42099	31
살살걸음	12	ground	0.9174465359403031	3.0239215264896098	1.5328869999999999	4.63533	1.2343388549119783	0.6885191602943254	-0.5727823465517241	2.311572	3.4374015179174613	0.6050072343028381	-0.206608	0.453218	29
살살걸음	13	ground	0.9153118356837208	3.1804937120105996	1.1126260000000001	3.5387	1.0416745034060464	0.7622322551624585	-0.5661648973333333	1.3168609999999998	2.776122890151458	1.3370524140636948	0.144627	0.242379	30
살살걸음	14	ground	0.867847239931088	3.1580679487185193	1.589152	5.01865	1.4566961035344184	0.7109571297958465	-0.5535644285714286	2.486652	2.8059453280968696	0.5640299711234011	-0.397382	0.444738	28
살살걸음	15	ground	0.9159259823655655	3.019750586169726	1.676102	5.06141	1.395307095511605	0.6749240291153512	-0.5144114531249999	2.177193	3.3771203375551178	0.6162131051053169	-0.308778	0.310077	32
살살걸음	16	ground	0.807514059356098	2.10150620244466	2.155021	4.52879	1.3115126522035832	0.6228241472288182	-1.0717805038461539	1.7298669999999998	2.4059513411479143	0.7452529303076098	-0.39855	0.933273	26
살살걸음	17	ground	0.9436579290246263	3.778151763941766	1.307822	4.94115	1.4819592619717656	0.8230902852805378	-0.6920249733333333	2.511215	2.555039959118618	0.6347886081062069	-0.076401	0.560125	30
살살걸음	18	ground	0.8157758390892794	3.0470968032794263	2.157726	6.5748	1.718444725872116	0.7382367214356478	-0.24220984615384616	3.9235670000000002	2.581131750325811	0.663271533008114	-0.400628	0.381143	26
살살걸음	19	ground	0.8709959585371059	2.5276210892964177	1.793738	4.5338899999999995	1.0798766874682382	0.7253557208232992	-0.47432624999999995	2.187843	3.4345580345003413	1.228205176336484	-0.444312	0.239977	32
살살걸음	20	ground	0.8835023100074877	2.5917824530963305	2.504373	6.49079	1.9951184663101786	0.7264589272136623	-2.01951536	2.2987599999999997	2.06020424961537	0.5542179765354752	0.486679	2.00718	25
살살걸음	21	ground	0.9446775384123792	4.112080266293065	1.4734440000000002	6.05892	1.647765229052094	0.7445202472083542	-0.16695279000000002	3.7892810999999997	2.9078900038487148	0.6108327243206034	-0.179046	-0.0570011	30
살살걸음	22	ground	0.9555174052628999	4.902017631398087	1.179549	5.782170000000001	1.8838247599434406	0.8085279321786131	-1.315327526923077	2.21043	2.3100308270173064	0.6919291278356373	-0.0408867	1.46605	26
살살걸음	23	ground	0.9297081857870666	3.0072065143693942	1.666131	5.0104	1.3622394090657273	0.6966463772290503	-0.6996475296774194	2.2018359999999997	3.0307694645893144	0.7323812712097494	-0.520841	0.456894	31
살살걸음	24	ground	0.7883859331804882	2.161086100781034	2.4448540000000003	5.28354	1.4907464584797157	0.6645848857832573	-1.1972568888888888	2.04626	2.2981797163909228	0.6536017865602868	-0.0212833	1.30681	27
살살걸음	25	ground	0.9546604938873352	3.7804757932759787	1.07651	4.06972	1.288373174978644	0.7581031173853617	-1.096160803448276	1.171922	3.1704746777640556	0.5819347120988163	-0.315639	0.970018	29
살살걸음	26	ground	0.8646639452530156	2.899828846710371	2.11508	6.13337	1.7764677716769244	0.724760487331238	-1.178894185185185	2.63898	2.4583164209266783	0.7933695172852999	-0.0068714	1.27664	27
살살걸음	27	ground	0.9338691831234045	3.174743693358374	1.4628109999999999	4.64405	1.506659161724815	0.7962753876623186	-0.45775535483870966	2.586256	2.8649076687044395	0.8007453790539747	-0.723375	0.303894	31
살살걸음	28	ground	0.8636830364989593	3.028289258134914	1.9186079999999999	5.8101	1.6743509416909466	0.7332300951851743	-2.078208	1.2426300000000001	2.2809856208368617	0.6931688204876881	-0.00659475	2.26592	25
살살걸음	29	ground	0.8612717555483297	2.3631718375538164	2.265853	5.3546	1.3753168571194179	0.7126207392209616	-0.03221930000000002	3.580118	2.847449419683812	0.6562370468108902	-0.559037	-0.119988	30
살살걸음	30	ground	0.7966066515848947	2.2731102343792413	2.453361	5.57676	1.55398561459919	0.6775044553316886	-1.2435863481481482	2.5233	2.6018585682208766	0.5650655251139479	0.12611	1.33147	27
살살걸음	31	ground	0.9397265628439285	4.255992196829368	1.4522629999999999	6.180820000000001	1.5511282133797428	0.8528398250304211	-0.25887082	4.109354	2.614381939806035	0.6616126195337334	-0.289126	0.206146	30
살살걸음	32	ground	0.8263593960633808	2.910271391214585	1.9937900000000002	5.80247	1.5858139081914246	0.7066055321853321	-1.4629088399999999	2.17753	2.300552764602743	0.843723962976383	-0.16692	1.46871	25
살살걸음	33	ground	0.9354152073074904	3.26516122069715	1.594347	5.2058	1.5769197359198865	0.7444971434004016	-0.5505226161290323	2.776973	2.8685327603167874	0.6573454841084378	-0.520571	0.431497	31
살살걸음	34	ground	0.8062799847883477	2.2711333550620827	2.178168	4.94691	1.5503462571427198	0.6636517691563416	-1.2956350399999998	1.8682800000000002	2.3716584418527784	0.6710500391587388	0.0778783	1.42918	25
살살걸음	35	ground	0.9255551834176381	3.38950173541629	1.235214	4.18676	1.327192177179545	0.7614073706313278	-0.3425486193548387	2.299922	3.0008122750680486	0.6924199546254652	-0.702628	0.204908	31
살살걸음	36	ground	0.9040486141764116	2.809143602124255	2.002799	5.62615	1.6447309573758053	0.7262601763341537	-0.8360559259259259	2.7597690000000004	2.3277956804941558	0.7902200937282494	0.114193	0.899551	27
살살걸음	37	ground	0.9468424739678981	3.9289886492559822	1.357614	5.33405	1.4941308286769157	0.7376934398298364	-0.47199430000000003	2.66976	2.654762257110542	0.6269994996517347	-0.515436	0.41731	30
살살걸음	38	ground	0.9222524692744908	3.224866560413439	1.627165	5.24739	1.6719619518053885	0.7080235867182665	-1.1471241153846152	1.6050800000000003	2.503620257438253	0.7544756747014764	0.394843	1.23219	26
살살걸음	39	ground	0.9231869563502642	2.897073675715729	1.909803	5.53284	1.5646253901724956	0.7495412278013647	-0.48345883333333334	3.133683	2.513201209341145	0.6611023791562975	-0.40953	0.399407	30
살살걸음	40	ground	0.7677750528615372	2.2411583344162125	2.39378	5.36484	1.5151574491556858	0.682085284746759	-1.1134861642857143	2.04839	2.6272022179855026	0.5727709761767946	-0.140486	1.18893	28
살살걸음	41	ground	0.9360734715525155	2.8207426203542525	1.7183169999999999	4.84693	1.5472108788103298	0.7516684365965203	-0.785532	2.2973190000000003	3.3258275954182404	0.6804860406167422	-0.646287	0.745961	30
살살걸음	42	ground	0.8427142062224019	3.124440063599732	1.967863	6.14847	1.579954710164053	0.7856570782504875	-4.140317176923077	0.0	2.2973394138732655	0.6997512998046573	0.947678	4.17891	26
살살걸음	43	ground	0.8906298025048466	2.3623806405351653	2.078196	4.90949	1.441078750144951	0.7337530426316047	-0.38610282	2.670765	2.781068798610055	0.5835715073077282	-0.524867	0.316395	30
살살걸음	44	ground	0.7972337531993695	2.051843701556829	2.4214320000000003	4.9684	1.5231139103693312	0.6755521768918551	-1.397897	1.7420799999999999	2.2751937884836257	0.6199949286913818	0.107952	1.4572	27
살살걸음	45	ground	0.895014638511654	2.682524924952175	1.357568	3.64171	1.109326792562889	0.7321724499855883	-0.5715241	1.393983	2.937500345614258	0.9225631236269867	-0.707542	0.540257	30
살살걸음	46	ground	0.8497824110758686	3.2175244543798147	2.059111	6.62524	1.7072545579102076	0.72108763204023	-0.6431063214285714	3.2567720000000002	2.412192536599959	0.9421451767942371	-0.30923	0.712938	28
살살걸음	47	ground	0.9175872027597084	3.5100041920049354	1.688092	5.92521	1.553177382422669	0.7920948794562225	-0.96362991	2.614075	2.720053862991286	0.8276037403895719	-0.257582	0.798825	30
살살걸음	48	ground	0.9065935480461531	2.913931974701443	1.791641	5.22072	1.688588109166101	0.713595600632984	-1.1295625074074074	2.11712	2.503806525509431	0.4817429702248186	0.60298	1.23608	27
살살걸음	49	ground	0.9352569426671337	2.9637626064978617	1.651195	4.89375	1.4314941411063942	0.757479581927263	-0.72657961	2.367103	3.0209082724766776	0.4984649293928267	-0.294703	0.673517	30
살살걸음	50	ground	0.9020651453228343	3.384718349115848	1.949855	6.59971	1.838017608501606	0.8026497715198914	-1.411265777777778	2.9642	2.3291728499401123	0.723050421010614	-0.139303	1.48256	27
살살걸음	51	ground	0.9151261561958915	2.7711934610881075	2.2931600000000003	6.3547899999999995	1.7576968671496231	0.7637933625053945	-0.4309876	3.745516	2.8622953598255245	0.5964021718092544	-0.642533	0.318934	30
살살걸음	52	ground	0.7306427585200856	1.9899340925031406	2.782263	5.536519999999999	1.4395730619804918	0.6551146698881367	-1.2519397163333332	2.0685700000000002	2.677911198631861	0.7090542676212835	0.671142	1.46409	27
살살걸음	53	ground	0.8908901088295357	3.0265997006246885	1.829231	5.53635	1.39255797284307	0.7775322483218341	-0.335409638	3.0352349999999997	2.7183044364813553	0.9820441377767164	-0.695887	0.248695	30
살살걸음	54	ground	0.8342892657805226	2.59210600658672	2.3504709999999998	6.09267	1.6828464102476737	0.7087875714533882	-1.0192091814814814	2.7109699999999997	2.33445200908124	0.9798854457933547	-0.149533	1.03656	27
살살걸음	55	ground	0.885867076677637	2.5461882324128573	2.116827	5.3898399999999995	1.6250612695639381	0.7088918307313293	-0.6184673965517242	2.450287	3.044541567853902	0.6267877166211305	-0.587166	0.558973	29
살살걸음	56	ground	0.8228583748766186	2.264795247199402	2.48154	5.6201799999999995	1.4606867216956552	0.7154960803115755	-0.6673469074074074	2.9305969999999997	2.3324725091949214	0.7992665367966965	0.194613	0.774163	27
살살걸음	57	ground	0.8400792665495541	1.7897111480286811	2.75055	4.92269	1.4682673795172982	0.6787208996583832	-0.77878059375	2.219748	3.11003327135496	0.6326139876324484	-1.1253	0.686372	32
살살걸음	58	ground	0.7920238513547363	1.8810098812398686	3.47407	6.53476	1.7668709365997959	0.6313200620853282	-1.29067492	2.83847	2.1808567132500953	0.8344887362806662	0.395071	1.38931	25
살살걸음	59	ground	0.7656668343343611	1.9568774992395102	2.73755	5.357049999999999	1.5086396026935294	0.6711659793929421	-0.7649534677419355	2.245745	3.5301216931844643	0.5232276458194862	-1.04697	0.700875	31
살살걸음	60	ground	0.7698814478700325	1.5904142569621895	3.2600499999999997	5.18483	1.5024165468321717	0.6085161498160073	-1.094802785714286	2.2626099999999996	2.1687948304395324	0.5601621810531328	-0.176081	1.19521	28
살살걸음	61	ground	0.7162043972375737	1.6199256274955451	3.16517	5.12734	1.368941784333103	0.6264290018570655	-0.8658700100000001	2.190514	3.661406196052013	0.8127534356310735	-0.615035	0.812856	30
살살걸음	62	ground	0.7483028962768623	1.6240326090039219	3.19416	5.18742	1.3795571291086186	0.6195160179952416	-1.4459934068965516	1.9782300000000002	2.566101916601999	0.6893058459067006	0.626621	1.50783	29
살살걸음	63	ground	0.5751948740719413	1.0249175578132612	5.05507	5.18103	1.2815975017327574	0.4333555307453994	-0.5759224516129033	2.517286	3.6076463887172743	0.7558311919729287	-0.993973	0.521754	31
살살걸음	64	ground	0.9213466162886669	2.645543431644368	2.034032	5.38112	1.460266708087784	0.7012433059753238	-0.21167495666666664	3.2821569999999998	2.601240959960095	0.7962596103185594	-0.770465	0.250833	30
살살걸음	65	ground	0.798535945034814	2.0471142194941123	2.95622	6.0517199999999995	1.680221345733102	0.7107719265243047	-0.5430263125	3.3790739999999997	2.823491509981639	0.8505060462284006	-1.41792	0.401266	32
살살걸음	66	ground	0.8896386695778586	2.616806210657443	2.36841	6.1976700000000005	1.5170714545004245	0.7475310408748717	-2.0073992200000004	1.6210999999999998	3.234993670409633	0.5491291933865967	0.907174	2.16279	30
살살걸음	67	ground	0.5767056030181258	1.1403080181274334	3.722959	4.2453199999999995	1.0586500782897144	0.5149378643939201	-1.1319508757575758	1.7763399999999998	4.250718469769359	0.646270325325602	0.581235	1.21083	33
살살걸음	68	up	0.8650025911891046	2.4825718447015572	2.65117	6.58172	1.6765059254133468	0.7470231050318249	-0.5584061687499999	3.409687	3.1703914976061087	0.5362578477615612	-1.18675	0.914643	32
살살걸음	69	up	0.7030987052947002	1.6327321502017194	2.54942	4.16252	0.952003739859202	0.645309589874397	-0.4272096627906977	2.394306	4.5301587154329725	0.9267742935013354	-0.144641	0.246004	43
살살걸음	70	up	0.7238337207774592	1.3751534187665588	4.03307	5.5460899999999995	1.307086459885406	0.5894730520682429	-0.84836915	3.07693	3.238106223013712	0.6046572041743559	0.20589	0.75178	38
살살걸음	71	up	0.7191748120286121	1.142757994462987	3.7462	4.281000000000001	1.2124348423699929	0.5361425138012689	-0.5537140225	2.223285	3.191517800450124	0.5463828633268774	-0.191133	0.577175	40
살살걸음	72	up	0.613412044564357	1.1848772775099063	3.6812419999999997	4.36182	1.138796793020053	0.5004779025250377	-2.2815065866666666	0.6488	2.75477720803756	0.8465947484549592	0.502172	2.25205	33
살살걸음	73	up	0.6678018800879943	0.9548925713644453	3.556044	3.39564	1.0447468730470202	0.44152158834399896	-1.3365560736842106	0.76021	3.597533974317452	0.5541086158954107	-0.425481	1.34806	38
살살걸음	74	up	0.6775775366643328	1.324810048248699	2.99024	3.9615	1.1744754522636645	0.5859597542406142	-0.9037427575757576	1.7416660000000002	3.3672375211824375	0.6130817493798818	-0.483738	0.821404	33
살살걸음	75	up	0.7235363730593254	1.5213226410315706	4.0838280000000005	6.21282	1.5273331299982988	0.5732076683461367	-0.5391522571428571	3.8442659999999997	3.100634424299473	0.6145996899127443	-0.147214	0.508524	35
살살걸음	76	up	0.6471509459658149	1.2906571352140086	3.7575200000000004	4.84967	1.245860789334242	0.5259404927414018	-0.6922508081081081	2.360893	3.2874484225055673	0.7743299813900257	0.230622	0.663917	37
살살걸음	77	up	0.8120873486649175	1.664035524006219	3.299581	5.49062	1.699601083884114	0.5785549358731522	-0.09695893055555557	3.1352485000000003	3.0197004682889808	0.804401499542417	-0.595907	0.0344515	36
살살걸음	78	up	0.8504946746658907	2.0522026972012264	3.46802	7.11708	1.878437213098467	0.6571580702381685	-1.0370256756756755	3.4592940000000003	2.6589564885744776	0.6350249207073285	0.315602	0.996126	37
살살걸음	79	up	0.7967187685768728	2.1632853258775473	3.3231400000000004	7.188899999999999	1.6789307600207592	0.6804329478145256	-1.4247673441860464	2.9997299999999996	3.5487628435000356	0.8351149351432181	-0.980604	1.32979	43
살살걸음	80	ground	0.7143334375176195	1.2330694137015605	3.150585	3.8848900000000004	1.247664470166492	0.4810227843464501	-1.7825052433333333	0.46123000000000025	3.062510619455804	0.4314036178238975	0.350593	1.82371	30
살살걸음	81	ground	0.7372119876620561	1.4793239780480794	2.4702770000000003	3.65434	1.1174712106540672	0.4669694813488591	-1.0158753757575758	0.858757	3.676812919044459	1.0194359614784245	-0.0228126	0.963573	33
살살걸음	82	ground	0.6951444274197212	1.945535592842897	2.523079	4.90874	1.2499441786938637	0.6576383614538088	-0.821488164516129	2.810485	3.0223082900362788	0.39495744862769283	0.0471587	0.956895	31
살살걸음	83	ground	0.7678292518136848	1.9169624166703292	2.512814	4.8169699999999995	1.1569714317160404	0.6360761561311317	-0.5697895741935485	2.763286	3.431917389639289	0.5161740386839492	-0.215666	0.642094	31
살살걸음	84	ground	0.7190688268010511	1.6011753555905264	2.910437	4.66012	1.0315993063145268	0.5152151689123503	-0.3093900129032258	2.3780550000000003	3.7389313577357837	0.4349192011209895	-0.467271	0.378815	31
살살걸음	85	ground	0.7429263168717114	1.7431461620055597	2.8276860000000004	4.92907	1.3993134013427442	0.6155460983407494	-0.514124775	2.734625	3.4516304228096244	0.8231266827096755	0.557996	0.605125	40
살살걸음	86	up	0.7690409410746355	1.5845129761029921	3.06166	4.85124	1.3992407482013633	0.5896400047998692	-0.9004605833333333	1.8410119999999999	3.3999026109064685	0.7280452011723946	0.357871	0.936558	36
살살걸음	87	up	0.7710099236492803	2.1302080827038115	2.398315	5.10891	1.4175268704369572	0.64383884212968	-0.6996837647058823	2.328708	3.0830803379025236	0.8909489778862342	0.354805	0.678792	34
살살걸음	88	up	0.6191418470458047	1.0786218419508926	4.02102	4.33716	1.3937244217377787	0.42661521193108953	-0.6535434888888889	1.6669019999999999	2.921170787716149	1.2181551291061719	0.543528	0.572798	36
살살걸음	89	up	0.6149245924515298	0.9558804176835278	4.5978449999999995	4.39499	1.2327000201259732	0.41695695210378125	-0.973694815	1.6649310000000002	3.2453034078642307	1.0075712333345637	0.656044	0.933699	40
살살걸음	90	up	0.6156361240925434	0.9740493208467824	5.634919999999999	5.48869	1.5261460078475728	0.47120849709740953	-1.4989957777777778	2.14093	3.1510736764440854	0.6071854124646401	-0.690113	1.59229	36
살살걸음	91	up	0.6298381573915873	1.1648867427343002	3.6206609999999997	4.21766	1.1224176059351552	0.4666107709145066	-0.45901131538461537	2.147817	3.016746646298558	0.9438197689671458	0.0916731	0.434463	39
살살걸음	92	up	0.5449309307129384	1.3417760499474047	3.2469799999999998	4.35672	1.0435198317811814	0.6201464095178706	-0.8923736655000001	2.0530649999999997	5.134013496400808	0.7538690232213497	-0.611456	0.866175	40
살살걸음	93	up	0.779309461579809	1.6495546015188902	2.9324339999999998	4.83721	1.3954629439428414	0.5789685085670861	-0.5703452891891891	2.4658800000000003	3.438697224984447	0.6556222184303996	0.307386	0.47462	37
살살걸음	94	up	0.6947353812176351	1.330807904945376	4.60252	6.12507	1.6220175132185906	0.489150087767626	-0.9043735897435897	2.542843	3.1342054297983912	0.5040578320223824	0.176234	0.887547	39
살살걸음	95	up	0.8081834251509674	1.7532352296474856	3.4487499999999995	6.04647	1.6769004526984368	0.5872163281555262	-0.8959335666666667	2.5292	3.271654991557666	0.8492437275779947	0.213426	0.85767	36
살살걸음	96	up	0.7271558647948427	1.5076032315627128	4.58555	6.91319	1.8133821363432774	0.5828902765580091	-0.8233503363636363	3.21368	3.1833869001319632	0.8582926941386159	0.374415	0.75508	44
살살걸음	97	ground	0.6047948573927459	1.42809144509627	3.95252	5.64456	1.329775199473058	0.5870217208887665	-0.5225744780555556	2.5514	3.2368252201496617	0.358444242899808	1.52112	0.51762	36
살살걸음	98	ground	0.7848447614597093	1.6147407372777824	3.67485	5.93393	1.8781202279523146	0.6008838947955879	-1.214264176923077	2.54902	2.2965833745488595	0.6427198266076246	-0.104045	1.21035	26
살살걸음	99	ground	0.7137916716609222	1.7861339447469726	4.72492	8.43934	2.0475193181636593	0.6532112364321687	-1.3711928125000001	3.8845799999999997	3.4259140608762007	0.5390519990275853	0.849225	1.28204	32
살살걸음	100	ground	0.7778768805129179	1.7120597916032534	4.62537	7.91891	2.2845902812872074	0.6191992020628084	-1.4126132846153847	3.62881	2.2863949477638377	0.672006424123336	-0.440605	1.64847	26
살살걸음	101	ground	0.566352759848202	1.166270189314697	5.19576	6.05966	1.5028053321454427	0.49786452421521576	-0.7592373580645162	3.099313	3.3535940419382633	0.749011229285755	0.975386	0.576137	31
살살걸음	102	ground	0.7705253734043481	1.7066877782860257	3.9219299999999997	6.69351	1.8872374610117886	0.6076860349844767	-1.7901726703703704	2.25147	2.636599560159226	0.7579427512664416	-0.221967	1.93669	27
살살걸음	103	ground	0.5040843560837005	0.8428605938422863	5.5054300000000005	4.6403099999999995	1.5081974007479197	0.383410230018331	-1.70097740625	0.4950700000000001	3.622764960544708	0.7437913011642233	0.901681	1.64391	32
살살걸음	104	ground	0.8591530557677904	2.338019827163616	2.7929190000000004	6.5299	1.8825181033579161	0.677167213335513	-0.4685181428571429	3.770642	2.8494007585559165	0.6105436151516416	0.36935	0.588798	28
살살걸음	105	ground	0.813531092547364	1.9043416786694662	2.6879	5.11868	1.4792695278066736	0.5403463907799184	-0.5889684379310345	1.6189710000000002	4.187886099786562	0.9884487086228171	-0.582855	0.587939	29
살살걸음	106	ground	0.6993804033456223	1.7254529870648285	5.49629	9.48359	2.200003408360322	0.5367810456931611	-1.2335381310344826	3.5722899999999997	2.9335505661565247	0.5428829023317014	-0.0773278	1.35536	29
살살걸음	107	ground	0.651708299705891	1.5407119466911776	3.8331500000000003	5.90578	1.4948121199003082	0.5845790297624657	-0.6289352647058823	1.965	3.6171128572502416	0.5163114867871142	-0.330477	0.52443	34
살살걸음	108	ground	0.6865474058651535	1.4647597214871966	4.1752650000000004	6.11576	1.756659322401122	0.5500332951632761	-0.871393	3.1319390000000005	2.412688160969752	0.7142606731044988	0.154499	0.973251	26
살살걸음	109	ground	0.6199579290674603	1.2786884012539956	3.99787	5.11203	1.4932863511892884	0.45356231176987793	-0.47157500625	2.1763459999999997	3.845035742316622	0.6640372699035936	-0.380739	0.400024	32
