time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	varYZRatio	dmagRatio	zfRatio	freqRatio	stairConfidence	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
32.528	1.13129	0.052662	-5.01459	1.14716	0.0359961	-5.01952	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.83404	1.47274	2.3613	stair	0	up	0	-1	56
32.548	1.43146	-0.193563	-5.1403	1.4401	-0.209178	-5.1195	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.89831	1.47187	2.42645	stair	0	up	0	-1	56
32.566	1.73004	-0.26188	-5.03367	1.72998	-0.276107	-4.9878	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.95279	1.48587	2.46692	stair	0	up	0	-1	56
32.585	1.59031	-0.243601	-4.36658	1.5823	-0.256539	-4.29911	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.9701	1.49172	2.47838	stair	0	up	0	-1	56
32.604	1.13075	-0.132623	-3.29531	1.11713	-0.144833	-3.21171	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.93218	1.47346	2.45873	stair	0	up	0	-1	56
32.624	0.765449	-0.417028	-2.42902	0.748068	-0.427092	-2.33369	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.85226	1.44286	2.4094	stair	0	up	0	-1	56
32.643	0.817912	-0.685783	-2.09761	0.796529	-0.692368	-1.99227	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.75926	1.42348	2.33578	stair	0	up	0	-1	56
32.662	0.679822	-0.68143	-1.92965	0.655147	-0.684575	-1.81518	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.66206	1.39969	2.26237	stair	0	up	0	-1	56
32.682	0.476297	-0.495295	-1.60606	0.449363	-0.495948	-1.48414	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.55316	1.36316	2.19	stair	0	up	0	-1	56
32.701	0.355035	-0.188653	-0.987094	0.326461	-0.188359	-0.860845	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.41854	1.31385	2.10469	stair	0	up	0	-1	56
32.72	-0.009277	0.412766	0.558072	-0.0376618	0.410995	0.680899	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.28166	1.26879	2.01287	stair	0	up	0	-1	56
32.74	-0.138755	1.31136	2.73748	-0.166304	1.30304	2.84601	0.204629	0.847175	1.33946	0.94891	0.643024	2.74859	2.33252	1.62602	4.46925	1.60476	0.455973	0.89517	0.0806384	3.25988	1.27104	1.98884	stair	0	up	0	-1	56
32.775	0.24236	1.85406	4.36565	0.213737	1.83651	4.4518	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.31948	1.29993	2.01955	stair	0	up	1	57	57
32.778	0.219167	2.30574	4.9435	0.189591	2.27675	5.0045	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.40373	1.34916	2.05456	stair	0	up	0	-1	57
32.797	-1.06914	2.03516	5.34423	-1.09322	1.99614	5.37821	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.50245	1.3955	2.10695	stair	0	up	0	-1	57
32.816	-2.98105	0.645795	6.10843	-2.99011	0.603741	6.1117	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.63291	1.47825	2.15466	stair	0	up	0	-1	57
32.835	-4.6479	-0.902855	7.20131	-4.63367	-0.940184	7.16856	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.8097	1.64074	2.16895	stair	0	up	0	-1	57
32.854	-5.55199	-1.36331	7.65873	-5.51007	-1.39364	7.58785	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.9986	1.84288	2.15572	stair	0	up	0	-1	57
32.874	-4.72074	-1.26562	7.8856	-4.65542	-1.28946	7.77564	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.18745	1.99227	2.19518	stair	0	up	0	-1	57
32.894	-3.05112	-0.178815	7.2481	-2.97088	-0.201648	7.10245	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.3332	2.04155	2.29166	stair	0	up	0	-1	57
32.912	-1.80923	1.31946	4.91762	-1.72034	1.29014	4.74811	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.35395	2.04699	2.30696	stair	0	up	0	-1	57
32.932	-0.93702	2.60655	1.76587	-0.843894	2.56435	1.58838	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.21567	2.07962	2.13605	stair	0	up	0	-1	57
32.951	-0.440768	2.40733	-0.609219	-0.345904	2.35331	-0.782776	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.04403	2.09457	1.94946	stair	0	up	0	-1	57
32.97	-0.243415	1.45953	-2.2201	-0.147808	1.39848	-2.38169	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.96091	2.06015	1.90076	stair	0	up	0	-1	57
32.99	-0.059839	0.750969	-3.26471	0.0355888	0.686464	-3.40917	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.93332	1.99151	1.94181	stair	0	up	0	-1	57
33.01	-0.170785	0.424077	-3.87691	-0.0749804	0.357774	-4.00126	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.93672	1.91022	2.0265	stair	0	up	0	-1	57
33.027	-0.495098	0.400906	-4.02745	-0.397297	0.33293	-4.13104	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.94644	1.84062	2.10581	stair	0	up	0	-1	57
33.046	-0.241713	0.376821	-4.46183	-0.143192	0.307301	-4.54259	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.97624	1.76554	2.2107	stair	0	up	0	-1	57
33.066	0.430825	0.212659	-5.11494	0.526699	0.142423	-5.16972	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.03592	1.70455	2.33137	stair	0	up	0	-1	57
33.085	1.11437	-0.023161	-5.56785	1.20419	-0.0929298	-5.59452	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.11385	1.67971	2.43414	stair	0	up	0	-1	57
33.105	1.46538	-0.372996	-5.69042	1.54742	-0.440551	-5.6885	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.19258	1.67617	2.51641	stair	0	up	0	-1	57
33.124	1.19414	-0.678798	-5.25114	1.26981	-0.742621	-5.22298	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.2441	1.66591	2.57819	stair	0	up	0	-1	57
33.143	0.807727	-1.0546	-5.03898	0.878976	-1.11283	-4.98577	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.28118	1.65352	2.62766	stair	0	up	0	-1	57
33.162	0.751261	-1.42301	-5.09362	0.818397	-1.47383	-5.01521	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.31788	1.65513	2.66275	stair	0	up	0	-1	57
33.181	0.829238	-1.47001	-4.18313	0.891892	-1.51323	-4.08419	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.3062	1.6602	2.646	stair	0	up	0	-1	57
33.201	0.958944	-1.0651	-2.07378	1.01649	-1.10278	-1.96497	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	4.18914	1.65218	2.53696	stair	0	up	0	-1	57
33.22	0.824117	-0.846105	-0.086319	0.877255	-0.879365	0.0223818	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.9808	1.63168	2.34912	stair	0	up	0	-1	57
33.24	0.673759	-0.997777	1.20132	0.723263	-1.02588	1.30347	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.84693	1.61286	2.23408	stair	0	up	0	-1	57
33.259	1.25046	-1.01629	2.63863	1.29346	-1.03917	2.72707	0.480247	1.38347	1.22543	0.892324	0.612206	2.51461	1.49938	1.52905	3.84497	2.62064	1.07013	0.907918	0.0942117	3.79094	1.61517	2.17577	stair	0	up	0	-1	57
33.291	1.70327	-0.761422	4.28104	1.73754	-0.780384	4.34764	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.81878	1.62965	2.18913	stair	0	up	1	58	58
33.297	1.45518	-0.746169	5.29931	1.48201	-0.761305	5.33908	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.89479	1.63147	2.26332	stair	0	up	0	-1	58
33.316	0.818684	-0.850578	5.9646	0.841282	-0.861385	5.97435	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.99877	1.6101	2.38867	stair	0	up	0	-1	58
33.336	0.438075	-0.841978	6.86852	0.458369	-0.848521	6.84388	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	4.14102	1.57782	2.56321	stair	0	up	0	-1	58
33.354	0.390567	-0.838926	7.09233	0.408807	-0.841242	7.03235	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	4.28559	1.54569	2.7399	stair	0	up	0	-1	58
33.372	-0.0282	-0.976567	5.09211	-0.00991026	-0.973989	5.00696	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	4.32166	1.51711	2.80455	stair	0	up	0	-1	58
33.393	-0.91812	-1.11879	2.22738	-0.895331	-1.11064	2.13153	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	4.21215	1.51258	2.69957	stair	0	up	0	-1	58
33.413	-1.0355	-0.794385	-0.031385	-1.00765	-0.782294	-0.126603	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	4.00788	1.50074	2.50714	stair	0	up	0	-1	58
33.431	-0.433848	0.638886	-0.452574	-0.403966	0.647722	-0.545053	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.83473	1.46387	2.37086	stair	0	up	0	-1	58
33.451	0.735407	2.12244	1.00906	0.761463	2.12062	0.911998	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.6886	1.50334	2.18526	stair	0	up	0	-1	58
33.47	2.03741	2.57562	2.09992	2.05315	2.56093	1.99284	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.60381	1.59229	2.01152	stair	0	up	0	-1	58
33.49	2.37027	2.04975	1.04896	2.37407	2.02489	0.937178	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.47048	1.66869	1.80179	stair	0	up	0	-1	58
33.508	1.88127	1.11735	-1.29368	1.87565	1.08702	-1.39844	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.36688	1.69365	1.67323	stair	0	up	0	-1	58
33.527	0.986589	0.609974	-3.0082	0.976067	0.576748	-3.09739	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.3534	1.66565	1.68775	stair	0	up	0	-1	58
33.546	0.166985	0.448006	-2.83967	0.155681	0.412706	-2.91422	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.33144	1.60442	1.72702	stair	0	up	0	-1	58
33.566	0.127985	0.510598	-2.06635	0.116098	0.472922	-2.1302	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.27138	1.54855	1.72283	stair	0	up	0	-1	58
33.586	0.533089	0.622959	-1.96338	0.518596	0.582356	-2.01709	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.20867	1.51011	1.69855	stair	0	up	0	-1	58
33.605	0.791007	0.35853	-2.65911	0.772631	0.316338	-2.69926	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.1832	1.47635	1.70684	stair	0	up	0	-1	58
33.624	0.658934	-0.065562	-3.42155	0.637355	-0.107215	-3.44439	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.19626	1.43485	1.76141	stair	0	up	0	-1	58
33.643	0.237522	-0.386744	-3.49872	0.214864	-0.426255	-3.50395	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.21164	1.38697	1.82467	stair	0	up	0	-1	58
33.663	-0.086035	-0.566891	-3.42126	-0.10815	-0.60337	-3.40936	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.22153	1.34827	1.87325	stair	0	up	0	-1	58
33.681	-0.230242	-0.783051	-3.56249	-0.251095	-0.815433	-3.53284	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.23709	1.32352	1.91357	stair	0	up	0	-1	58
33.7	-0.190443	-1.08215	-3.74488	-0.21024	-1.10896	-3.69664	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.26007	1.31378	1.94629	stair	0	up	0	-1	58
33.72	-0.000144	-1.25165	-3.55369	-0.019841	-1.27207	-3.48792	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.27146	1.3117	1.95976	stair	0	up	0	-1	58
33.74	0.111851	-1.21338	-3.0666	0.0916932	-1.22763	-2.98583	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.25718	1.30767	1.94951	stair	0	up	0	-1	58
33.758	-0.077324	-1.06065	-2.44622	-0.0969943	-1.06952	-2.35363	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.212	1.29598	1.91602	stair	0	up	0	-1	58
33.777	-0.443862	-0.829667	-1.2627	-0.461215	-0.834348	-1.16425	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	3.10962	1.27885	1.83076	stair	0	up	0	-1	58
33.797	-0.63242	-0.447284	0.130658	-0.646524	-0.449705	0.227956	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	2.96553	1.25429	1.71125	stair	0	up	0	-1	58
33.816	-0.447113	-0.338924	0.467543	-0.458911	-0.339638	0.562016	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	2.84536	1.22012	1.62524	stair	0	up	0	-1	58
33.835	-0.086327	-0.338261	-0.110951	-0.0976341	-0.33728	-0.0163953	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	2.70391	1.17667	1.52724	stair	0	up	0	-1	58
33.854	0.19041	-0.323924	0.07236	0.178207	-0.321328	0.166081	0.645279	1.38259	1.25733	1.08472	0.547835	2.58006	5.39825	1.85874	4.79565	2.61897	1.43787	0.809301	0.111729	2.57702	1.13621	1.44081	stair	0	up	0	-1	58
33.885	-0.012971	0.21569	2.09005	-0.0250478	0.217194	2.17285	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	2.55681	1.09033	1.46648	stair	0	up	1	59	59
33.893	-0.64275	0.576672	5.42414	-0.651553	0.575285	5.47941	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	2.70294	1.07927	1.62367	stair	0	up	0	-1	59
33.912	-0.906975	1.01871	7.61515	-0.911199	1.01224	7.63207	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	2.9494	1.0934	1.85599	stair	0	up	0	-1	59
33.931	-0.446488	1.1234	7.87992	-0.448458	1.11135	7.85735	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.19479	1.09865	2.09614	stair	0	up	0	-1	59
33.95	-0.470514	1.2299	7.24451	-0.470122	1.21175	7.18583	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.39434	1.10871	2.28564	stair	0	up	0	-1	59
33.97	-1.01316	1.34003	6.43585	-1.0077	1.31527	6.34529	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.54189	1.13612	2.40577	stair	0	up	0	-1	59
33.99	-1.77371	1.45176	6.23606	-1.75941	1.41987	6.11477	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.67054	1.19236	2.47818	stair	0	up	0	-1	59
34.008	-2.11097	2.28728	4.83091	-2.08619	2.24412	4.68607	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.72131	1.28594	2.43537	stair	0	up	0	-1	59
34.028	-1.57694	2.92646	1.8038	-1.5444	2.86888	1.65067	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.61778	1.38455	2.23323	stair	0	up	0	-1	59
34.046	-0.739998	2.82126	-0.464847	-0.703919	2.74986	-0.614892	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.46764	1.45725	2.01038	stair	0	up	0	-1	59
34.067	-0.38928	2.00602	-1.90408	-0.351435	1.92494	-2.04386	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.39645	1.48223	1.91422	stair	0	up	0	-1	59
34.085	-0.69042	0.844038	-2.92108	-0.649312	0.759147	-3.04555	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.3789	1.45806	1.92084	stair	0	up	0	-1	59
34.106	-1.23455	-0.051015	-3.58971	-1.18748	-0.135227	-3.69561	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.39474	1.44492	1.94982	stair	0	up	0	-1	59
34.124	-1.4574	-0.483358	-3.96757	-1.40327	-0.564732	-4.0531	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.42766	1.4483	1.97935	stair	0	up	0	-1	59
34.143	-1.20426	-0.652488	-4.39175	-1.14438	-0.730193	-4.45489	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.47902	1.44376	2.03525	stair	0	up	0	-1	59
34.161	-0.558261	-0.668135	-4.92363	-0.495892	-0.742111	-4.96184	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.55316	1.4162	2.13696	stair	0	up	0	-1	59
34.181	-0.01069	-0.745083	-5.19896	0.0514206	-0.814963	-5.21098	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.63605	1.38622	2.24983	stair	0	up	0	-1	59
34.201	0.166075	-0.841021	-4.92485	0.227045	-0.906347	-4.91219	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.69986	1.36363	2.33623	stair	0	up	0	-1	59
34.221	0.115529	-1.01036	-4.61774	0.175616	-1.07031	-4.58205	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.74397	1.34968	2.39429	stair	0	up	0	-1	59
34.239	-0.079994	-1.18497	-4.42868	-0.0198073	-1.23869	-4.37104	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.77532	1.34414	2.43118	stair	0	up	0	-1	59
34.258	-0.27969	-1.09874	-4.06419	-0.218406	-1.1467	-3.98651	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.78588	1.33529	2.45058	stair	0	up	0	-1	59
34.277	-0.214674	-0.978285	-3.40144	-0.152623	-1.02111	-3.30714	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.76194	1.32015	2.44179	stair	0	up	0	-1	59
34.296	0.270714	-1.01129	-2.51656	0.331101	-1.04884	-2.41015	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.69435	1.30914	2.38521	stair	0	up	0	-1	59
34.316	0.685222	-0.939625	-1.81194	0.741881	-0.972298	-1.697	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.59449	1.30483	2.28965	stair	0	up	0	-1	59
34.335	0.884862	-1.05602	-1.73977	0.936814	-1.08325	-1.61671	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.4956	1.3112	2.1844	stair	0	up	0	-1	59
34.354	0.736041	-1.38898	-1.71982	0.784053	-1.40913	-1.58878	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.40026	1.32627	2.07399	stair	0	up	0	-1	59
34.374	0.297035	-1.46413	-0.480877	0.343322	-1.47686	-0.34808	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.24765	1.33576	1.91188	stair	0	up	0	-1	59
34.393	-0.044874	-1.27057	2.01765	0.00140545	-1.27688	2.1397	0.786678	1.26312	0.770706	1.21326	0.464207	1.5815	1.66071	2.079	3.28795	2.39267	1.75295	0.866825	0.316129	3.19225	1.33282	1.85943	stair	0	up	0	-1	59
34.425	-0.11185	-0.941833	3.99743	-0.0652427	-0.943403	4.09888	0.879652	1.18711	1.30594	0.94891	0.12272	2.67982	2.31028	1.62602	4.35743	2.24868	1.96012	0.891509	0.16268	3.23758	1.31346	1.92412	stair	0	up	1	60	60
34.43	0.24163	-0.613087	4.44114	0.286796	-0.611583	4.51988	0.879652	1.18711	1.30594	0.94891	0.12272	2.67982	2.31028	1.62602	4.35743	2.24868	1.96012	0.891509	0.16268	3.3017	1.28156	2.02013	stair	0	up	0	-1	60
34.451	0.668598	-0.641981	4.50349	0.710195	-0.637275	4.55932	0.879652	1.18711	1.30594	0.94891	0.12272	2.67982	2.31028	1.62602	4.35743	2.24868	1.96012	0.891509	0.16268	3.36458	1.2652	2.09938	stair	0	up	0	-1	60
34.47	0.743773	-0.785542	5.09255	0.781443	-0.776932	5.12263	0.879652	1.18711	1.30594	0.94891	0.12272	2.67982	2.31028	1.62602	4.35743	2.24868	1.96012	0.891509	0.16268	3.45248	1.25703	2.19545	stair	0	up	0	-1	60
34.49	-0.334397	-0.977033	5.3905	-0.295243	-0.963581	5.39348	0.879652	1.18711	1.30594	0.94891	0.12272	2.67982	2.31028	1.62602	4.35743	2.24868	1.96012	0.891509	0.16268	3.54953	1.24457	2.30496	stair	0	up	0	-1	60
34.509	-1.65354	-0.307069	4.59132	-1.60632	-0.292149	4.57133	0.879652	1.18711	1.30594	0.94891	0.12272	2.67982	2.31028	1.62602	4.35743	2.24868	1.96012	0.891509	0.16268	3.60062	1.26398	2.33664	stair	0	up	0	-1	60
34.527	-1.91784	1.00422	4.60744	-1.86126	1.01404	4.56451	0.879652	1.18711	1.30594	0.94891	0.12272	2.67982	2.31028	1.62602	4.35743	2.24868	1.96012	0.891509	0.16268	3.64881	1.30676	2.34206	stair	0	up	0	-1	60
