time(s)	globalX	globalY	globalZ	rot_x	rot_y	rot_z	rot_w	gyroAngle	stepCount	label
19.133	-0.232398	-0.751519	1.327731	0.081142	-0.079538	-0.513836	0.850331	297.924	0	ground
19.153	-0.738950	-1.579752	2.736484	0.077017	-0.079376	-0.515253	0.849872	297.745	0	ground
19.172	-1.211267	-2.000176	3.663389	0.075446	-0.077133	-0.516201	0.849644	297.660	0	ground
19.191	-0.799163	-1.661392	1.853488	0.077996	-0.073085	-0.516415	0.849641	297.696	0	ground
19.210	-0.031089	-1.261816	-0.624492	0.082069	-0.069748	-0.516601	0.849425	297.722	0	ground
19.230	0.445250	-1.098674	-2.092820	0.084920	-0.068531	-0.517893	0.848457	297.566	0	ground
19.250	0.224677	-1.096344	-2.306882	0.085066	-0.068791	-0.520550	0.846794	297.207	0	ground
19.268	-0.105719	-1.040107	-1.504889	0.082900	-0.068724	-0.524110	0.844816	296.733	0	ground
19.287	-0.326845	-1.173780	-0.769563	0.080079	-0.067354	-0.527898	0.842837	296.249	0	ground
19.306	-0.279530	-1.251910	-0.627514	0.077034	-0.065021	-0.531516	0.841028	295.800	0	ground
19.326	-0.036230	-1.211681	-0.479848	0.073949	-0.062411	-0.534854	0.839385	295.390	0	ground
19.345	0.144264	-0.986062	-0.182852	0.071694	-0.060133	-0.537892	0.837804	295.013	0	ground
19.364	0.375629	-0.676684	-0.043903	0.071293	-0.058668	-0.540738	0.836109	294.648	0	ground
19.383	0.580542	-0.327878	-0.970560	0.072378	-0.058477	-0.543774	0.834058	294.237	0	ground
19.403	0.551764	0.154420	-1.630767	0.073324	-0.059370	-0.547073	0.831751	293.774	0	ground
19.422	0.310702	0.324803	-1.646675	0.073641	-0.060325	-0.550241	0.829561	293.327	0	ground
19.442	0.263488	0.390596	-1.445539	0.073655	-0.060719	-0.552984	0.827706	292.945	0	ground
19.461	0.508657	0.339391	-1.368263	0.073409	-0.060992	-0.555303	0.826154	292.623	0	ground
19.481	0.735615	0.194476	-0.996566	0.072564	-0.061510	-0.557404	0.824774	292.327	0	ground
19.499	0.740027	0.031057	-0.275519	0.071226	-0.062356	-0.559396	0.823477	292.041	0	ground
19.519	0.598872	0.049552	0.286507	0.069794	-0.063464	-0.561059	0.822383	291.796	0	ground
19.537	0.670959	0.099511	0.714567	0.068419	-0.064632	-0.561993	0.821770	291.651	0	ground
19.557	1.052712	0.099224	1.323424	0.067505	-0.066128	-0.562164	0.821609	291.605	41	ground
19.576	1.440165	0.096096	1.729710	0.067406	-0.068178	-0.561932	0.821609	291.606	0	ground
19.595	1.560892	0.045442	1.883638	0.067823	-0.070441	-0.561689	0.821549	291.604	0	ground
19.614	1.389772	-0.175436	2.065375	0.068290	-0.072376	-0.561818	0.821254	291.554	0	ground
19.633	0.556845	-0.252755	2.469480	0.069209	-0.074126	-0.562076	0.820845	291.489	0	ground
19.653	0.072179	0.107403	2.417008	0.071455	-0.075641	-0.561838	0.820677	291.494	0	ground
19.672	0.276682	0.292625	1.220867	0.074001	-0.077593	-0.561219	0.820693	291.543	0	ground
19.691	0.178450	0.313000	0.830466	0.074759	-0.080415	-0.560919	0.820557	291.533	0	ground
19.711	-0.801256	-0.112789	1.844537	0.074371	-0.082339	-0.561115	0.820268	291.472	0	ground
19.731	-2.062098	0.080602	2.288281	0.075905	-0.082692	-0.561142	0.820073	291.460	0	ground
19.749	-2.357866	0.549203	0.901566	0.080565	-0.082237	-0.559869	0.820544	291.638	0	ground
19.768	-1.553497	0.674329	-0.824402	0.086431	-0.082610	-0.557682	0.821399	291.926	0	ground
19.788	-0.902114	0.671129	-1.900656	0.091296	-0.084369	-0.555704	0.822034	292.160	0	ground
19.807	-0.851749	0.620836	-2.021849	0.093855	-0.086316	-0.554355	0.822454	292.304	0	ground
19.826	-1.087971	0.384303	-1.607896	0.094691	-0.087173	-0.553505	0.822840	292.403	0	ground
19.845	-1.143019	0.059789	-1.282576	0.094822	-0.086174	-0.552878	0.823352	292.508	0	ground
19.866	-0.851344	-0.045531	-1.462494	0.094530	-0.083405	-0.552440	0.823965	292.623	0	ground
19.884	-0.864214	-0.123095	-1.591464	0.093065	-0.080132	-0.552096	0.824686	292.734	0	ground
19.903	-1.039537	-0.204516	-0.950329	0.090956	-0.077315	-0.551569	0.825543	292.859	0	ground
19.922	-1.055142	-0.138751	-0.584098	0.089681	-0.074756	-0.550434	0.826675	293.061	0	ground
19.942	-0.599922	0.211381	-1.094513	0.089545	-0.072202	-0.548470	0.828221	293.374	0	ground
19.961	0.030497	0.454168	-1.630754	0.089555	-0.069869	-0.546092	0.829989	293.738	0	ground
19.980	0.477907	0.588179	-1.742729	0.089244	-0.068128	-0.543796	0.831673	294.079	0	ground
19.999	0.635043	0.616966	-1.473171	0.088542	-0.066165	-0.541906	0.833139	294.369	0	ground
20.018	0.543980	0.786021	-1.354100	0.087792	-0.063723	-0.540271	0.834470	294.629	0	ground
20.037	0.500676	0.910258	-1.189220	0.086503	-0.061385	-0.538789	0.835737	294.866	0	ground
20.056	0.236688	0.808923	-0.207733	0.085046	-0.059153	-0.537331	0.836984	295.097	0	ground
20.075	0.130387	0.718725	0.290690	0.084418	-0.057461	-0.535672	0.838229	295.346	0	ground
20.095	0.479793	0.697221	0.212090	0.084302	-0.056588	-0.533921	0.839416	295.595	0	ground
20.114	0.702625	0.600914	0.201629	0.083785	-0.056279	-0.532261	0.840542	295.824	0	ground
20.133	0.611108	0.466902	0.801398	0.082760	-0.056525	-0.530798	0.841552	296.018	42	ground
20.153	0.437521	0.381939	1.382061	0.081882	-0.057665	-0.529513	0.842369	296.175	0	ground
20.171	0.301913	0.181811	1.564275	0.081486	-0.059748	-0.528355	0.842990	296.302	0	ground
20.191	0.292382	0.011823	1.687639	0.081247	-0.062104	-0.527326	0.843486	296.405	0	ground
20.210	0.258367	0.007591	1.914038	0.081474	-0.064197	-0.526355	0.843914	296.504	0	ground
20.230	0.328674	0.103957	1.767221	0.082639	-0.066730	-0.525458	0.844164	296.584	0	ground
20.248	0.509530	0.100653	1.131770	0.083873	-0.070852	-0.524894	0.844056	296.592	0	ground
20.267	0.657507	-0.291298	0.977908	0.083753	-0.075683	-0.524752	0.843737	296.529	0	ground
20.287	0.441553	-1.143771	1.870747	0.082204	-0.079715	-0.525075	0.843318	296.416	0	ground
20.306	0.167451	-1.848031	2.869138	0.081740	-0.081961	-0.525870	0.842652	296.269	0	ground
20.325	0.034856	-1.805449	1.873282	0.083799	-0.082718	-0.527448	0.841388	296.040	0	ground
20.345	-0.225608	-1.473769	-0.162560	0.086582	-0.083631	-0.529783	0.839547	295.704	0	ground
20.364	-0.342871	-1.567394	-1.126051	0.088119	-0.085191	-0.533081	0.837140	295.228	0	ground
20.383	-0.720749	-1.608470	-1.369888	0.087546	-0.086248	-0.537316	0.834379	294.635	0	ground
20.403	-1.304963	-1.292645	-0.887250	0.085717	-0.085447	-0.541744	0.831784	294.052	0	ground
20.422	-1.387715	-0.880105	-0.719003	0.083862	-0.083223	-0.545622	0.829661	293.569	0	ground
20.441	-0.872912	-0.678348	-0.783023	0.081924	-0.079743	-0.552215	0.825826	292.735	0	ground
20.462	-0.202354	-0.462835	-1.016060	0.081962	-0.078833	-0.555645	0.823606	292.281	0	ground
20.481	0.310029	-0.187006	-1.275149	0.081962	-0.078833	-0.555645	0.823606	292.281	0	ground
20.499	0.531066	0.106373	-1.512682	0.082244	-0.077475	-0.559308	0.821223	291.801	0	ground
20.518	0.563817	0.383052	-1.666444	0.082768	-0.075191	-0.563024	0.818841	291.327	0	ground
20.537	0.540858	0.536573	-1.871677	0.083370	-0.072695	-0.566559	0.816564	290.880	0	ground
20.557	0.674010	0.465088	-1.921043	0.083624	-0.070688	-0.569898	0.814387	290.450	0	ground
20.575	0.719844	0.491257	-1.655285	0.083421	-0.069134	-0.572913	0.812424	290.056	0	ground
20.595	0.761277	0.576836	-1.436319	0.082797	-0.067777	-0.575335	0.810889	289.740	0	ground
20.614	0.768590	0.511921	-1.078274	0.081551	-0.067092	-0.577133	0.809794	289.500	0	ground
20.633	0.679226	0.294216	-0.417802	0.079580	-0.067397	-0.578488	0.808997	289.306	0	ground
20.652	0.534944	0.339618	0.388942	0.077279	-0.068385	-0.579358	0.808514	289.169	0	ground
20.672	0.327287	0.514770	1.123279	0.075430	-0.069581	-0.579468	0.808508	289.136	0	ground
20.691	0.454613	0.472712	1.589169	0.075178	-0.070954	-0.578938	0.808792	289.188	43	ground
20.714	0.645321	0.338383	1.392533	0.076472	-0.072374	-0.578165	0.809098	289.272	0	ground
20.730	0.611944	0.140629	0.947455	0.078024	-0.073261	-0.577553	0.809307	289.342	0	ground
20.748	0.134998	-0.091789	1.066591	0.078886	-0.073419	-0.577196	0.809464	289.389	0	ground
20.768	-0.641286	-0.212839	1.651509	0.079533	-0.073406	-0.576493	0.809903	289.487	0	ground
20.787	-0.687438	-0.010194	1.957711	0.081042	-0.073900	-0.574552	0.811086	289.749	0	ground
20.806	0.514569	0.058831	1.387852	0.082664	-0.075572	-0.571577	0.812868	290.134	0	ground
20.827	1.528694	-0.139951	1.476353	0.082882	-0.078119	-0.568993	0.814417	290.448	0	ground
20.844	0.763170	-0.438769	2.191798	0.081996	-0.080483	-0.567685	0.815189	290.588	0	ground
20.863	-1.024998	-0.109891	3.054203	0.081722	-0.082530	-0.566965	0.815512	290.650	0	ground
20.883	-2.006507	0.381729	2.529379	0.085066	-0.084891	-0.565529	0.815925	290.801	0	ground
20.902	-1.257454	0.609228	0.185680	0.090133	-0.086978	-0.563276	0.816720	291.066	0	ground
20.921	-0.420466	0.609415	-1.219387	0.094284	-0.087948	-0.561350	0.817473	291.309	0	ground
20.941	-0.432722	0.818414	-1.788873	0.095714	-0.085275	-0.560003	0.818513	291.547	0	ground
20.960	-1.085701	0.942674	-1.507459	0.095714	-0.085275	-0.560003	0.818513	291.547	0	ground
20.980	-1.658396	0.742052	-1.102035	0.092412	-0.079301	-0.558478	0.820533	291.874	0	ground
20.998	-1.709574	0.396827	-0.933719	0.092412	-0.079301	-0.558478	0.820533	291.874	0	ground
21.017	-1.819554	0.174973	-0.760488	0.090393	-0.076768	-0.557102	0.821933	292.111	0	ground
21.037	-1.888490	0.195739	-0.621945	0.089027	-0.075093	-0.554950	0.823690	292.437	0	ground
21.056	-1.659577	0.311240	-1.117499	0.088896	-0.074429	-0.551522	0.826063	292.919	0	ground
21.075	-0.915458	0.361891	-1.686475	0.089369	-0.074515	-0.546986	0.829016	293.537	0	ground
21.094	-0.136639	0.446616	-1.960173	0.090316	-0.075020	-0.541810	0.832260	294.232	0	ground
21.114	0.597812	0.450286	-2.246173	0.091135	-0.075335	-0.536719	0.835435	294.916	0	ground
21.133	0.974447	0.614936	-2.270383	0.091291	-0.075059	-0.532199	0.838330	295.531	0	ground
21.152	1.093780	0.633529	-2.018350	0.090705	-0.074506	-0.528392	0.840847	296.054	0	ground
21.172	1.091118	0.644376	-1.503596	0.089897	-0.073992	-0.525344	0.842886	296.473	0	ground
21.191	1.075717	0.689648	-1.216241	0.088842	-0.073520	-0.522946	0.844529	296.804	0	ground
21.211	0.956762	0.661599	-0.682117	0.087608	-0.072248	-0.520809	0.846087	297.112	0	ground
21.229	1.058677	0.448720	-0.134541	0.086148	-0.070178	-0.518886	0.847591	297.406	0	ground
21.248	1.148066	0.319977	0.433482	0.085102	-0.068801	-0.517417	0.848707	297.625	0	ground
21.268	1.153083	0.192568	0.810734	0.084496	-0.068995	-0.516731	0.849169	297.714	0	ground
21.287	0.902751	0.276370	1.146910	0.083797	-0.069906	-0.516752	0.849152	297.697	44	ground
21.306	0.549512	0.361036	1.632430	0.082770	-0.070070	-0.517106	0.849023	297.648	0	ground
21.326	0.090783	0.386960	2.151953	0.081889	-0.069064	-0.517390	0.849018	297.628	0	ground
21.344	-0.005353	0.512232	2.236981	0.081737	-0.067771	-0.517282	0.849203	297.663	0	ground
21.363	0.329044	0.365278	1.774433	0.081658	-0.067884	-0.517263	0.849213	297.664	0	ground
21.383	0.553514	-0.188719	1.667643	0.080306	-0.070159	-0.518264	0.848547	297.495	0	ground
21.403	-0.173858	-1.073507	2.627581	0.077079	-0.073116	-0.520516	0.847216	297.149	0	ground
21.422	-1.500189	-1.692502	3.840453	0.074687	-0.075330	-0.525689	0.844037	296.421	0	ground
21.441	-2.444429	-1.773614	3.966323	0.074687	-0.075330	-0.525689	0.844037	296.421	0	ground
21.461	-2.046401	-1.734021	1.759115	0.078429	-0.075365	-0.527090	0.842820	296.227	0	ground
21.479	-1.104433	-2.008231	-0.082997	0.082511	-0.076229	-0.528706	0.841339	295.990	0	ground
21.498	-0.937637	-1.995768	-1.037204	0.085084	-0.077550	-0.531274	0.839342	295.617	0	ground
21.518	-1.124511	-1.475338	-1.161247	0.085989	-0.078071	-0.534191	0.837347	295.213	0	ground
21.537	-0.844641	-1.108573	-0.958025	0.086226	-0.076849	-0.536691	0.835836	294.897	0	ground
21.556	-0.073202	-0.851361	-1.014987	0.086833	-0.073863	-0.538732	0.834729	294.672	0	ground
21.575	0.783755	-0.533345	-1.378779	0.088157	-0.070377	-0.540956	0.833452	294.429	0	ground
21.595	1.182343	-0.156164	-2.008348	0.089784	-0.067610	-0.543924	0.831573	294.070	0	ground
21.613	1.129100	0.332070	-2.287667	0.091322	-0.065583	-0.547675	0.829103	293.591	0	ground
21.633	0.872112	0.790415	-2.434984	0.092657	-0.063551	-0.551677	0.826455	293.076	0	ground
21.652	0.674567	1.012892	-2.338616	0.093776	-0.060956	-0.555402	0.824026	292.606	0	ground
21.671	0.745234	1.178569	-2.332748	0.094649	-0.057804	-0.558682	0.821934	292.202	0	ground
21.691	0.741110	1.221702	-2.304053	0.094976	-0.054861	-0.561496	0.820178	291.856	0	ground
21.711	0.515986	1.079825	-2.019833	0.094470	-0.052984	-0.563844	0.818748	291.558	0	ground
21.729	0.203046	0.970620	-1.555707	0.092954	-0.052758	-0.565437	0.817837	291.340	0	ground
21.748	0.102338	0.721374	-0.957604	0.090291	-0.053741	-0.566059	0.817641	291.239	0	ground
21.767	0.007759	0.437595	-0.103600	0.086647	-0.055017	-0.565689	0.818206	291.272	0	ground
21.787	-0.179604	0.416885	0.854735	0.083157	-0.056646	-0.564363	0.819372	291.432	0	ground
21.806	-0.266329	0.556869	1.608163	0.081367	-0.058594	-0.562000	0.821037	291.732	0	ground
21.826	-0.046064	0.734968	1.815138	0.081965	-0.060707	-0.558734	0.823051	292.152	45	ground
21.844	0.457992	0.877978	1.264388	0.084056	-0.062529	-0.555105	0.825156	292.623	0	ground
21.863	0.670577	0.848548	0.742070	0.085934	-0.063633	-0.551827	0.827075	293.056	0	ground
21.882	0.233571	0.482782	0.847845	0.086410	-0.064144	-0.549279	0.828681	293.396	0	ground
21.905	-0.721473	0.381698	1.386319	0.083980	-0.063647	-0.543486	0.832778	294.195	0	ground
21.921	-1.028814	0.542584	1.612777	0.083980	-0.063647	-0.543486	0.832778	294.195	0	ground
21.941	0.225782	0.360812	1.997179	0.074340	-0.063036	-0.534246	0.839691	295.463	0	ground
21.960	1.022706	-0.440292	3.305492	0.074340	-0.063036	-0.534246	0.839691	295.463	0	ground
21.978	-0.141228	-0.881289	5.145044	0.069759	-0.062932	-0.530676	0.842352	295.951	0	ground
21.998	-2.030795	-0.553291	5.277740	0.070999	-0.064288	-0.526682	0.844649	296.468	0	ground
22.017	-2.500365	0.039006	2.480938	0.077892	-0.066323	-0.520602	0.847648	297.246	0	ground
22.036	-1.364432	0.516115	-0.014953	0.087045	-0.067433	-0.512817	0.851408	298.259	0	ground
22.055	-0.334115	0.818052	-1.977802	0.095854	-0.067459	-0.504851	0.855212	299.308	0	ground
22.075	-0.086754	1.208432	-3.055324	0.101752	-0.067570	-0.497943	0.858565	300.214	0	ground
22.094	-0.461599	1.237814	-3.155805	0.103862	-0.068714	-0.492347	0.861444	300.928	0	ground
22.113	-0.933012	0.663035	-2.275853	0.102750	-0.070156	-0.487750	0.864072	301.505	0	ground
22.132	-1.295699	-0.241422	-1.324537	0.100026	-0.069989	-0.483601	0.866733	302.051	0	ground
22.152	-1.388193	-0.903505	-0.715972	0.096496	-0.066681	-0.479575	0.869627	302.634	0	ground
22.171	-1.750480	-1.179679	-0.405962	0.093576	-0.061602	-0.475003	0.872824	303.311	0	ground
22.191	-1.695615	-1.362766	-0.708026	0.092292	-0.057434	-0.469150	0.876403	304.133	0	ground
22.211	-0.981123	-1.367558	-1.385920	0.092861	-0.055482	-0.461955	0.880282	305.089	0	ground
22.229	0.062162	-1.052533	-1.957310	0.094905	-0.055462	-0.453929	0.884232	306.119	0	ground
22.248	1.070257	-0.430304	-2.625642	0.097672	-0.056339	-0.445840	0.887982	307.137	0	ground
22.267	1.885997	0.183381	-3.142586	0.099768	-0.057021	-0.438475	0.891367	308.062	0	ground
22.287	2.375149	0.700610	-3.196859	0.099809	-0.056935	-0.432456	0.894303	308.826	0	ground
22.306	2.426403	0.930496	-2.595031	0.097755	-0.056589	-0.428295	0.896552	309.358	0	ground
22.325	2.134534	0.868912	-1.665773	0.094337	-0.056776	-0.426096	0.897953	309.636	0	ground
22.344	1.787320	0.602014	-0.798223	0.090225	-0.057357	-0.425451	0.898644	309.712	0	ground
22.363	1.563165	0.408664	-0.058759	0.085674	-0.057810	-0.425975	0.898812	309.645	0	ground
22.383	1.263442	0.227506	0.876240	0.081497	-0.058479	-0.427122	0.898613	309.496	0	ground
22.402	1.132341	0.187667	1.570219	0.078075	-0.059915	-0.428655	0.898092	309.287	0	ground
22.422	1.068327	0.202886	2.285283	0.074041	-0.066721	-0.433141	0.895798	308.627	46	ground
22.441	1.115787	0.119621	2.920825	0.074041	-0.066721	-0.433141	0.895798	308.627	0	ground
22.460	1.102009	0.247909	3.177244	0.073296	-0.070257	-0.436579	0.893919	308.138	0	ground
22.479	0.965761	0.109480	3.049995	0.072245	-0.071697	-0.440820	0.891806	307.578	0	ground
22.498	0.685848	-0.258886	2.934165	0.069568	-0.071597	-0.445910	0.889493	306.937	0	ground
22.517	-0.036702	-1.125102	3.403051	0.065036	-0.071701	-0.451866	0.886818	306.184	0	ground
22.536	-1.140025	-2.261208	4.445884	0.060476	-0.073096	-0.458497	0.883617	305.322	0	ground
22.556	-2.596907	-2.646130	5.099305	0.059607	-0.075386	-0.465222	0.879962	304.421	0	ground
22.575	-3.545529	-2.020708	3.476455	0.064953	-0.077804	-0.470574	0.876520	303.674	0	ground
22.594	-2.936754	-1.466738	0.226467	0.074135	-0.079979	-0.474084	0.873700	303.158	0	ground
22.613	-1.707806	-1.170104	-2.140215	0.083422	-0.082445	-0.476845	0.871127	302.733	0	ground
22.632	-0.595425	-0.998783	-3.258800	0.089612	-0.084583	-0.480069	0.868533	302.260	0	ground
22.651	-0.246734	-1.217532	-2.955099	0.092293	-0.085097	-0.484492	0.865741	301.668	0	ground
22.671	-0.445727	-1.376867	-2.312298	0.093145	-0.083576	-0.489996	0.862695	300.977	0	ground
22.691	-0.434545	-1.081266	-2.237654	0.093374	-0.080322	-0.495752	0.859686	300.283	0	ground
22.710	0.176505	-0.514549	-2.243330	0.093558	-0.076200	-0.501421	0.856748	299.612	0	ground
22.729	0.866868	-0.000798	-2.542208	0.093531	-0.071927	-0.507364	0.853616	298.902	0	ground
22.748	1.152623	0.303282	-2.595831	0.092714	-0.067638	-0.513949	0.850109	298.101	0	ground
22.767	0.776042	0.638290	-2.160268	0.091213	-0.063342	-0.520958	0.846327	297.236	0	ground
22.786	0.260405	1.089245	-1.549815	0.089848	-0.059464	-0.527358	0.842784	296.437	0	ground
22.806	0.507754	1.546370	-1.349008	0.088878	-0.055962	-0.532568	0.839845	295.787	0	ground
22.825	1.142515	1.633345	-1.280790	0.087544	-0.052974	-0.536908	0.837412	295.242	0	ground
22.844	1.289765	1.334805	-0.673065	0.085388	-0.050806	-0.540940	0.835172	294.723	0	ground
22.863	0.679042	1.121505	-0.006912	0.082802	-0.049934	-0.544595	0.833107	294.237	0	ground
22.882	0.079579	1.005482	0.587221	0.080341	-0.050792	-0.547253	0.831553	293.863	0	ground
22.902	-0.061703	0.708989	1.051339	0.078589	-0.053024	-0.548663	0.830651	293.641	0	ground
22.921	-0.027395	0.474792	1.308041	0.077807	-0.054986	-0.549213	0.830234	293.540	0	ground
22.941	-0.232607	0.756687	1.219057	0.078246	-0.055222	-0.548985	0.830327	293.568	0	ground
22.959	-0.334764	1.036651	0.891150	0.079706	-0.053820	-0.547647	0.831164	293.769	47	ground
22.979	0.060790	1.037662	0.575629	0.081493	-0.051707	-0.545494	0.832539	294.091	0	ground
22.997	0.270677	0.825613	0.586022	0.082989	-0.049945	-0.543340	0.833906	294.407	0	ground
23.016	-0.137627	0.462445	0.641850	0.083894	-0.048553	-0.541304	0.835221	294.702	0	ground
23.036	-0.785750	0.234225	1.223153	0.084342	-0.047228	-0.538562	0.837022	295.091	0	ground
23.055	-0.631786	0.369254	1.525516	0.085322	-0.046669	-0.534085	0.839819	295.705	0	ground
23.074	0.725919	0.362929	1.268863	0.086340	-0.048202	-0.528261	0.843304	296.471	0	ground
23.093	1.798594	0.129030	1.427480	0.085915	-0.051983	-0.522800	0.846520	297.155	0	ground
23.113	1.575447	-0.278723	2.389587	0.084298	-0.056153	-0.519038	0.848729	297.601	0	ground
23.132	0.002205	-0.161997	3.286722	0.083910	-0.058726	-0.516717	0.850008	297.875	0	ground
23.151	-1.551504	0.338769	2.635170	0.086755	-0.059475	-0.514351	0.851105	298.178	0	ground
23.171	-1.815507	0.567255	0.672377	0.091417	-0.059308	-0.511108	0.852581	298.610	0	ground
23.191	-1.318771	0.452177	-0.566410	0.095368	-0.058772	-0.507685	0.854229	299.072	0	ground
23.209	-1.321137	0.053164	-0.896443	0.097777	-0.058045	-0.504782	0.855725	299.467	0	ground
23.228	-1.867981	-0.309185	-0.639773	0.099217	-0.056604	-0.502201	0.857173	299.829	0	ground
23.247	-2.317945	-0.483122	-0.693221	0.100877	-0.054150	-0.498993	0.859009	300.289	0	ground
23.266	-1.926223	-0.599452	-1.243258	0.102815	-0.050571	-0.494695	0.861480	300.907	0	ground
23.286	-1.417102	-0.743795	-1.778940	0.104842	-0.046604	-0.489448	0.864452	301.651	0	ground
23.305	-0.970109	-0.610053	-2.296136	0.106896	-0.043748	-0.483609	0.867630	302.455	0	ground
23.324	-0.417252	-0.233224	-2.724976	0.108978	-0.043086	-0.477390	0.870842	303.275	0	ground
23.343	0.346731	0.159799	-3.002096	0.110551	-0.043888	-0.471201	0.873969	304.067	0	ground
23.363	0.995300	0.365468	-3.091710	0.111096	-0.044877	-0.465492	0.876904	304.791	0	ground
23.382	1.487608	0.479922	-2.909525	0.107963	-0.043550	-0.457283	0.881669	305.862	0	ground
23.401	1.438554	0.640804	-2.592535	0.107963	-0.043550	-0.457283	0.881669	305.862	0	ground
23.421	1.098210	0.757202	-2.014435	0.104523	-0.041012	-0.454384	0.883701	306.264	0	ground
23.441	1.139680	0.691982	-1.271460	0.096928	-0.036648	-0.450364	0.886811	306.828	0	ground
23.459	1.418155	0.496984	-0.637406	0.096928	-0.036648	-0.450364	0.886811	306.828	0	ground
23.478	1.379449	0.482766	-0.043711	0.093141	-0.034777	-0.449436	0.887763	306.965	0	ground
23.497	1.245470	0.523020	0.671169	0.089823	-0.033023	-0.448752	0.888517	307.070	0	ground
23.517	1.323471	0.536148	0.990405	0.087342	-0.032010	-0.448110	0.889126	307.161	0	ground
23.536	1.554081	0.521958	1.381818	0.085519	-0.032024	-0.447789	0.889464	307.200	48	ground
23.555	1.494887	0.506629	1.650457	0.084382	-0.033464	-0.448396	0.889214	307.106	0	ground
23.574	0.880740	0.562543	1.677634	0.083544	-0.036348	-0.450170	0.888283	306.848	0	ground
23.593	0.133802	0.562762	1.972254	0.082451	-0.039580	-0.452554	0.887034	306.505	0	ground
23.613	-0.291218	0.550550	2.304379	0.081395	-0.041890	-0.454907	0.885821	306.177	0	ground
23.632	-0.269225	0.280599	2.136085	0.080206	-0.043658	-0.457184	0.884672	305.864	0	ground
23.651	-0.076626	-0.364441	1.981567	0.077638	-0.045700	-0.459902	0.883388	305.490	0	ground
23.671	-0.301589	-1.236512	2.749350	0.073285	-0.047326	-0.463407	0.881841	305.021	0	ground
23.690	-1.059323	-1.939569	3.640728	0.069126	-0.047631	-0.467267	0.880122	304.521	0	ground
23.709	-1.756246	-2.245717	3.932272	0.067202	-0.046778	-0.470799	0.878433	304.076	0	ground
23.728	-2.161034	-2.311367	3.041971	0.069391	-0.045948	-0.473401	0.876906	303.746	0	ground
23.747	-1.783939	-2.243521	0.877473	0.074682	-0.046210	-0.475004	0.875590	303.533	0	ground
23.766	-1.001120	-2.130539	-0.974172	0.080887	-0.047397	-0.476220	0.874314	303.359	0	ground
23.786	-0.320017	-1.772292	-2.200414	0.085563	-0.048606	-0.477753	0.872965	303.143	0	ground
23.805	-0.048858	-1.236868	-2.252909	0.088231	-0.049457	-0.479702	0.871582	302.878	0	ground
23.824	0.291353	-0.611117	-1.995494	0.090078	-0.049568	-0.481731	0.870267	302.613	0	ground
23.844	0.891164	-0.161188	-2.174362	0.091423	-0.048183	-0.483896	0.869003	302.349	0	ground
23.862	1.352462	0.089381	-2.263188	0.091881	-0.045599	-0.486862	0.867436	301.996	0	ground
23.882	1.158269	0.268169	-2.104257	0.091709	-0.043149	-0.491144	0.865162	301.466	0	ground
23.901	0.323706	0.522128	-1.859076	0.091521	-0.041086	-0.496217	0.862383	300.825	0	ground
23.921	-0.318023	0.762591	-1.956139	0.091261	-0.036153	-0.504671	0.857713	299.766	0	ground
23.941	-0.414594	0.827672	-1.991921	0.091261	-0.036153	-0.504671	0.857713	299.766	0	ground
23.959	-0.328074	0.638576	-1.679868	0.090689	-0.034055	-0.507525	0.856174	299.410	0	ground
23.978	-0.080689	0.392611	-1.494165	0.089949	-0.033419	-0.509708	0.854980	299.127	0	ground
23.997	0.352678	0.012900	-1.452096	0.088444	-0.033900	-0.511420	0.854095	298.892	0	ground
24.016	0.649122	-0.416428	-1.072033	0.085712	-0.034775	-0.512781	0.853522	298.699	0	ground
24.036	0.772519	-0.719303	-0.318938	0.081872	-0.035566	-0.513836	0.853232	298.547	0	ground
24.055	0.740956	-0.676044	0.440571	0.077944	-0.036165	-0.514306	0.853291	298.476	0	ground
24.074	0.980735	-0.482188	0.927636	0.074999	-0.036651	-0.513979	0.853731	298.513	0	ground
24.093	1.520028	-0.043088	0.810008	0.073129	-0.037286	-0.513168	0.854354	298.614	0	ground
24.113	1.959863	0.360645	0.638935	0.071695	-0.038504	-0.512417	0.854872	298.701	49	ground
24.131	2.092697	0.631949	0.759563	0.070232	-0.040080	-0.512119	0.855100	298.723	0	ground
24.151	1.808381	0.686656	1.098621	0.068360	-0.041020	-0.512439	0.855015	298.671	0	ground
24.171	0.890508	0.478389	1.813645	0.066675	-0.041667	-0.513078	0.854734	298.579	0	ground
24.191	0.113877	0.074755	2.368214	0.066022	-0.042737	-0.513488	0.854485	298.513	0	ground
24.209	0.267443	-0.046691	2.070218	0.066016	-0.043323	-0.513439	0.854485	298.513	0	ground
24.228	0.517596	-0.196150	1.784706	0.064435	-0.042954	-0.513505	0.854585	298.508	0	ground
24.247	0.007258	-0.365245	2.524602	0.060794	-0.041437	-0.514251	0.854478	298.426	0	ground
24.266	-1.567736	-0.513218	3.819851	0.058037	-0.039804	-0.515227	0.854160	298.313	0	ground
24.285	-3.019763	-0.033536	3.708097	0.060045	-0.039647	-0.515104	0.854102	298.330	0	ground
24.304	-2.966427	0.580177	0.908140	0.065894	-0.040899	-0.512966	0.854898	298.602	0	ground
24.324	-1.958255	0.814565	-1.241138	0.071564	-0.042620	-0.509615	0.856361	299.029	0	ground
